comparison_a,comparison_b,control_type,correct,design,dimension,entropy,expected_label,expected_label_index,is_artificial_norm,is_borderline,logscore_huge,logscore_large,logscore_small,logscore_tiny,margin,ordered_label_score,pair_id,pred_label,pred_label_index,predicate_family,prob_huge,prob_large,prob_small,prob_tiny,prompt,scale_type,side,source,standard_type,target,type,unit,value
elephant-like objects in the toy lab,ant-like objects in the toy lab,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.9486677779784065,huge,3.0,True,False,-10.653177261352539,-10.106003761291504,-8.36727237701416,-10.145894050598145,-2.285904884338379,1.1453620067370243,size-v2-artificial-p0130-elephant_like_objects_in_the_toy_lab-vs-ant_like_objects_in_the_toy_lab,small,1.0,tiny_huge,0.07030511901435148,0.12151261844853703,0.6914214127968957,0.1167608497402158,"The normal body length for elephant-like objects in the toy lab is 30 centimeters. Compared only to that 30-centimeter baseline for elephant-like objects in the toy lab, a body length of 130 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_artificial,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
elephant-like objects in the toy lab,ant-like objects in the toy lab,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.9678412544595888,tiny,0.0,True,False,-10.789299964904785,-9.753914833068848,-8.355683326721191,-10.219225883483887,-1.8635425567626953,1.1794441961919044,size-v2-artificial-p0130-elephant_like_objects_in_the_toy_lab-vs-ant_like_objects_in_the_toy_lab,small,1.0,tiny_huge,0.058876774424362226,0.16580822054454478,0.6711974318297282,0.10411757320136486,"The normal body length for ant-like objects in the toy lab is 300 centimeters. Compared only to that 300-centimeter baseline for ant-like objects in the toy lab, a body length of 130 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_artificial,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
human-like objects in the toy lab,mouse-like objects in the toy lab,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.1352959367519952,huge,3.0,True,False,-8.929691314697266,-7.4547576904296875,-7.628426551818848,-9.428750038146973,-1.4749336242675781,1.5971581511742274,size-v2-artificial-p0130-human_like_objects_in_the_toy_lab-vs-mouse_like_objects_in_the_toy_lab,large,2.0,tiny_huge,0.10360774725689044,0.452843110821804,0.3806486877599481,0.06290045416135746,"The normal body length for human-like objects in the toy lab is 60 centimeters. Compared only to that 60-centimeter baseline for human-like objects in the toy lab, a body length of 130 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_artificial,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
human-like objects in the toy lab,mouse-like objects in the toy lab,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.628768036365563,small,1.0,True,False,-11.6619291305542,-9.682378768920898,-7.604743003845215,-10.187091827392578,2.0776357650756836,1.0691433979589504,size-v2-artificial-p0130-human_like_objects_in_the_toy_lab-vs-mouse_like_objects_in_the_toy_lab,small,1.0,tiny_huge,0.01420026524561608,0.10280263709167543,0.8209373280387514,0.06205976962395702,"The normal body length for mouse-like objects in the toy lab is 170 centimeters. Compared only to that 170-centimeter baseline for mouse-like objects in the toy lab, a body length of 130 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_artificial,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
mouse-like objects in the toy lab,elephant-like objects in the toy lab,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.628768036365563,small,1.0,True,False,-11.6619291305542,-9.682378768920898,-7.604743003845215,-10.187091827392578,2.0776357650756836,1.0691433979589504,size-v2-artificial-p0130-mouse_like_objects_in_the_toy_lab-vs-elephant_like_objects_in_the_toy_lab,small,1.0,tiny_huge,0.01420026524561608,0.10280263709167543,0.8209373280387514,0.06205976962395702,"The normal body length for mouse-like objects in the toy lab is 170 centimeters. Compared only to that 170-centimeter baseline for mouse-like objects in the toy lab, a body length of 130 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_artificial,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
mouse-like objects in the toy lab,elephant-like objects in the toy lab,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.9486677779784065,huge,3.0,True,False,-10.653177261352539,-10.106003761291504,-8.36727237701416,-10.145894050598145,-2.285904884338379,1.1453620067370243,size-v2-artificial-p0130-mouse_like_objects_in_the_toy_lab-vs-elephant_like_objects_in_the_toy_lab,small,1.0,tiny_huge,0.07030511901435148,0.12151261844853703,0.6914214127968957,0.1167608497402158,"The normal body length for elephant-like objects in the toy lab is 30 centimeters. Compared only to that 30-centimeter baseline for elephant-like objects in the toy lab, a body length of 130 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_artificial,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
mouse-like objects in the toy lab,ant-like objects in the toy lab,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,1.148678901076408,large,2.0,True,False,-10.773355484008789,-9.655016899108887,-9.780060768127441,-11.889495849609375,0.1250438690185547,1.6676932171655028,size-v2-artificial-p0200-mouse_like_objects_in_the_toy_lab-vs-ant_like_objects_in_the_toy_lab,large,2.0,tiny_huge,0.14109498874026088,0.43171771081509824,0.38097282931452353,0.04621447113011728,"The normal body length for mouse-like objects in the toy lab is 170 centimeters. Compared only to that 170-centimeter baseline for mouse-like objects in the toy lab, a body length of 200 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_artificial,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
mouse-like objects in the toy lab,ant-like objects in the toy lab,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,1.0210383513684276,small,1.0,True,False,-10.958312034606934,-10.095602989196777,-8.82442569732666,-10.670955657958984,1.2711772918701172,1.2309238138345713,size-v2-artificial-p0200-mouse_like_objects_in_the_toy_lab-vs-ant_like_objects_in_the_toy_lab,small,1.0,tiny_huge,0.07604502666361478,0.18019411137458602,0.6424005110945549,0.10136035086724432,"The normal body length for ant-like objects in the toy lab is 300 centimeters. Compared only to that 300-centimeter baseline for ant-like objects in the toy lab, a body length of 200 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_artificial,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
ant-like objects in the toy lab,human-like objects in the toy lab,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,1.0210383513684276,small,1.0,True,False,-10.958312034606934,-10.095602989196777,-8.82442569732666,-10.670955657958984,1.2711772918701172,1.2309238138345713,size-v2-artificial-p0200-ant_like_objects_in_the_toy_lab-vs-human_like_objects_in_the_toy_lab,small,1.0,tiny_huge,0.07604502666361478,0.18019411137458602,0.6424005110945549,0.10136035086724432,"The normal body length for ant-like objects in the toy lab is 300 centimeters. Compared only to that 300-centimeter baseline for ant-like objects in the toy lab, a body length of 200 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_artificial,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
ant-like objects in the toy lab,human-like objects in the toy lab,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.1393936281036903,huge,3.0,True,False,-9.099020004272461,-7.904307842254639,-7.322699069976807,-9.00706958770752,-1.7763209342956543,1.372008263054978,size-v2-artificial-p0200-ant_like_objects_in_the_toy_lab-vs-human_like_objects_in_the_toy_lab,small,1.0,tiny_huge,0.08844080727512814,0.2920852307788445,0.5225153796719042,0.09695858227412299,"The normal body length for human-like objects in the toy lab is 60 centimeters. Compared only to that 60-centimeter baseline for human-like objects in the toy lab, a body length of 200 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_artificial,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
elephant-like objects in the toy lab,ant-like objects in the toy lab,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.7629358404254694,huge,3.0,True,False,-10.921006202697754,-10.421036720275879,-7.8805108070373535,-9.626795768737793,-3.0404953956604004,1.0000204519738196,size-v2-artificial-p0200-elephant_like_objects_in_the_toy_lab-vs-ant_like_objects_in_the_toy_lab,small,1.0,tiny_huge,0.036747969973953805,0.060585310805939,0.7686059204400799,0.1340607987800272,"The normal body length for elephant-like objects in the toy lab is 30 centimeters. Compared only to that 30-centimeter baseline for elephant-like objects in the toy lab, a body length of 200 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_artificial,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
elephant-like objects in the toy lab,ant-like objects in the toy lab,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,1.0210383513684276,small,1.0,True,False,-10.958312034606934,-10.095602989196777,-8.82442569732666,-10.670955657958984,1.2711772918701172,1.2309238138345713,size-v2-artificial-p0200-elephant_like_objects_in_the_toy_lab-vs-ant_like_objects_in_the_toy_lab,small,1.0,tiny_huge,0.07604502666361478,0.18019411137458602,0.6424005110945549,0.10136035086724432,"The normal body length for ant-like objects in the toy lab is 300 centimeters. Compared only to that 300-centimeter baseline for ant-like objects in the toy lab, a body length of 200 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_artificial,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
human-like objects in the toy lab,mouse-like objects in the toy lab,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.1393936281036903,huge,3.0,True,False,-9.099020004272461,-7.904307842254639,-7.322699069976807,-9.00706958770752,-1.7763209342956543,1.372008263054978,size-v2-artificial-p0200-human_like_objects_in_the_toy_lab-vs-mouse_like_objects_in_the_toy_lab,small,1.0,tiny_huge,0.08844080727512814,0.2920852307788445,0.5225153796719042,0.09695858227412299,"The normal body length for human-like objects in the toy lab is 60 centimeters. Compared only to that 60-centimeter baseline for human-like objects in the toy lab, a body length of 200 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_artificial,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
human-like objects in the toy lab,mouse-like objects in the toy lab,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,1.148678901076408,large,2.0,True,False,-10.773355484008789,-9.655016899108887,-9.780060768127441,-11.889495849609375,0.1250438690185547,1.6676932171655028,size-v2-artificial-p0200-human_like_objects_in_the_toy_lab-vs-mouse_like_objects_in_the_toy_lab,large,2.0,tiny_huge,0.14109498874026088,0.43171771081509824,0.38097282931452353,0.04621447113011728,"The normal body length for mouse-like objects in the toy lab is 170 centimeters. Compared only to that 170-centimeter baseline for mouse-like objects in the toy lab, a body length of 200 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_artificial,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
mouse-like objects in the toy lab,elephant-like objects in the toy lab,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,1.148678901076408,large,2.0,True,False,-10.773355484008789,-9.655016899108887,-9.780060768127441,-11.889495849609375,0.1250438690185547,1.6676932171655028,size-v2-artificial-p0200-mouse_like_objects_in_the_toy_lab-vs-elephant_like_objects_in_the_toy_lab,large,2.0,tiny_huge,0.14109498874026088,0.43171771081509824,0.38097282931452353,0.04621447113011728,"The normal body length for mouse-like objects in the toy lab is 170 centimeters. Compared only to that 170-centimeter baseline for mouse-like objects in the toy lab, a body length of 200 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_artificial,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
mouse-like objects in the toy lab,elephant-like objects in the toy lab,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.7629358404254694,huge,3.0,True,False,-10.921006202697754,-10.421036720275879,-7.8805108070373535,-9.626795768737793,-3.0404953956604004,1.0000204519738196,size-v2-artificial-p0200-mouse_like_objects_in_the_toy_lab-vs-elephant_like_objects_in_the_toy_lab,small,1.0,tiny_huge,0.036747969973953805,0.060585310805939,0.7686059204400799,0.1340607987800272,"The normal body length for elephant-like objects in the toy lab is 30 centimeters. Compared only to that 30-centimeter baseline for elephant-like objects in the toy lab, a body length of 200 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_artificial,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
mouse-like objects in the toy lab,human-like objects in the toy lab,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,1.1396239904114587,large,2.0,True,False,-9.990108489990234,-9.360434532165527,-10.23924446105957,-12.043519973754883,0.629673957824707,1.990470506823786,size-v2-artificial-p0320-mouse_like_objects_in_the_toy_lab-vs-human_like_objects_in_the_toy_lab,large,2.0,tiny_huge,0.26421692107978934,0.4959347642280665,0.20595021512828504,0.03389809956385921,"The normal body length for mouse-like objects in the toy lab is 170 centimeters. Compared only to that 170-centimeter baseline for mouse-like objects in the toy lab, a body length of 320 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_artificial,comparison_class_explicit,320 centimeters,gradable_scalar,centimeters,320
mouse-like objects in the toy lab,human-like objects in the toy lab,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.1603245137520202,huge,3.0,True,False,-9.408157348632812,-7.992793083190918,-8.094704627990723,-9.743345260620117,-1.4153642654418945,1.5656071550118187,size-v2-artificial-p0320-mouse_like_objects_in_the_toy_lab-vs-human_like_objects_in_the_toy_lab,large,2.0,tiny_huge,0.10468812122398978,0.4311042419459268,0.3893343074479958,0.07487332938208767,"The normal body length for human-like objects in the toy lab is 60 centimeters. Compared only to that 60-centimeter baseline for human-like objects in the toy lab, a body length of 320 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_artificial,comparison_class_explicit,320 centimeters,gradable_scalar,centimeters,320
elephant-like objects in the toy lab,mouse-like objects in the toy lab,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.1870748178684583,huge,3.0,True,False,-10.727741241455078,-10.023391723632812,-9.436760902404785,-11.187108039855957,-1.290980339050293,1.465100810639913,size-v2-artificial-p0320-elephant_like_objects_in_the_toy_lab-vs-mouse_like_objects_in_the_toy_lab,small,1.0,tiny_huge,0.13716360311641504,0.2774175895571912,0.49877482217628566,0.08664398515010803,"The normal body length for elephant-like objects in the toy lab is 30 centimeters. Compared only to that 30-centimeter baseline for elephant-like objects in the toy lab, a body length of 320 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_artificial,comparison_class_explicit,320 centimeters,gradable_scalar,centimeters,320
elephant-like objects in the toy lab,mouse-like objects in the toy lab,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,1.1396239904114587,large,2.0,True,False,-9.990108489990234,-9.360434532165527,-10.23924446105957,-12.043519973754883,0.629673957824707,1.990470506823786,size-v2-artificial-p0320-elephant_like_objects_in_the_toy_lab-vs-mouse_like_objects_in_the_toy_lab,large,2.0,tiny_huge,0.26421692107978934,0.4959347642280665,0.20595021512828504,0.03389809956385921,"The normal body length for mouse-like objects in the toy lab is 170 centimeters. Compared only to that 170-centimeter baseline for mouse-like objects in the toy lab, a body length of 320 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_artificial,comparison_class_explicit,320 centimeters,gradable_scalar,centimeters,320
ant-like objects in the toy lab,mouse-like objects in the toy lab,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.2394344830516255,large,2.0,True,False,-10.180920600891113,-10.132455825805664,-9.659653663635254,-11.532703399658203,-0.47280216217041016,1.699013688048816,size-v2-artificial-p0500-ant_like_objects_in_the_toy_lab-vs-mouse_like_objects_in_the_toy_lab,small,1.0,tiny_huge,0.2504635504310367,0.2629011688628322,0.42182069903004116,0.06481458167608985,"The normal body length for ant-like objects in the toy lab is 300 centimeters. Compared only to that 300-centimeter baseline for ant-like objects in the toy lab, a body length of 500 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_artificial,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
ant-like objects in the toy lab,mouse-like objects in the toy lab,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.164502004694398,huge,3.0,True,False,-10.16258430480957,-9.528858184814453,-8.845468521118164,-10.744853019714355,-1.3171157836914062,1.4634951921704413,size-v2-artificial-p0500-ant_like_objects_in_the_toy_lab-vs-mouse_like_objects_in_the_toy_lab,small,1.0,tiny_huge,0.13935554640163886,0.2626322264666402,0.5201641000322442,0.0778481270994767,"The normal body length for mouse-like objects in the toy lab is 170 centimeters. Compared only to that 170-centimeter baseline for mouse-like objects in the toy lab, a body length of 500 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_artificial,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
ant-like objects in the toy lab,human-like objects in the toy lab,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.2394344830516255,large,2.0,True,False,-10.180920600891113,-10.132455825805664,-9.659653663635254,-11.532703399658203,-0.47280216217041016,1.699013688048816,size-v2-artificial-p0500-ant_like_objects_in_the_toy_lab-vs-human_like_objects_in_the_toy_lab,small,1.0,tiny_huge,0.2504635504310367,0.2629011688628322,0.42182069903004116,0.06481458167608985,"The normal body length for ant-like objects in the toy lab is 300 centimeters. Compared only to that 300-centimeter baseline for ant-like objects in the toy lab, a body length of 500 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_artificial,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
ant-like objects in the toy lab,human-like objects in the toy lab,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.8562562420664841,huge,3.0,True,False,-9.870257377624512,-8.106767654418945,-6.771395683288574,-9.060312271118164,-3.0988616943359375,1.1787005840453613,size-v2-artificial-p0500-ant_like_objects_in_the_toy_lab-vs-human_like_objects_in_the_toy_lab,small,1.0,tiny_huge,0.0319966837880048,0.18662886936440995,0.7094527939525269,0.07192165289505832,"The normal body length for human-like objects in the toy lab is 60 centimeters. Compared only to that 60-centimeter baseline for human-like objects in the toy lab, a body length of 500 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_artificial,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
elephant-like objects in the toy lab,ant-like objects in the toy lab,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.1807320076428496,huge,3.0,True,False,-10.011249542236328,-9.52618408203125,-8.775956153869629,-10.57783031463623,-1.2352933883666992,1.4609800101594015,size-v2-artificial-p0500-elephant_like_objects_in_the_toy_lab-vs-ant_like_objects_in_the_toy_lab,small,1.0,tiny_huge,0.1508038329450464,0.2449478505189988,0.5186728102862648,0.08557550624969001,"The normal body length for elephant-like objects in the toy lab is 30 centimeters. Compared only to that 30-centimeter baseline for elephant-like objects in the toy lab, a body length of 500 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_artificial,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
elephant-like objects in the toy lab,ant-like objects in the toy lab,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,1.2394344830516255,large,2.0,True,False,-10.180920600891113,-10.132455825805664,-9.659653663635254,-11.532703399658203,-0.47280216217041016,1.699013688048816,size-v2-artificial-p0500-elephant_like_objects_in_the_toy_lab-vs-ant_like_objects_in_the_toy_lab,small,1.0,tiny_huge,0.2504635504310367,0.2629011688628322,0.42182069903004116,0.06481458167608985,"The normal body length for ant-like objects in the toy lab is 300 centimeters. Compared only to that 300-centimeter baseline for ant-like objects in the toy lab, a body length of 500 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_artificial,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
