a_expected_label,a_prompt,b_expected_label,b_prompt,comparison_a,comparison_b,control_type,design,dimension,is_artificial_norm,is_borderline,pair_flipped,pair_id,pair_orientation_base_key,paraphrase,predicate_family,ratio_a,ratio_b,scale_type,source,standard_a,standard_b,standard_type,target,type,unit,value
old,"For a domestic dog, a typical lifespan is 12 years. Relative to that 12-year reference, an individual aged 30 years is best described as",youthful,"For a galapagos tortoise, a typical lifespan is 150 years. Relative to that 150-year reference, an individual aged 30 years is best described as",a domestic dog,a galapagos tortoise,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,False,age-v1_3a-p0030-a_domestic_dog-vs-a_galapagos_tortoise,age-v1_3a-p0030-a_domestic_dog-vs-a_galapagos_tortoise,a,young_old,2.5,0.2,relative_open_age,bierwisch_kennedy_age_v1_3_a,12,150,comparison_class_explicit,30 years,gradable_scalar,years,30
young,"For a bowhead whale, a typical lifespan is 200 years. Relative to that 200-year reference, an individual aged 30 years is best described as",old,"For a domestic dog, a typical lifespan is 12 years. Relative to that 12-year reference, an individual aged 30 years is best described as",a bowhead whale,a domestic dog,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,True,age-v1_3a-p0030-a_bowhead_whale-vs-a_domestic_dog,age-v1_3a-p0030-a_domestic_dog-vs-a_bowhead_whale,a,young_old,0.15,2.5,relative_open_age,bierwisch_kennedy_age_v1_3_a,200,12,comparison_class_explicit,30 years,gradable_scalar,years,30
youthful,"For a human, a typical lifespan is 80 years. Relative to that 80-year reference, an individual aged 30 years is best described as",old,"For a horse, a typical lifespan is 28 years. Relative to that 28-year reference, an individual aged 30 years is best described as",a human,a horse,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,True,age-v1_3a-p0030-a_human-vs-a_horse,age-v1_3a-p0030-a_horse-vs-a_human,a,young_old,0.375,1.0714285714285714,relative_open_age,bierwisch_kennedy_age_v1_3_a,80,28,comparison_class_explicit,30 years,gradable_scalar,years,30
youthful,"For a galapagos tortoise, a typical lifespan is 150 years. Relative to that 150-year reference, an individual aged 30 years is best described as",old,"For a horse, a typical lifespan is 28 years. Relative to that 28-year reference, an individual aged 30 years is best described as",a galapagos tortoise,a horse,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,True,age-v1_3a-p0030-a_galapagos_tortoise-vs-a_horse,age-v1_3a-p0030-a_horse-vs-a_galapagos_tortoise,a,young_old,0.2,1.0714285714285714,relative_open_age,bierwisch_kennedy_age_v1_3_a,150,28,comparison_class_explicit,30 years,gradable_scalar,years,30
young,"For a bowhead whale, a typical lifespan is 200 years. Relative to that 200-year reference, an individual aged 30 years is best described as",old,"For a horse, a typical lifespan is 28 years. Relative to that 28-year reference, an individual aged 30 years is best described as",a bowhead whale,a horse,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,True,age-v1_3a-p0030-a_bowhead_whale-vs-a_horse,age-v1_3a-p0030-a_horse-vs-a_bowhead_whale,a,young_old,0.15,1.0714285714285714,relative_open_age,bierwisch_kennedy_age_v1_3_a,200,28,comparison_class_explicit,30 years,gradable_scalar,years,30
youthful,"For a human, a typical lifespan is 80 years. Relative to that 80-year reference, an individual aged 30 years is best described as",young,"For a bowhead whale, a typical lifespan is 200 years. Relative to that 200-year reference, an individual aged 30 years is best described as",a human,a bowhead whale,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,False,age-v1_3a-p0030-a_human-vs-a_bowhead_whale,age-v1_3a-p0030-a_human-vs-a_bowhead_whale,a,young_old,0.375,0.15,relative_open_age,bierwisch_kennedy_age_v1_3_a,80,200,comparison_class_explicit,30 years,gradable_scalar,years,30
young,"For a bowhead whale, a typical lifespan is 200 years. Relative to that 200-year reference, an individual aged 30 years is best described as",youthful,"For a galapagos tortoise, a typical lifespan is 150 years. Relative to that 150-year reference, an individual aged 30 years is best described as",a bowhead whale,a galapagos tortoise,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,True,age-v1_3a-p0030-a_bowhead_whale-vs-a_galapagos_tortoise,age-v1_3a-p0030-a_galapagos_tortoise-vs-a_bowhead_whale,a,young_old,0.15,0.2,relative_open_age,bierwisch_kennedy_age_v1_3_a,200,150,comparison_class_explicit,30 years,gradable_scalar,years,30
mature,"For a human, a typical lifespan is 80 years. Relative to that 80-year reference, an individual aged 55 years is best described as",old,"For a domestic mouse, a typical lifespan is 2 years. Relative to that 2-year reference, an individual aged 55 years is best described as",a human,a domestic mouse,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,True,age-v1_3a-p0055-a_human-vs-a_domestic_mouse,age-v1_3a-p0055-a_domestic_mouse-vs-a_human,a,young_old,0.6875,27.5,relative_open_age,bierwisch_kennedy_age_v1_3_a,80,2,comparison_class_explicit,55 years,gradable_scalar,years,55
youthful,"For a galapagos tortoise, a typical lifespan is 150 years. Relative to that 150-year reference, an individual aged 55 years is best described as",old,"For a domestic mouse, a typical lifespan is 2 years. Relative to that 2-year reference, an individual aged 55 years is best described as",a galapagos tortoise,a domestic mouse,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,True,age-v1_3a-p0055-a_galapagos_tortoise-vs-a_domestic_mouse,age-v1_3a-p0055-a_domestic_mouse-vs-a_galapagos_tortoise,a,young_old,0.36666666666666664,27.5,relative_open_age,bierwisch_kennedy_age_v1_3_a,150,2,comparison_class_explicit,55 years,gradable_scalar,years,55
old,"For a domestic mouse, a typical lifespan is 2 years. Relative to that 2-year reference, an individual aged 55 years is best described as",youthful,"For a bowhead whale, a typical lifespan is 200 years. Relative to that 200-year reference, an individual aged 55 years is best described as",a domestic mouse,a bowhead whale,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,False,age-v1_3a-p0055-a_domestic_mouse-vs-a_bowhead_whale,age-v1_3a-p0055-a_domestic_mouse-vs-a_bowhead_whale,a,young_old,27.5,0.275,relative_open_age,bierwisch_kennedy_age_v1_3_a,2,200,comparison_class_explicit,55 years,gradable_scalar,years,55
mature,"For a human, a typical lifespan is 80 years. Relative to that 80-year reference, an individual aged 55 years is best described as",old,"For a domestic dog, a typical lifespan is 12 years. Relative to that 12-year reference, an individual aged 55 years is best described as",a human,a domestic dog,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,True,age-v1_3a-p0055-a_human-vs-a_domestic_dog,age-v1_3a-p0055-a_domestic_dog-vs-a_human,a,young_old,0.6875,4.583333333333333,relative_open_age,bierwisch_kennedy_age_v1_3_a,80,12,comparison_class_explicit,55 years,gradable_scalar,years,55
youthful,"For a galapagos tortoise, a typical lifespan is 150 years. Relative to that 150-year reference, an individual aged 55 years is best described as",old,"For a domestic dog, a typical lifespan is 12 years. Relative to that 12-year reference, an individual aged 55 years is best described as",a galapagos tortoise,a domestic dog,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,True,age-v1_3a-p0055-a_galapagos_tortoise-vs-a_domestic_dog,age-v1_3a-p0055-a_domestic_dog-vs-a_galapagos_tortoise,a,young_old,0.36666666666666664,4.583333333333333,relative_open_age,bierwisch_kennedy_age_v1_3_a,150,12,comparison_class_explicit,55 years,gradable_scalar,years,55
youthful,"For a bowhead whale, a typical lifespan is 200 years. Relative to that 200-year reference, an individual aged 55 years is best described as",old,"For a domestic dog, a typical lifespan is 12 years. Relative to that 12-year reference, an individual aged 55 years is best described as",a bowhead whale,a domestic dog,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,True,age-v1_3a-p0055-a_bowhead_whale-vs-a_domestic_dog,age-v1_3a-p0055-a_domestic_dog-vs-a_bowhead_whale,a,young_old,0.275,4.583333333333333,relative_open_age,bierwisch_kennedy_age_v1_3_a,200,12,comparison_class_explicit,55 years,gradable_scalar,years,55
mature,"For a human, a typical lifespan is 80 years. Relative to that 80-year reference, an individual aged 55 years is best described as",old,"For a horse, a typical lifespan is 28 years. Relative to that 28-year reference, an individual aged 55 years is best described as",a human,a horse,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,True,age-v1_3a-p0055-a_human-vs-a_horse,age-v1_3a-p0055-a_horse-vs-a_human,a,young_old,0.6875,1.9642857142857142,relative_open_age,bierwisch_kennedy_age_v1_3_a,80,28,comparison_class_explicit,55 years,gradable_scalar,years,55
old,"For a horse, a typical lifespan is 28 years. Relative to that 28-year reference, an individual aged 55 years is best described as",youthful,"For a galapagos tortoise, a typical lifespan is 150 years. Relative to that 150-year reference, an individual aged 55 years is best described as",a horse,a galapagos tortoise,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,False,age-v1_3a-p0055-a_horse-vs-a_galapagos_tortoise,age-v1_3a-p0055-a_horse-vs-a_galapagos_tortoise,a,young_old,1.9642857142857142,0.36666666666666664,relative_open_age,bierwisch_kennedy_age_v1_3_a,28,150,comparison_class_explicit,55 years,gradable_scalar,years,55
youthful,"For a bowhead whale, a typical lifespan is 200 years. Relative to that 200-year reference, an individual aged 55 years is best described as",old,"For a horse, a typical lifespan is 28 years. Relative to that 28-year reference, an individual aged 55 years is best described as",a bowhead whale,a horse,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,True,age-v1_3a-p0055-a_bowhead_whale-vs-a_horse,age-v1_3a-p0055-a_horse-vs-a_bowhead_whale,a,young_old,0.275,1.9642857142857142,relative_open_age,bierwisch_kennedy_age_v1_3_a,200,28,comparison_class_explicit,55 years,gradable_scalar,years,55
youthful,"For a galapagos tortoise, a typical lifespan is 150 years. Relative to that 150-year reference, an individual aged 55 years is best described as",mature,"For a human, a typical lifespan is 80 years. Relative to that 80-year reference, an individual aged 55 years is best described as",a galapagos tortoise,a human,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,True,age-v1_3a-p0055-a_galapagos_tortoise-vs-a_human,age-v1_3a-p0055-a_human-vs-a_galapagos_tortoise,a,young_old,0.36666666666666664,0.6875,relative_open_age,bierwisch_kennedy_age_v1_3_a,150,80,comparison_class_explicit,55 years,gradable_scalar,years,55
mature,"For a human, a typical lifespan is 80 years. Relative to that 80-year reference, an individual aged 55 years is best described as",youthful,"For a bowhead whale, a typical lifespan is 200 years. Relative to that 200-year reference, an individual aged 55 years is best described as",a human,a bowhead whale,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,False,age-v1_3a-p0055-a_human-vs-a_bowhead_whale,age-v1_3a-p0055-a_human-vs-a_bowhead_whale,a,young_old,0.6875,0.275,relative_open_age,bierwisch_kennedy_age_v1_3_a,80,200,comparison_class_explicit,55 years,gradable_scalar,years,55
old,"For a domestic mouse, a typical lifespan is 2 years. Relative to that 2-year reference, an individual aged 90 years is best described as",mature,"For a galapagos tortoise, a typical lifespan is 150 years. Relative to that 150-year reference, an individual aged 90 years is best described as",a domestic mouse,a galapagos tortoise,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,False,age-v1_3a-p0090-a_domestic_mouse-vs-a_galapagos_tortoise,age-v1_3a-p0090-a_domestic_mouse-vs-a_galapagos_tortoise,a,young_old,45.0,0.6,relative_open_age,bierwisch_kennedy_age_v1_3_a,2,150,comparison_class_explicit,90 years,gradable_scalar,years,90
mature,"For a galapagos tortoise, a typical lifespan is 150 years. Relative to that 150-year reference, an individual aged 90 years is best described as",old,"For a domestic dog, a typical lifespan is 12 years. Relative to that 12-year reference, an individual aged 90 years is best described as",a galapagos tortoise,a domestic dog,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,True,age-v1_3a-p0090-a_galapagos_tortoise-vs-a_domestic_dog,age-v1_3a-p0090-a_domestic_dog-vs-a_galapagos_tortoise,a,young_old,0.6,7.5,relative_open_age,bierwisch_kennedy_age_v1_3_a,150,12,comparison_class_explicit,90 years,gradable_scalar,years,90
old,"For a horse, a typical lifespan is 28 years. Relative to that 28-year reference, an individual aged 90 years is best described as",mature,"For a galapagos tortoise, a typical lifespan is 150 years. Relative to that 150-year reference, an individual aged 90 years is best described as",a horse,a galapagos tortoise,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,False,age-v1_3a-p0090-a_horse-vs-a_galapagos_tortoise,age-v1_3a-p0090-a_horse-vs-a_galapagos_tortoise,a,young_old,3.2142857142857144,0.6,relative_open_age,bierwisch_kennedy_age_v1_3_a,28,150,comparison_class_explicit,90 years,gradable_scalar,years,90
mature,"For a galapagos tortoise, a typical lifespan is 150 years. Relative to that 150-year reference, an individual aged 90 years is best described as",old,"For a human, a typical lifespan is 80 years. Relative to that 80-year reference, an individual aged 90 years is best described as",a galapagos tortoise,a human,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,True,age-v1_3a-p0090-a_galapagos_tortoise-vs-a_human,age-v1_3a-p0090-a_human-vs-a_galapagos_tortoise,a,young_old,0.6,1.125,relative_open_age,bierwisch_kennedy_age_v1_3_a,150,80,comparison_class_explicit,90 years,gradable_scalar,years,90
old,"For a domestic mouse, a typical lifespan is 2 years. Relative to that 2-year reference, an individual aged 130 years is best described as",mature,"For a bowhead whale, a typical lifespan is 200 years. Relative to that 200-year reference, an individual aged 130 years is best described as",a domestic mouse,a bowhead whale,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,False,age-v1_3a-p0130-a_domestic_mouse-vs-a_bowhead_whale,age-v1_3a-p0130-a_domestic_mouse-vs-a_bowhead_whale,a,young_old,65.0,0.65,relative_open_age,bierwisch_kennedy_age_v1_3_a,2,200,comparison_class_explicit,130 years,gradable_scalar,years,130
mature,"For a bowhead whale, a typical lifespan is 200 years. Relative to that 200-year reference, an individual aged 130 years is best described as",old,"For a domestic dog, a typical lifespan is 12 years. Relative to that 12-year reference, an individual aged 130 years is best described as",a bowhead whale,a domestic dog,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,True,age-v1_3a-p0130-a_bowhead_whale-vs-a_domestic_dog,age-v1_3a-p0130-a_domestic_dog-vs-a_bowhead_whale,a,young_old,0.65,10.833333333333334,relative_open_age,bierwisch_kennedy_age_v1_3_a,200,12,comparison_class_explicit,130 years,gradable_scalar,years,130
mature,"For a bowhead whale, a typical lifespan is 200 years. Relative to that 200-year reference, an individual aged 130 years is best described as",old,"For a horse, a typical lifespan is 28 years. Relative to that 28-year reference, an individual aged 130 years is best described as",a bowhead whale,a horse,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,True,age-v1_3a-p0130-a_bowhead_whale-vs-a_horse,age-v1_3a-p0130-a_horse-vs-a_bowhead_whale,a,young_old,0.65,4.642857142857143,relative_open_age,bierwisch_kennedy_age_v1_3_a,200,28,comparison_class_explicit,130 years,gradable_scalar,years,130
mature,"For a bowhead whale, a typical lifespan is 200 years. Relative to that 200-year reference, an individual aged 130 years is best described as",old,"For a human, a typical lifespan is 80 years. Relative to that 80-year reference, an individual aged 130 years is best described as",a bowhead whale,a human,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,True,age-v1_3a-p0130-a_bowhead_whale-vs-a_human,age-v1_3a-p0130-a_human-vs-a_bowhead_whale,a,young_old,0.65,1.625,relative_open_age,bierwisch_kennedy_age_v1_3_a,200,80,comparison_class_explicit,130 years,gradable_scalar,years,130
old,"For a galapagos tortoise, a typical lifespan is 150 years. Relative to that 150-year reference, an individual aged 130 years is best described as",mature,"For a bowhead whale, a typical lifespan is 200 years. Relative to that 200-year reference, an individual aged 130 years is best described as",a galapagos tortoise,a bowhead whale,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,False,age-v1_3a-p0130-a_galapagos_tortoise-vs-a_bowhead_whale,age-v1_3a-p0130-a_galapagos_tortoise-vs-a_bowhead_whale,a,young_old,0.8666666666666667,0.65,relative_open_age,bierwisch_kennedy_age_v1_3_a,150,200,comparison_class_explicit,130 years,gradable_scalar,years,130
