a_expected_label,a_prompt,b_expected_label,b_prompt,comparison_a,comparison_b,control_type,design,dimension,is_artificial_norm,is_borderline,pair_flipped,pair_id,pair_orientation_base_key,paraphrase,predicate_family,ratio_a,ratio_b,scale_type,source,standard_a,standard_b,standard_type,target,type,unit,value
large,"For a domestic cat, a typical body length is 46 centimeters. Relative to that 46-centimeter reference, a body length of 60 centimeters is best described as",tiny,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 60 centimeters is best described as",a domestic cat,an adult human,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3a-p0060-a_domestic_cat-vs-an_adult_human,size-v1_3a-p0060-a_domestic_cat-vs-an_adult_human,a,tiny_huge,1.3043478260869565,0.35294117647058826,relative_open_size,bierwisch_kennedy_size_v1_3_a,46,170,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
large,"For a domestic cat, a typical body length is 46 centimeters. Relative to that 46-centimeter reference, a body length of 60 centimeters is best described as",tiny,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 60 centimeters is best described as",a domestic cat,an african elephant,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3a-p0060-a_domestic_cat-vs-an_african_elephant,size-v1_3a-p0060-a_domestic_cat-vs-an_african_elephant,a,tiny_huge,1.3043478260869565,0.17142857142857143,relative_open_size,bierwisch_kennedy_size_v1_3_a,46,350,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
large,"For a domestic cat, a typical body length is 46 centimeters. Relative to that 46-centimeter reference, a body length of 90 centimeters is best described as",huge,"For an ant, a typical body length is 1 centimeters. Relative to that 1-centimeter reference, a body length of 90 centimeters is best described as",a domestic cat,an ant,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3a-p0090-a_domestic_cat-vs-an_ant,size-v1_3a-p0090-an_ant-vs-a_domestic_cat,a,tiny_huge,1.9565217391304348,90.0,relative_open_size,bierwisch_kennedy_size_v1_3_a,46,1,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
large,"For a labrador dog, a typical body length is 60 centimeters. Relative to that 60-centimeter reference, a body length of 90 centimeters is best described as",huge,"For an ant, a typical body length is 1 centimeters. Relative to that 1-centimeter reference, a body length of 90 centimeters is best described as",a labrador dog,an ant,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3a-p0090-a_labrador_dog-vs-an_ant,size-v1_3a-p0090-an_ant-vs-a_labrador_dog,a,tiny_huge,1.5,90.0,relative_open_size,bierwisch_kennedy_size_v1_3_a,60,1,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
huge,"For an ant, a typical body length is 1 centimeters. Relative to that 1-centimeter reference, a body length of 90 centimeters is best described as",small,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 90 centimeters is best described as",an ant,an adult human,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3a-p0090-an_ant-vs-an_adult_human,size-v1_3a-p0090-an_ant-vs-an_adult_human,a,tiny_huge,90.0,0.5294117647058824,relative_open_size,bierwisch_kennedy_size_v1_3_a,1,170,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
huge,"For an ant, a typical body length is 1 centimeters. Relative to that 1-centimeter reference, a body length of 90 centimeters is best described as",tiny,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 90 centimeters is best described as",an ant,an african elephant,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3a-p0090-an_ant-vs-an_african_elephant,size-v1_3a-p0090-an_ant-vs-an_african_elephant,a,tiny_huge,90.0,0.2571428571428571,relative_open_size,bierwisch_kennedy_size_v1_3_a,1,350,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
large,"For a domestic cat, a typical body length is 46 centimeters. Relative to that 46-centimeter reference, a body length of 90 centimeters is best described as",huge,"For a house mouse, a typical body length is 9 centimeters. Relative to that 9-centimeter reference, a body length of 90 centimeters is best described as",a domestic cat,a house mouse,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3a-p0090-a_domestic_cat-vs-a_house_mouse,size-v1_3a-p0090-a_house_mouse-vs-a_domestic_cat,a,tiny_huge,1.9565217391304348,10.0,relative_open_size,bierwisch_kennedy_size_v1_3_a,46,9,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
huge,"For a house mouse, a typical body length is 9 centimeters. Relative to that 9-centimeter reference, a body length of 90 centimeters is best described as",large,"For a labrador dog, a typical body length is 60 centimeters. Relative to that 60-centimeter reference, a body length of 90 centimeters is best described as",a house mouse,a labrador dog,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3a-p0090-a_house_mouse-vs-a_labrador_dog,size-v1_3a-p0090-a_house_mouse-vs-a_labrador_dog,a,tiny_huge,10.0,1.5,relative_open_size,bierwisch_kennedy_size_v1_3_a,9,60,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
huge,"For a house mouse, a typical body length is 9 centimeters. Relative to that 9-centimeter reference, a body length of 90 centimeters is best described as",small,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 90 centimeters is best described as",a house mouse,an adult human,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3a-p0090-a_house_mouse-vs-an_adult_human,size-v1_3a-p0090-a_house_mouse-vs-an_adult_human,a,tiny_huge,10.0,0.5294117647058824,relative_open_size,bierwisch_kennedy_size_v1_3_a,9,170,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
tiny,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 90 centimeters is best described as",huge,"For a house mouse, a typical body length is 9 centimeters. Relative to that 9-centimeter reference, a body length of 90 centimeters is best described as",an african elephant,a house mouse,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3a-p0090-an_african_elephant-vs-a_house_mouse,size-v1_3a-p0090-a_house_mouse-vs-an_african_elephant,a,tiny_huge,0.2571428571428571,10.0,relative_open_size,bierwisch_kennedy_size_v1_3_a,350,9,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
large,"For a domestic cat, a typical body length is 46 centimeters. Relative to that 46-centimeter reference, a body length of 90 centimeters is best described as",small,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 90 centimeters is best described as",a domestic cat,an adult human,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3a-p0090-a_domestic_cat-vs-an_adult_human,size-v1_3a-p0090-a_domestic_cat-vs-an_adult_human,a,tiny_huge,1.9565217391304348,0.5294117647058824,relative_open_size,bierwisch_kennedy_size_v1_3_a,46,170,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
tiny,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 90 centimeters is best described as",large,"For a domestic cat, a typical body length is 46 centimeters. Relative to that 46-centimeter reference, a body length of 90 centimeters is best described as",an african elephant,a domestic cat,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3a-p0090-an_african_elephant-vs-a_domestic_cat,size-v1_3a-p0090-a_domestic_cat-vs-an_african_elephant,a,tiny_huge,0.2571428571428571,1.9565217391304348,relative_open_size,bierwisch_kennedy_size_v1_3_a,350,46,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
large,"For a labrador dog, a typical body length is 60 centimeters. Relative to that 60-centimeter reference, a body length of 90 centimeters is best described as",small,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 90 centimeters is best described as",a labrador dog,an adult human,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3a-p0090-a_labrador_dog-vs-an_adult_human,size-v1_3a-p0090-a_labrador_dog-vs-an_adult_human,a,tiny_huge,1.5,0.5294117647058824,relative_open_size,bierwisch_kennedy_size_v1_3_a,60,170,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
tiny,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 90 centimeters is best described as",large,"For a labrador dog, a typical body length is 60 centimeters. Relative to that 60-centimeter reference, a body length of 90 centimeters is best described as",an african elephant,a labrador dog,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3a-p0090-an_african_elephant-vs-a_labrador_dog,size-v1_3a-p0090-a_labrador_dog-vs-an_african_elephant,a,tiny_huge,0.2571428571428571,1.5,relative_open_size,bierwisch_kennedy_size_v1_3_a,350,60,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
tiny,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 90 centimeters is best described as",small,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 90 centimeters is best described as",an african elephant,an adult human,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3a-p0090-an_african_elephant-vs-an_adult_human,size-v1_3a-p0090-an_adult_human-vs-an_african_elephant,a,tiny_huge,0.2571428571428571,0.5294117647058824,relative_open_size,bierwisch_kennedy_size_v1_3_a,350,170,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
small,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 130 centimeters is best described as",huge,"For an ant, a typical body length is 1 centimeters. Relative to that 1-centimeter reference, a body length of 130 centimeters is best described as",an adult human,an ant,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3a-p0130-an_adult_human-vs-an_ant,size-v1_3a-p0130-an_ant-vs-an_adult_human,a,tiny_huge,0.7647058823529411,130.0,relative_open_size,bierwisch_kennedy_size_v1_3_a,170,1,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
huge,"For an ant, a typical body length is 1 centimeters. Relative to that 1-centimeter reference, a body length of 130 centimeters is best described as",tiny,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 130 centimeters is best described as",an ant,an african elephant,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3a-p0130-an_ant-vs-an_african_elephant,size-v1_3a-p0130-an_ant-vs-an_african_elephant,a,tiny_huge,130.0,0.37142857142857144,relative_open_size,bierwisch_kennedy_size_v1_3_a,1,350,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
huge,"For a house mouse, a typical body length is 9 centimeters. Relative to that 9-centimeter reference, a body length of 130 centimeters is best described as",small,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 130 centimeters is best described as",a house mouse,an adult human,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3a-p0130-a_house_mouse-vs-an_adult_human,size-v1_3a-p0130-a_house_mouse-vs-an_adult_human,a,tiny_huge,14.444444444444445,0.7647058823529411,relative_open_size,bierwisch_kennedy_size_v1_3_a,9,170,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
huge,"For a house mouse, a typical body length is 9 centimeters. Relative to that 9-centimeter reference, a body length of 130 centimeters is best described as",tiny,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 130 centimeters is best described as",a house mouse,an african elephant,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3a-p0130-a_house_mouse-vs-an_african_elephant,size-v1_3a-p0130-a_house_mouse-vs-an_african_elephant,a,tiny_huge,14.444444444444445,0.37142857142857144,relative_open_size,bierwisch_kennedy_size_v1_3_a,9,350,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
small,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 130 centimeters is best described as",huge,"For a domestic cat, a typical body length is 46 centimeters. Relative to that 46-centimeter reference, a body length of 130 centimeters is best described as",an adult human,a domestic cat,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3a-p0130-an_adult_human-vs-a_domestic_cat,size-v1_3a-p0130-a_domestic_cat-vs-an_adult_human,a,tiny_huge,0.7647058823529411,2.8260869565217392,relative_open_size,bierwisch_kennedy_size_v1_3_a,170,46,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
tiny,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 130 centimeters is best described as",huge,"For a domestic cat, a typical body length is 46 centimeters. Relative to that 46-centimeter reference, a body length of 130 centimeters is best described as",an african elephant,a domestic cat,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3a-p0130-an_african_elephant-vs-a_domestic_cat,size-v1_3a-p0130-a_domestic_cat-vs-an_african_elephant,a,tiny_huge,0.37142857142857144,2.8260869565217392,relative_open_size,bierwisch_kennedy_size_v1_3_a,350,46,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
small,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 130 centimeters is best described as",huge,"For a labrador dog, a typical body length is 60 centimeters. Relative to that 60-centimeter reference, a body length of 130 centimeters is best described as",an adult human,a labrador dog,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3a-p0130-an_adult_human-vs-a_labrador_dog,size-v1_3a-p0130-a_labrador_dog-vs-an_adult_human,a,tiny_huge,0.7647058823529411,2.1666666666666665,relative_open_size,bierwisch_kennedy_size_v1_3_a,170,60,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
tiny,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 130 centimeters is best described as",huge,"For a labrador dog, a typical body length is 60 centimeters. Relative to that 60-centimeter reference, a body length of 130 centimeters is best described as",an african elephant,a labrador dog,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3a-p0130-an_african_elephant-vs-a_labrador_dog,size-v1_3a-p0130-a_labrador_dog-vs-an_african_elephant,a,tiny_huge,0.37142857142857144,2.1666666666666665,relative_open_size,bierwisch_kennedy_size_v1_3_a,350,60,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
small,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 130 centimeters is best described as",tiny,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 130 centimeters is best described as",an adult human,an african elephant,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3a-p0130-an_adult_human-vs-an_african_elephant,size-v1_3a-p0130-an_adult_human-vs-an_african_elephant,a,tiny_huge,0.7647058823529411,0.37142857142857144,relative_open_size,bierwisch_kennedy_size_v1_3_a,170,350,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
large,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 200 centimeters is best described as",huge,"For an ant, a typical body length is 1 centimeters. Relative to that 1-centimeter reference, a body length of 200 centimeters is best described as",an adult human,an ant,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3a-p0200-an_adult_human-vs-an_ant,size-v1_3a-p0200-an_ant-vs-an_adult_human,a,tiny_huge,1.1764705882352942,200.0,relative_open_size,bierwisch_kennedy_size_v1_3_a,170,1,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
huge,"For an ant, a typical body length is 1 centimeters. Relative to that 1-centimeter reference, a body length of 200 centimeters is best described as",small,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 200 centimeters is best described as",an ant,an african elephant,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3a-p0200-an_ant-vs-an_african_elephant,size-v1_3a-p0200-an_ant-vs-an_african_elephant,a,tiny_huge,200.0,0.5714285714285714,relative_open_size,bierwisch_kennedy_size_v1_3_a,1,350,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
large,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 200 centimeters is best described as",huge,"For a house mouse, a typical body length is 9 centimeters. Relative to that 9-centimeter reference, a body length of 200 centimeters is best described as",an adult human,a house mouse,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3a-p0200-an_adult_human-vs-a_house_mouse,size-v1_3a-p0200-a_house_mouse-vs-an_adult_human,a,tiny_huge,1.1764705882352942,22.22222222222222,relative_open_size,bierwisch_kennedy_size_v1_3_a,170,9,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
small,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 200 centimeters is best described as",huge,"For a house mouse, a typical body length is 9 centimeters. Relative to that 9-centimeter reference, a body length of 200 centimeters is best described as",an african elephant,a house mouse,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3a-p0200-an_african_elephant-vs-a_house_mouse,size-v1_3a-p0200-a_house_mouse-vs-an_african_elephant,a,tiny_huge,0.5714285714285714,22.22222222222222,relative_open_size,bierwisch_kennedy_size_v1_3_a,350,9,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
large,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 200 centimeters is best described as",huge,"For a domestic cat, a typical body length is 46 centimeters. Relative to that 46-centimeter reference, a body length of 200 centimeters is best described as",an adult human,a domestic cat,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3a-p0200-an_adult_human-vs-a_domestic_cat,size-v1_3a-p0200-a_domestic_cat-vs-an_adult_human,a,tiny_huge,1.1764705882352942,4.3478260869565215,relative_open_size,bierwisch_kennedy_size_v1_3_a,170,46,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
huge,"For a domestic cat, a typical body length is 46 centimeters. Relative to that 46-centimeter reference, a body length of 200 centimeters is best described as",small,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 200 centimeters is best described as",a domestic cat,an african elephant,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3a-p0200-a_domestic_cat-vs-an_african_elephant,size-v1_3a-p0200-a_domestic_cat-vs-an_african_elephant,a,tiny_huge,4.3478260869565215,0.5714285714285714,relative_open_size,bierwisch_kennedy_size_v1_3_a,46,350,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
large,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 200 centimeters is best described as",huge,"For a labrador dog, a typical body length is 60 centimeters. Relative to that 60-centimeter reference, a body length of 200 centimeters is best described as",an adult human,a labrador dog,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3a-p0200-an_adult_human-vs-a_labrador_dog,size-v1_3a-p0200-a_labrador_dog-vs-an_adult_human,a,tiny_huge,1.1764705882352942,3.3333333333333335,relative_open_size,bierwisch_kennedy_size_v1_3_a,170,60,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
huge,"For a labrador dog, a typical body length is 60 centimeters. Relative to that 60-centimeter reference, a body length of 200 centimeters is best described as",small,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 200 centimeters is best described as",a labrador dog,an african elephant,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3a-p0200-a_labrador_dog-vs-an_african_elephant,size-v1_3a-p0200-a_labrador_dog-vs-an_african_elephant,a,tiny_huge,3.3333333333333335,0.5714285714285714,relative_open_size,bierwisch_kennedy_size_v1_3_a,60,350,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
large,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 200 centimeters is best described as",small,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 200 centimeters is best described as",an adult human,an african elephant,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3a-p0200-an_adult_human-vs-an_african_elephant,size-v1_3a-p0200-an_adult_human-vs-an_african_elephant,a,tiny_huge,1.1764705882352942,0.5714285714285714,relative_open_size,bierwisch_kennedy_size_v1_3_a,170,350,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
large,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 320 centimeters is best described as",huge,"For an ant, a typical body length is 1 centimeters. Relative to that 1-centimeter reference, a body length of 320 centimeters is best described as",an adult human,an ant,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3a-p0320-an_adult_human-vs-an_ant,size-v1_3a-p0320-an_ant-vs-an_adult_human,a,tiny_huge,1.8823529411764706,320.0,relative_open_size,bierwisch_kennedy_size_v1_3_a,170,1,comparison_class_explicit,320 centimeters,gradable_scalar,centimeters,320
large,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 320 centimeters is best described as",huge,"For a house mouse, a typical body length is 9 centimeters. Relative to that 9-centimeter reference, a body length of 320 centimeters is best described as",an adult human,a house mouse,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3a-p0320-an_adult_human-vs-a_house_mouse,size-v1_3a-p0320-a_house_mouse-vs-an_adult_human,a,tiny_huge,1.8823529411764706,35.55555555555556,relative_open_size,bierwisch_kennedy_size_v1_3_a,170,9,comparison_class_explicit,320 centimeters,gradable_scalar,centimeters,320
large,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 320 centimeters is best described as",huge,"For a domestic cat, a typical body length is 46 centimeters. Relative to that 46-centimeter reference, a body length of 320 centimeters is best described as",an adult human,a domestic cat,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3a-p0320-an_adult_human-vs-a_domestic_cat,size-v1_3a-p0320-a_domestic_cat-vs-an_adult_human,a,tiny_huge,1.8823529411764706,6.956521739130435,relative_open_size,bierwisch_kennedy_size_v1_3_a,170,46,comparison_class_explicit,320 centimeters,gradable_scalar,centimeters,320
huge,"For a labrador dog, a typical body length is 60 centimeters. Relative to that 60-centimeter reference, a body length of 320 centimeters is best described as",large,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 320 centimeters is best described as",a labrador dog,an adult human,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3a-p0320-a_labrador_dog-vs-an_adult_human,size-v1_3a-p0320-a_labrador_dog-vs-an_adult_human,a,tiny_huge,5.333333333333333,1.8823529411764706,relative_open_size,bierwisch_kennedy_size_v1_3_a,60,170,comparison_class_explicit,320 centimeters,gradable_scalar,centimeters,320
large,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 500 centimeters is best described as",huge,"For an ant, a typical body length is 1 centimeters. Relative to that 1-centimeter reference, a body length of 500 centimeters is best described as",an african elephant,an ant,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3a-p0500-an_african_elephant-vs-an_ant,size-v1_3a-p0500-an_ant-vs-an_african_elephant,a,tiny_huge,1.4285714285714286,500.0,relative_open_size,bierwisch_kennedy_size_v1_3_a,350,1,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
large,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 500 centimeters is best described as",huge,"For a house mouse, a typical body length is 9 centimeters. Relative to that 9-centimeter reference, a body length of 500 centimeters is best described as",an african elephant,a house mouse,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3a-p0500-an_african_elephant-vs-a_house_mouse,size-v1_3a-p0500-a_house_mouse-vs-an_african_elephant,a,tiny_huge,1.4285714285714286,55.55555555555556,relative_open_size,bierwisch_kennedy_size_v1_3_a,350,9,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
huge,"For a domestic cat, a typical body length is 46 centimeters. Relative to that 46-centimeter reference, a body length of 500 centimeters is best described as",large,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 500 centimeters is best described as",a domestic cat,an african elephant,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3a-p0500-a_domestic_cat-vs-an_african_elephant,size-v1_3a-p0500-a_domestic_cat-vs-an_african_elephant,a,tiny_huge,10.869565217391305,1.4285714285714286,relative_open_size,bierwisch_kennedy_size_v1_3_a,46,350,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
huge,"For a labrador dog, a typical body length is 60 centimeters. Relative to that 60-centimeter reference, a body length of 500 centimeters is best described as",large,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 500 centimeters is best described as",a labrador dog,an african elephant,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3a-p0500-a_labrador_dog-vs-an_african_elephant,size-v1_3a-p0500-a_labrador_dog-vs-an_african_elephant,a,tiny_huge,8.333333333333334,1.4285714285714286,relative_open_size,bierwisch_kennedy_size_v1_3_a,60,350,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
large,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 500 centimeters is best described as",huge,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 500 centimeters is best described as",an african elephant,an adult human,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3a-p0500-an_african_elephant-vs-an_adult_human,size-v1_3a-p0500-an_adult_human-vs-an_african_elephant,a,tiny_huge,1.4285714285714286,2.9411764705882355,relative_open_size,bierwisch_kennedy_size_v1_3_a,350,170,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
