a_expected_label,a_prompt,b_expected_label,b_prompt,comparison_a,comparison_b,control_type,design,dimension,is_artificial_norm,is_borderline,pair_flipped,pair_id,pair_orientation_base_key,paraphrase,predicate_family,ratio_a,ratio_b,scale_type,source,standard_a,standard_b,standard_type,target,type,unit,value
old,"For a domestic mouse, normal is 2 years. Compared to that, 55 years is",mature,"For a human, normal is 80 years. Compared to that, 55 years is",a domestic mouse,a human,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,False,age-v1_3c-p0055-a_domestic_mouse-vs-a_human,age-v1_3c-p0055-a_domestic_mouse-vs-a_human,c,young_old,27.5,0.6875,relative_open_age,bierwisch_kennedy_age_v1_3_c,2,80,comparison_class_explicit,55 years,gradable_scalar,years,55
old,"For a domestic mouse, normal is 2 years. Compared to that, 55 years is",youthful,"For a galapagos tortoise, normal is 150 years. Compared to that, 55 years is",a domestic mouse,a galapagos tortoise,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,False,age-v1_3c-p0055-a_domestic_mouse-vs-a_galapagos_tortoise,age-v1_3c-p0055-a_domestic_mouse-vs-a_galapagos_tortoise,c,young_old,27.5,0.36666666666666664,relative_open_age,bierwisch_kennedy_age_v1_3_c,2,150,comparison_class_explicit,55 years,gradable_scalar,years,55
youthful,"For a bowhead whale, normal is 200 years. Compared to that, 55 years is",old,"For a domestic mouse, normal is 2 years. Compared to that, 55 years is",a bowhead whale,a domestic mouse,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,True,age-v1_3c-p0055-a_bowhead_whale-vs-a_domestic_mouse,age-v1_3c-p0055-a_domestic_mouse-vs-a_bowhead_whale,c,young_old,0.275,27.5,relative_open_age,bierwisch_kennedy_age_v1_3_c,200,2,comparison_class_explicit,55 years,gradable_scalar,years,55
old,"For a domestic dog, normal is 12 years. Compared to that, 55 years is",mature,"For a human, normal is 80 years. Compared to that, 55 years is",a domestic dog,a human,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,False,age-v1_3c-p0055-a_domestic_dog-vs-a_human,age-v1_3c-p0055-a_domestic_dog-vs-a_human,c,young_old,4.583333333333333,0.6875,relative_open_age,bierwisch_kennedy_age_v1_3_c,12,80,comparison_class_explicit,55 years,gradable_scalar,years,55
youthful,"For a galapagos tortoise, normal is 150 years. Compared to that, 55 years is",old,"For a domestic dog, normal is 12 years. Compared to that, 55 years is",a galapagos tortoise,a domestic dog,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,True,age-v1_3c-p0055-a_galapagos_tortoise-vs-a_domestic_dog,age-v1_3c-p0055-a_domestic_dog-vs-a_galapagos_tortoise,c,young_old,0.36666666666666664,4.583333333333333,relative_open_age,bierwisch_kennedy_age_v1_3_c,150,12,comparison_class_explicit,55 years,gradable_scalar,years,55
youthful,"For a bowhead whale, normal is 200 years. Compared to that, 55 years is",old,"For a domestic dog, normal is 12 years. Compared to that, 55 years is",a bowhead whale,a domestic dog,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,True,age-v1_3c-p0055-a_bowhead_whale-vs-a_domestic_dog,age-v1_3c-p0055-a_domestic_dog-vs-a_bowhead_whale,c,young_old,0.275,4.583333333333333,relative_open_age,bierwisch_kennedy_age_v1_3_c,200,12,comparison_class_explicit,55 years,gradable_scalar,years,55
mature,"For a human, normal is 80 years. Compared to that, 55 years is",old,"For a horse, normal is 28 years. Compared to that, 55 years is",a human,a horse,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,True,age-v1_3c-p0055-a_human-vs-a_horse,age-v1_3c-p0055-a_horse-vs-a_human,c,young_old,0.6875,1.9642857142857142,relative_open_age,bierwisch_kennedy_age_v1_3_c,80,28,comparison_class_explicit,55 years,gradable_scalar,years,55
youthful,"For a galapagos tortoise, normal is 150 years. Compared to that, 55 years is",old,"For a horse, normal is 28 years. Compared to that, 55 years is",a galapagos tortoise,a horse,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,True,age-v1_3c-p0055-a_galapagos_tortoise-vs-a_horse,age-v1_3c-p0055-a_horse-vs-a_galapagos_tortoise,c,young_old,0.36666666666666664,1.9642857142857142,relative_open_age,bierwisch_kennedy_age_v1_3_c,150,28,comparison_class_explicit,55 years,gradable_scalar,years,55
old,"For a horse, normal is 28 years. Compared to that, 55 years is",youthful,"For a bowhead whale, normal is 200 years. Compared to that, 55 years is",a horse,a bowhead whale,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,False,age-v1_3c-p0055-a_horse-vs-a_bowhead_whale,age-v1_3c-p0055-a_horse-vs-a_bowhead_whale,c,young_old,1.9642857142857142,0.275,relative_open_age,bierwisch_kennedy_age_v1_3_c,28,200,comparison_class_explicit,55 years,gradable_scalar,years,55
youthful,"For a galapagos tortoise, normal is 150 years. Compared to that, 55 years is",mature,"For a human, normal is 80 years. Compared to that, 55 years is",a galapagos tortoise,a human,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,True,age-v1_3c-p0055-a_galapagos_tortoise-vs-a_human,age-v1_3c-p0055-a_human-vs-a_galapagos_tortoise,c,young_old,0.36666666666666664,0.6875,relative_open_age,bierwisch_kennedy_age_v1_3_c,150,80,comparison_class_explicit,55 years,gradable_scalar,years,55
youthful,"For a bowhead whale, normal is 200 years. Compared to that, 55 years is",mature,"For a human, normal is 80 years. Compared to that, 55 years is",a bowhead whale,a human,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,True,age-v1_3c-p0055-a_bowhead_whale-vs-a_human,age-v1_3c-p0055-a_human-vs-a_bowhead_whale,c,young_old,0.275,0.6875,relative_open_age,bierwisch_kennedy_age_v1_3_c,200,80,comparison_class_explicit,55 years,gradable_scalar,years,55
mature,"For a galapagos tortoise, normal is 150 years. Compared to that, 90 years is",old,"For a domestic mouse, normal is 2 years. Compared to that, 90 years is",a galapagos tortoise,a domestic mouse,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,True,age-v1_3c-p0090-a_galapagos_tortoise-vs-a_domestic_mouse,age-v1_3c-p0090-a_domestic_mouse-vs-a_galapagos_tortoise,c,young_old,0.6,45.0,relative_open_age,bierwisch_kennedy_age_v1_3_c,150,2,comparison_class_explicit,90 years,gradable_scalar,years,90
mature,"For a galapagos tortoise, normal is 150 years. Compared to that, 90 years is",old,"For a domestic dog, normal is 12 years. Compared to that, 90 years is",a galapagos tortoise,a domestic dog,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,True,age-v1_3c-p0090-a_galapagos_tortoise-vs-a_domestic_dog,age-v1_3c-p0090-a_domestic_dog-vs-a_galapagos_tortoise,c,young_old,0.6,7.5,relative_open_age,bierwisch_kennedy_age_v1_3_c,150,12,comparison_class_explicit,90 years,gradable_scalar,years,90
old,"For a horse, normal is 28 years. Compared to that, 90 years is",mature,"For a galapagos tortoise, normal is 150 years. Compared to that, 90 years is",a horse,a galapagos tortoise,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,False,age-v1_3c-p0090-a_horse-vs-a_galapagos_tortoise,age-v1_3c-p0090-a_horse-vs-a_galapagos_tortoise,c,young_old,3.2142857142857144,0.6,relative_open_age,bierwisch_kennedy_age_v1_3_c,28,150,comparison_class_explicit,90 years,gradable_scalar,years,90
old,"For a human, normal is 80 years. Compared to that, 90 years is",mature,"For a galapagos tortoise, normal is 150 years. Compared to that, 90 years is",a human,a galapagos tortoise,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,False,age-v1_3c-p0090-a_human-vs-a_galapagos_tortoise,age-v1_3c-p0090-a_human-vs-a_galapagos_tortoise,c,young_old,1.125,0.6,relative_open_age,bierwisch_kennedy_age_v1_3_c,80,150,comparison_class_explicit,90 years,gradable_scalar,years,90
mature,"For a bowhead whale, normal is 200 years. Compared to that, 130 years is",old,"For a domestic mouse, normal is 2 years. Compared to that, 130 years is",a bowhead whale,a domestic mouse,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,True,age-v1_3c-p0130-a_bowhead_whale-vs-a_domestic_mouse,age-v1_3c-p0130-a_domestic_mouse-vs-a_bowhead_whale,c,young_old,0.65,65.0,relative_open_age,bierwisch_kennedy_age_v1_3_c,200,2,comparison_class_explicit,130 years,gradable_scalar,years,130
old,"For a domestic dog, normal is 12 years. Compared to that, 130 years is",mature,"For a bowhead whale, normal is 200 years. Compared to that, 130 years is",a domestic dog,a bowhead whale,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,False,age-v1_3c-p0130-a_domestic_dog-vs-a_bowhead_whale,age-v1_3c-p0130-a_domestic_dog-vs-a_bowhead_whale,c,young_old,10.833333333333334,0.65,relative_open_age,bierwisch_kennedy_age_v1_3_c,12,200,comparison_class_explicit,130 years,gradable_scalar,years,130
mature,"For a bowhead whale, normal is 200 years. Compared to that, 130 years is",old,"For a horse, normal is 28 years. Compared to that, 130 years is",a bowhead whale,a horse,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,True,age-v1_3c-p0130-a_bowhead_whale-vs-a_horse,age-v1_3c-p0130-a_horse-vs-a_bowhead_whale,c,young_old,0.65,4.642857142857143,relative_open_age,bierwisch_kennedy_age_v1_3_c,200,28,comparison_class_explicit,130 years,gradable_scalar,years,130
mature,"For a bowhead whale, normal is 200 years. Compared to that, 130 years is",old,"For a human, normal is 80 years. Compared to that, 130 years is",a bowhead whale,a human,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,True,age-v1_3c-p0130-a_bowhead_whale-vs-a_human,age-v1_3c-p0130-a_human-vs-a_bowhead_whale,c,young_old,0.65,1.625,relative_open_age,bierwisch_kennedy_age_v1_3_c,200,80,comparison_class_explicit,130 years,gradable_scalar,years,130
mature,"For a bowhead whale, normal is 200 years. Compared to that, 130 years is",old,"For a galapagos tortoise, normal is 150 years. Compared to that, 130 years is",a bowhead whale,a galapagos tortoise,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,False,False,True,age-v1_3c-p0130-a_bowhead_whale-vs-a_galapagos_tortoise,age-v1_3c-p0130-a_galapagos_tortoise-vs-a_bowhead_whale,c,young_old,0.65,0.8666666666666667,relative_open_age,bierwisch_kennedy_age_v1_3_c,200,150,comparison_class_explicit,130 years,gradable_scalar,years,130
