a_expected_label,a_prompt,b_expected_label,b_prompt,comparison_a,comparison_b,control_type,delta_a,delta_b,design,dimension,is_artificial_norm,is_borderline,pair_flipped,pair_id,pair_orientation_base_key,paraphrase,predicate_family,scale_type,source,standard_a,standard_b,standard_type,target,type,unit,value
warm,"If the normal temperature for swimming-pool water is 27 degrees Celsius, then 45 degrees Celsius would best be called",hot,"If the normal temperature for freezer air is -18 degrees Celsius, then 45 degrees Celsius would best be called",swimming-pool water,freezer air,standard_explicit,18,63,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,False,False,True,temp-v1_3b-p045-swimming_pool_water-vs-freezer_air,temp-v1_3b-p045-freezer_air-vs-swimming_pool_water,b,warm_cold,relative_open_temperature,bierwisch_kennedy_temperature_v1_3_b,27,-18,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
warm,"If the normal temperature for bath water is 38 degrees Celsius, then 45 degrees Celsius would best be called",hot,"If the normal temperature for freezer air is -18 degrees Celsius, then 45 degrees Celsius would best be called",bath water,freezer air,standard_explicit,7,63,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,False,False,True,temp-v1_3b-p045-bath_water-vs-freezer_air,temp-v1_3b-p045-freezer_air-vs-bath_water,b,warm_cold,relative_open_temperature,bierwisch_kennedy_temperature_v1_3_b,38,-18,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
hot,"If the normal temperature for freezer air is -18 degrees Celsius, then 45 degrees Celsius would best be called",cold,"If the normal temperature for freshly served tea is 80 degrees Celsius, then 45 degrees Celsius would best be called",freezer air,freshly served tea,standard_explicit,63,-35,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,False,False,False,temp-v1_3b-p045-freezer_air-vs-freshly_served_tea,temp-v1_3b-p045-freezer_air-vs-freshly_served_tea,b,warm_cold,relative_open_temperature,bierwisch_kennedy_temperature_v1_3_b,-18,80,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
cold,"If the normal temperature for heated oven air is 180 degrees Celsius, then 45 degrees Celsius would best be called",hot,"If the normal temperature for freezer air is -18 degrees Celsius, then 45 degrees Celsius would best be called",heated oven air,freezer air,standard_explicit,-135,63,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,False,False,True,temp-v1_3b-p045-heated_oven_air-vs-freezer_air,temp-v1_3b-p045-freezer_air-vs-heated_oven_air,b,warm_cold,relative_open_temperature,bierwisch_kennedy_temperature_v1_3_b,180,-18,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
warm,"If the normal temperature for swimming-pool water is 27 degrees Celsius, then 45 degrees Celsius would best be called",hot,"If the normal temperature for room air is 21 degrees Celsius, then 45 degrees Celsius would best be called",swimming-pool water,room air,standard_explicit,18,24,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,False,False,True,temp-v1_3b-p045-swimming_pool_water-vs-room_air,temp-v1_3b-p045-room_air-vs-swimming_pool_water,b,warm_cold,relative_open_temperature,bierwisch_kennedy_temperature_v1_3_b,27,21,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
hot,"If the normal temperature for room air is 21 degrees Celsius, then 45 degrees Celsius would best be called",warm,"If the normal temperature for bath water is 38 degrees Celsius, then 45 degrees Celsius would best be called",room air,bath water,standard_explicit,24,7,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,False,False,False,temp-v1_3b-p045-room_air-vs-bath_water,temp-v1_3b-p045-room_air-vs-bath_water,b,warm_cold,relative_open_temperature,bierwisch_kennedy_temperature_v1_3_b,21,38,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
cold,"If the normal temperature for freshly served tea is 80 degrees Celsius, then 45 degrees Celsius would best be called",hot,"If the normal temperature for room air is 21 degrees Celsius, then 45 degrees Celsius would best be called",freshly served tea,room air,standard_explicit,-35,24,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,False,False,True,temp-v1_3b-p045-freshly_served_tea-vs-room_air,temp-v1_3b-p045-room_air-vs-freshly_served_tea,b,warm_cold,relative_open_temperature,bierwisch_kennedy_temperature_v1_3_b,80,21,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
cold,"If the normal temperature for heated oven air is 180 degrees Celsius, then 45 degrees Celsius would best be called",hot,"If the normal temperature for room air is 21 degrees Celsius, then 45 degrees Celsius would best be called",heated oven air,room air,standard_explicit,-135,24,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,False,False,True,temp-v1_3b-p045-heated_oven_air-vs-room_air,temp-v1_3b-p045-room_air-vs-heated_oven_air,b,warm_cold,relative_open_temperature,bierwisch_kennedy_temperature_v1_3_b,180,21,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
cold,"If the normal temperature for freshly served tea is 80 degrees Celsius, then 45 degrees Celsius would best be called",warm,"If the normal temperature for swimming-pool water is 27 degrees Celsius, then 45 degrees Celsius would best be called",freshly served tea,swimming-pool water,standard_explicit,-35,18,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,False,False,True,temp-v1_3b-p045-freshly_served_tea-vs-swimming_pool_water,temp-v1_3b-p045-swimming_pool_water-vs-freshly_served_tea,b,warm_cold,relative_open_temperature,bierwisch_kennedy_temperature_v1_3_b,80,27,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
cold,"If the normal temperature for heated oven air is 180 degrees Celsius, then 45 degrees Celsius would best be called",warm,"If the normal temperature for swimming-pool water is 27 degrees Celsius, then 45 degrees Celsius would best be called",heated oven air,swimming-pool water,standard_explicit,-135,18,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,False,False,True,temp-v1_3b-p045-heated_oven_air-vs-swimming_pool_water,temp-v1_3b-p045-swimming_pool_water-vs-heated_oven_air,b,warm_cold,relative_open_temperature,bierwisch_kennedy_temperature_v1_3_b,180,27,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
warm,"If the normal temperature for bath water is 38 degrees Celsius, then 45 degrees Celsius would best be called",cold,"If the normal temperature for freshly served tea is 80 degrees Celsius, then 45 degrees Celsius would best be called",bath water,freshly served tea,standard_explicit,7,-35,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,False,False,False,temp-v1_3b-p045-bath_water-vs-freshly_served_tea,temp-v1_3b-p045-bath_water-vs-freshly_served_tea,b,warm_cold,relative_open_temperature,bierwisch_kennedy_temperature_v1_3_b,38,80,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
cold,"If the normal temperature for heated oven air is 180 degrees Celsius, then 45 degrees Celsius would best be called",warm,"If the normal temperature for bath water is 38 degrees Celsius, then 45 degrees Celsius would best be called",heated oven air,bath water,standard_explicit,-135,7,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,False,False,True,temp-v1_3b-p045-heated_oven_air-vs-bath_water,temp-v1_3b-p045-bath_water-vs-heated_oven_air,b,warm_cold,relative_open_temperature,bierwisch_kennedy_temperature_v1_3_b,180,38,comparison_class_explicit,45 degrees Celsius,gradable_scalar,Celsius,45
warm,"If the normal temperature for bath water is 38 degrees Celsius, then 55 degrees Celsius would best be called",hot,"If the normal temperature for freezer air is -18 degrees Celsius, then 55 degrees Celsius would best be called",bath water,freezer air,standard_explicit,17,73,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,False,False,True,temp-v1_3b-p055-bath_water-vs-freezer_air,temp-v1_3b-p055-freezer_air-vs-bath_water,b,warm_cold,relative_open_temperature,bierwisch_kennedy_temperature_v1_3_b,38,-18,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
cold,"If the normal temperature for freshly served tea is 80 degrees Celsius, then 55 degrees Celsius would best be called",hot,"If the normal temperature for freezer air is -18 degrees Celsius, then 55 degrees Celsius would best be called",freshly served tea,freezer air,standard_explicit,-25,73,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,False,False,True,temp-v1_3b-p055-freshly_served_tea-vs-freezer_air,temp-v1_3b-p055-freezer_air-vs-freshly_served_tea,b,warm_cold,relative_open_temperature,bierwisch_kennedy_temperature_v1_3_b,80,-18,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
cold,"If the normal temperature for heated oven air is 180 degrees Celsius, then 55 degrees Celsius would best be called",hot,"If the normal temperature for freezer air is -18 degrees Celsius, then 55 degrees Celsius would best be called",heated oven air,freezer air,standard_explicit,-125,73,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,False,False,True,temp-v1_3b-p055-heated_oven_air-vs-freezer_air,temp-v1_3b-p055-freezer_air-vs-heated_oven_air,b,warm_cold,relative_open_temperature,bierwisch_kennedy_temperature_v1_3_b,180,-18,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
hot,"If the normal temperature for room air is 21 degrees Celsius, then 55 degrees Celsius would best be called",warm,"If the normal temperature for bath water is 38 degrees Celsius, then 55 degrees Celsius would best be called",room air,bath water,standard_explicit,34,17,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,False,False,False,temp-v1_3b-p055-room_air-vs-bath_water,temp-v1_3b-p055-room_air-vs-bath_water,b,warm_cold,relative_open_temperature,bierwisch_kennedy_temperature_v1_3_b,21,38,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
hot,"If the normal temperature for room air is 21 degrees Celsius, then 55 degrees Celsius would best be called",cold,"If the normal temperature for freshly served tea is 80 degrees Celsius, then 55 degrees Celsius would best be called",room air,freshly served tea,standard_explicit,34,-25,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,False,False,False,temp-v1_3b-p055-room_air-vs-freshly_served_tea,temp-v1_3b-p055-room_air-vs-freshly_served_tea,b,warm_cold,relative_open_temperature,bierwisch_kennedy_temperature_v1_3_b,21,80,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
hot,"If the normal temperature for room air is 21 degrees Celsius, then 55 degrees Celsius would best be called",cold,"If the normal temperature for heated oven air is 180 degrees Celsius, then 55 degrees Celsius would best be called",room air,heated oven air,standard_explicit,34,-125,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,False,False,False,temp-v1_3b-p055-room_air-vs-heated_oven_air,temp-v1_3b-p055-room_air-vs-heated_oven_air,b,warm_cold,relative_open_temperature,bierwisch_kennedy_temperature_v1_3_b,21,180,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
warm,"If the normal temperature for bath water is 38 degrees Celsius, then 55 degrees Celsius would best be called",hot,"If the normal temperature for swimming-pool water is 27 degrees Celsius, then 55 degrees Celsius would best be called",bath water,swimming-pool water,standard_explicit,17,28,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,False,False,True,temp-v1_3b-p055-bath_water-vs-swimming_pool_water,temp-v1_3b-p055-swimming_pool_water-vs-bath_water,b,warm_cold,relative_open_temperature,bierwisch_kennedy_temperature_v1_3_b,38,27,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
cold,"If the normal temperature for freshly served tea is 80 degrees Celsius, then 55 degrees Celsius would best be called",hot,"If the normal temperature for swimming-pool water is 27 degrees Celsius, then 55 degrees Celsius would best be called",freshly served tea,swimming-pool water,standard_explicit,-25,28,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,False,False,True,temp-v1_3b-p055-freshly_served_tea-vs-swimming_pool_water,temp-v1_3b-p055-swimming_pool_water-vs-freshly_served_tea,b,warm_cold,relative_open_temperature,bierwisch_kennedy_temperature_v1_3_b,80,27,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
hot,"If the normal temperature for swimming-pool water is 27 degrees Celsius, then 55 degrees Celsius would best be called",cold,"If the normal temperature for heated oven air is 180 degrees Celsius, then 55 degrees Celsius would best be called",swimming-pool water,heated oven air,standard_explicit,28,-125,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,False,False,False,temp-v1_3b-p055-swimming_pool_water-vs-heated_oven_air,temp-v1_3b-p055-swimming_pool_water-vs-heated_oven_air,b,warm_cold,relative_open_temperature,bierwisch_kennedy_temperature_v1_3_b,27,180,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
cold,"If the normal temperature for freshly served tea is 80 degrees Celsius, then 55 degrees Celsius would best be called",warm,"If the normal temperature for bath water is 38 degrees Celsius, then 55 degrees Celsius would best be called",freshly served tea,bath water,standard_explicit,-25,17,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,False,False,True,temp-v1_3b-p055-freshly_served_tea-vs-bath_water,temp-v1_3b-p055-bath_water-vs-freshly_served_tea,b,warm_cold,relative_open_temperature,bierwisch_kennedy_temperature_v1_3_b,80,38,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
warm,"If the normal temperature for bath water is 38 degrees Celsius, then 55 degrees Celsius would best be called",cold,"If the normal temperature for heated oven air is 180 degrees Celsius, then 55 degrees Celsius would best be called",bath water,heated oven air,standard_explicit,17,-125,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,False,False,False,temp-v1_3b-p055-bath_water-vs-heated_oven_air,temp-v1_3b-p055-bath_water-vs-heated_oven_air,b,warm_cold,relative_open_temperature,bierwisch_kennedy_temperature_v1_3_b,38,180,comparison_class_explicit,55 degrees Celsius,gradable_scalar,Celsius,55
warm,"If the normal temperature for freshly served tea is 80 degrees Celsius, then 85 degrees Celsius would best be called",hot,"If the normal temperature for freezer air is -18 degrees Celsius, then 85 degrees Celsius would best be called",freshly served tea,freezer air,standard_explicit,5,103,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,False,False,True,temp-v1_3b-p085-freshly_served_tea-vs-freezer_air,temp-v1_3b-p085-freezer_air-vs-freshly_served_tea,b,warm_cold,relative_open_temperature,bierwisch_kennedy_temperature_v1_3_b,80,-18,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
cold,"If the normal temperature for heated oven air is 180 degrees Celsius, then 85 degrees Celsius would best be called",hot,"If the normal temperature for freezer air is -18 degrees Celsius, then 85 degrees Celsius would best be called",heated oven air,freezer air,standard_explicit,-95,103,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,False,False,True,temp-v1_3b-p085-heated_oven_air-vs-freezer_air,temp-v1_3b-p085-freezer_air-vs-heated_oven_air,b,warm_cold,relative_open_temperature,bierwisch_kennedy_temperature_v1_3_b,180,-18,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
hot,"If the normal temperature for room air is 21 degrees Celsius, then 85 degrees Celsius would best be called",warm,"If the normal temperature for freshly served tea is 80 degrees Celsius, then 85 degrees Celsius would best be called",room air,freshly served tea,standard_explicit,64,5,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,False,False,False,temp-v1_3b-p085-room_air-vs-freshly_served_tea,temp-v1_3b-p085-room_air-vs-freshly_served_tea,b,warm_cold,relative_open_temperature,bierwisch_kennedy_temperature_v1_3_b,21,80,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
hot,"If the normal temperature for room air is 21 degrees Celsius, then 85 degrees Celsius would best be called",cold,"If the normal temperature for heated oven air is 180 degrees Celsius, then 85 degrees Celsius would best be called",room air,heated oven air,standard_explicit,64,-95,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,False,False,False,temp-v1_3b-p085-room_air-vs-heated_oven_air,temp-v1_3b-p085-room_air-vs-heated_oven_air,b,warm_cold,relative_open_temperature,bierwisch_kennedy_temperature_v1_3_b,21,180,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
warm,"If the normal temperature for freshly served tea is 80 degrees Celsius, then 85 degrees Celsius would best be called",hot,"If the normal temperature for swimming-pool water is 27 degrees Celsius, then 85 degrees Celsius would best be called",freshly served tea,swimming-pool water,standard_explicit,5,58,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,False,False,True,temp-v1_3b-p085-freshly_served_tea-vs-swimming_pool_water,temp-v1_3b-p085-swimming_pool_water-vs-freshly_served_tea,b,warm_cold,relative_open_temperature,bierwisch_kennedy_temperature_v1_3_b,80,27,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
hot,"If the normal temperature for swimming-pool water is 27 degrees Celsius, then 85 degrees Celsius would best be called",cold,"If the normal temperature for heated oven air is 180 degrees Celsius, then 85 degrees Celsius would best be called",swimming-pool water,heated oven air,standard_explicit,58,-95,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,False,False,False,temp-v1_3b-p085-swimming_pool_water-vs-heated_oven_air,temp-v1_3b-p085-swimming_pool_water-vs-heated_oven_air,b,warm_cold,relative_open_temperature,bierwisch_kennedy_temperature_v1_3_b,27,180,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
hot,"If the normal temperature for bath water is 38 degrees Celsius, then 85 degrees Celsius would best be called",warm,"If the normal temperature for freshly served tea is 80 degrees Celsius, then 85 degrees Celsius would best be called",bath water,freshly served tea,standard_explicit,47,5,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,False,False,False,temp-v1_3b-p085-bath_water-vs-freshly_served_tea,temp-v1_3b-p085-bath_water-vs-freshly_served_tea,b,warm_cold,relative_open_temperature,bierwisch_kennedy_temperature_v1_3_b,38,80,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
hot,"If the normal temperature for bath water is 38 degrees Celsius, then 85 degrees Celsius would best be called",cold,"If the normal temperature for heated oven air is 180 degrees Celsius, then 85 degrees Celsius would best be called",bath water,heated oven air,standard_explicit,47,-95,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,False,False,False,temp-v1_3b-p085-bath_water-vs-heated_oven_air,temp-v1_3b-p085-bath_water-vs-heated_oven_air,b,warm_cold,relative_open_temperature,bierwisch_kennedy_temperature_v1_3_b,38,180,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
warm,"If the normal temperature for freshly served tea is 80 degrees Celsius, then 85 degrees Celsius would best be called",cold,"If the normal temperature for heated oven air is 180 degrees Celsius, then 85 degrees Celsius would best be called",freshly served tea,heated oven air,standard_explicit,5,-95,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,False,False,False,temp-v1_3b-p085-freshly_served_tea-vs-heated_oven_air,temp-v1_3b-p085-freshly_served_tea-vs-heated_oven_air,b,warm_cold,relative_open_temperature,bierwisch_kennedy_temperature_v1_3_b,80,180,comparison_class_explicit,85 degrees Celsius,gradable_scalar,Celsius,85
hot,"If the normal temperature for freezer air is -18 degrees Celsius, then 120 degrees Celsius would best be called",cold,"If the normal temperature for heated oven air is 180 degrees Celsius, then 120 degrees Celsius would best be called",freezer air,heated oven air,standard_explicit,138,-60,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,False,False,False,temp-v1_3b-p120-freezer_air-vs-heated_oven_air,temp-v1_3b-p120-freezer_air-vs-heated_oven_air,b,warm_cold,relative_open_temperature,bierwisch_kennedy_temperature_v1_3_b,-18,180,comparison_class_explicit,120 degrees Celsius,gradable_scalar,Celsius,120
cold,"If the normal temperature for heated oven air is 180 degrees Celsius, then 120 degrees Celsius would best be called",hot,"If the normal temperature for room air is 21 degrees Celsius, then 120 degrees Celsius would best be called",heated oven air,room air,standard_explicit,-60,99,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,False,False,True,temp-v1_3b-p120-heated_oven_air-vs-room_air,temp-v1_3b-p120-room_air-vs-heated_oven_air,b,warm_cold,relative_open_temperature,bierwisch_kennedy_temperature_v1_3_b,180,21,comparison_class_explicit,120 degrees Celsius,gradable_scalar,Celsius,120
cold,"If the normal temperature for heated oven air is 180 degrees Celsius, then 120 degrees Celsius would best be called",hot,"If the normal temperature for swimming-pool water is 27 degrees Celsius, then 120 degrees Celsius would best be called",heated oven air,swimming-pool water,standard_explicit,-60,93,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,False,False,True,temp-v1_3b-p120-heated_oven_air-vs-swimming_pool_water,temp-v1_3b-p120-swimming_pool_water-vs-heated_oven_air,b,warm_cold,relative_open_temperature,bierwisch_kennedy_temperature_v1_3_b,180,27,comparison_class_explicit,120 degrees Celsius,gradable_scalar,Celsius,120
cold,"If the normal temperature for heated oven air is 180 degrees Celsius, then 120 degrees Celsius would best be called",hot,"If the normal temperature for bath water is 38 degrees Celsius, then 120 degrees Celsius would best be called",heated oven air,bath water,standard_explicit,-60,82,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,False,False,True,temp-v1_3b-p120-heated_oven_air-vs-bath_water,temp-v1_3b-p120-bath_water-vs-heated_oven_air,b,warm_cold,relative_open_temperature,bierwisch_kennedy_temperature_v1_3_b,180,38,comparison_class_explicit,120 degrees Celsius,gradable_scalar,Celsius,120
cold,"If the normal temperature for heated oven air is 180 degrees Celsius, then 120 degrees Celsius would best be called",hot,"If the normal temperature for freshly served tea is 80 degrees Celsius, then 120 degrees Celsius would best be called",heated oven air,freshly served tea,standard_explicit,-60,40,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,False,False,True,temp-v1_3b-p120-heated_oven_air-vs-freshly_served_tea,temp-v1_3b-p120-freshly_served_tea-vs-heated_oven_air,b,warm_cold,relative_open_temperature,bierwisch_kennedy_temperature_v1_3_b,180,80,comparison_class_explicit,120 degrees Celsius,gradable_scalar,Celsius,120
