a_expected_label,a_prompt,b_expected_label,b_prompt,comparison_a,comparison_b,context_type,control_type,design,dimension,has_semantic_scaffold,is_artificial_norm,is_borderline,is_counter_natural,label_order,log_ratio_a,log_ratio_b,pair_flipped,pair_id,pair_orientation_base_key,predicate_family,ratio_a,ratio_b,ratio_bucket_a,ratio_bucket_b,readout_family,regime,scale_type,source,standard_a,standard_b,standard_type,target,type,unit,value
tiny,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type E dax rods is 170 centimeters. Compared only to that 170-centimeter length standard for Type E dax rods, an overall length of 25 centimeters counts as",small,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type C dax rods is 46 centimeters. Compared only to that 46-centimeter length standard for Type C dax rods, an overall length of 25 centimeters counts as",Type E dax rods,Type C dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"tiny,small,large,huge",-1.916922612182061,-0.6097655716208943,True,size-v2-fictional_semantic-p0025-Type_E_dax_rods-vs-Type_C_dax_rods,size-v2-fictional_semantic-adjective_counts-p0025-Type_C_dax_rods-vs-Type_E_dax_rods,adjective_counts,0.14705882352941177,0.5434782608695652,0.147059,0.543478,adjective_counts,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,170,46,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
small,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type C dax rods is 46 centimeters. Compared only to that 46-centimeter length standard for Type C dax rods, an overall length of 25 centimeters counts as",tiny,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, an overall length of 25 centimeters counts as",Type C dax rods,Type F dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"tiny,small,large,huge",-0.6097655716208943,-2.639057329615259,False,size-v2-fictional_semantic-p0025-Type_C_dax_rods-vs-Type_F_dax_rods,size-v2-fictional_semantic-adjective_counts-p0025-Type_C_dax_rods-vs-Type_F_dax_rods,adjective_counts,0.5434782608695652,0.07142857142857142,0.543478,0.0714286,adjective_counts,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,46,350,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
huge,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type A dax rods is 1 centimeter. Compared only to that 1-centimeter length standard for Type A dax rods, an overall length of 40 centimeters counts as",small,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type D dax rods is 60 centimeters. Compared only to that 60-centimeter length standard for Type D dax rods, an overall length of 40 centimeters counts as",Type A dax rods,Type D dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"tiny,small,large,huge",3.6888794541139363,-0.40546510810816444,False,size-v2-fictional_semantic-p0040-Type_A_dax_rods-vs-Type_D_dax_rods,size-v2-fictional_semantic-adjective_counts-p0040-Type_A_dax_rods-vs-Type_D_dax_rods,adjective_counts,40.0,0.6666666666666666,40,0.666667,adjective_counts,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,1,60,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
huge,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type A dax rods is 1 centimeter. Compared only to that 1-centimeter length standard for Type A dax rods, an overall length of 40 centimeters counts as",tiny,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type E dax rods is 170 centimeters. Compared only to that 170-centimeter length standard for Type E dax rods, an overall length of 40 centimeters counts as",Type A dax rods,Type E dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"tiny,small,large,huge",3.6888794541139363,-1.4469189829363254,False,size-v2-fictional_semantic-p0040-Type_A_dax_rods-vs-Type_E_dax_rods,size-v2-fictional_semantic-adjective_counts-p0040-Type_A_dax_rods-vs-Type_E_dax_rods,adjective_counts,40.0,0.23529411764705882,40,0.235294,adjective_counts,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,1,170,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
huge,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type A dax rods is 1 centimeter. Compared only to that 1-centimeter length standard for Type A dax rods, an overall length of 40 centimeters counts as",tiny,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, an overall length of 40 centimeters counts as",Type A dax rods,Type F dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"tiny,small,large,huge",3.6888794541139363,-2.169053700369523,False,size-v2-fictional_semantic-p0040-Type_A_dax_rods-vs-Type_F_dax_rods,size-v2-fictional_semantic-adjective_counts-p0040-Type_A_dax_rods-vs-Type_F_dax_rods,adjective_counts,40.0,0.11428571428571428,40,0.114286,adjective_counts,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,1,350,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
huge,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type B dax rods is 9 centimeters. Compared only to that 9-centimeter length standard for Type B dax rods, an overall length of 40 centimeters counts as",small,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type D dax rods is 60 centimeters. Compared only to that 60-centimeter length standard for Type D dax rods, an overall length of 40 centimeters counts as",Type B dax rods,Type D dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"tiny,small,large,huge",1.491654876777717,-0.40546510810816444,False,size-v2-fictional_semantic-p0040-Type_B_dax_rods-vs-Type_D_dax_rods,size-v2-fictional_semantic-adjective_counts-p0040-Type_B_dax_rods-vs-Type_D_dax_rods,adjective_counts,4.444444444444445,0.6666666666666666,4.44444,0.666667,adjective_counts,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,9,60,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
tiny,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type E dax rods is 170 centimeters. Compared only to that 170-centimeter length standard for Type E dax rods, an overall length of 40 centimeters counts as",huge,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type B dax rods is 9 centimeters. Compared only to that 9-centimeter length standard for Type B dax rods, an overall length of 40 centimeters counts as",Type E dax rods,Type B dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"tiny,small,large,huge",-1.4469189829363254,1.491654876777717,True,size-v2-fictional_semantic-p0040-Type_E_dax_rods-vs-Type_B_dax_rods,size-v2-fictional_semantic-adjective_counts-p0040-Type_B_dax_rods-vs-Type_E_dax_rods,adjective_counts,0.23529411764705882,4.444444444444445,0.235294,4.44444,adjective_counts,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,170,9,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
huge,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type B dax rods is 9 centimeters. Compared only to that 9-centimeter length standard for Type B dax rods, an overall length of 40 centimeters counts as",tiny,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, an overall length of 40 centimeters counts as",Type B dax rods,Type F dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"tiny,small,large,huge",1.491654876777717,-2.169053700369523,False,size-v2-fictional_semantic-p0040-Type_B_dax_rods-vs-Type_F_dax_rods,size-v2-fictional_semantic-adjective_counts-p0040-Type_B_dax_rods-vs-Type_F_dax_rods,adjective_counts,4.444444444444445,0.11428571428571428,4.44444,0.114286,adjective_counts,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,9,350,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
small,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type D dax rods is 60 centimeters. Compared only to that 60-centimeter length standard for Type D dax rods, an overall length of 40 centimeters counts as",tiny,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type E dax rods is 170 centimeters. Compared only to that 170-centimeter length standard for Type E dax rods, an overall length of 40 centimeters counts as",Type D dax rods,Type E dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"tiny,small,large,huge",-0.40546510810816444,-1.4469189829363254,False,size-v2-fictional_semantic-p0040-Type_D_dax_rods-vs-Type_E_dax_rods,size-v2-fictional_semantic-adjective_counts-p0040-Type_D_dax_rods-vs-Type_E_dax_rods,adjective_counts,0.6666666666666666,0.23529411764705882,0.666667,0.235294,adjective_counts,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,60,170,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
small,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type D dax rods is 60 centimeters. Compared only to that 60-centimeter length standard for Type D dax rods, an overall length of 40 centimeters counts as",tiny,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, an overall length of 40 centimeters counts as",Type D dax rods,Type F dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"tiny,small,large,huge",-0.40546510810816444,-2.169053700369523,False,size-v2-fictional_semantic-p0040-Type_D_dax_rods-vs-Type_F_dax_rods,size-v2-fictional_semantic-adjective_counts-p0040-Type_D_dax_rods-vs-Type_F_dax_rods,adjective_counts,0.6666666666666666,0.11428571428571428,0.666667,0.114286,adjective_counts,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,60,350,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
huge,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type A dax rods is 1 centimeter. Compared only to that 1-centimeter length standard for Type A dax rods, an overall length of 60 centimeters counts as",large,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type C dax rods is 46 centimeters. Compared only to that 46-centimeter length standard for Type C dax rods, an overall length of 60 centimeters counts as",Type A dax rods,Type C dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"tiny,small,large,huge",4.0943445622221,0.2657031657330057,False,size-v2-fictional_semantic-p0060-Type_A_dax_rods-vs-Type_C_dax_rods,size-v2-fictional_semantic-adjective_counts-p0060-Type_A_dax_rods-vs-Type_C_dax_rods,adjective_counts,60.0,1.3043478260869565,60,1.30435,adjective_counts,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,1,46,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
huge,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type A dax rods is 1 centimeter. Compared only to that 1-centimeter length standard for Type A dax rods, an overall length of 60 centimeters counts as",tiny,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type E dax rods is 170 centimeters. Compared only to that 170-centimeter length standard for Type E dax rods, an overall length of 60 centimeters counts as",Type A dax rods,Type E dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"tiny,small,large,huge",4.0943445622221,-1.041453874828161,False,size-v2-fictional_semantic-p0060-Type_A_dax_rods-vs-Type_E_dax_rods,size-v2-fictional_semantic-adjective_counts-p0060-Type_A_dax_rods-vs-Type_E_dax_rods,adjective_counts,60.0,0.35294117647058826,60,0.352941,adjective_counts,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,1,170,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
huge,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type A dax rods is 1 centimeter. Compared only to that 1-centimeter length standard for Type A dax rods, an overall length of 60 centimeters counts as",tiny,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, an overall length of 60 centimeters counts as",Type A dax rods,Type F dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"tiny,small,large,huge",4.0943445622221,-1.7635885922613588,False,size-v2-fictional_semantic-p0060-Type_A_dax_rods-vs-Type_F_dax_rods,size-v2-fictional_semantic-adjective_counts-p0060-Type_A_dax_rods-vs-Type_F_dax_rods,adjective_counts,60.0,0.17142857142857143,60,0.171429,adjective_counts,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,1,350,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
large,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type C dax rods is 46 centimeters. Compared only to that 46-centimeter length standard for Type C dax rods, an overall length of 60 centimeters counts as",huge,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type B dax rods is 9 centimeters. Compared only to that 9-centimeter length standard for Type B dax rods, an overall length of 60 centimeters counts as",Type C dax rods,Type B dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"tiny,small,large,huge",0.2657031657330057,1.8971199848858813,True,size-v2-fictional_semantic-p0060-Type_C_dax_rods-vs-Type_B_dax_rods,size-v2-fictional_semantic-adjective_counts-p0060-Type_B_dax_rods-vs-Type_C_dax_rods,adjective_counts,1.3043478260869565,6.666666666666667,1.30435,6.66667,adjective_counts,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,46,9,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
huge,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type B dax rods is 9 centimeters. Compared only to that 9-centimeter length standard for Type B dax rods, an overall length of 60 centimeters counts as",tiny,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type E dax rods is 170 centimeters. Compared only to that 170-centimeter length standard for Type E dax rods, an overall length of 60 centimeters counts as",Type B dax rods,Type E dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"tiny,small,large,huge",1.8971199848858813,-1.041453874828161,False,size-v2-fictional_semantic-p0060-Type_B_dax_rods-vs-Type_E_dax_rods,size-v2-fictional_semantic-adjective_counts-p0060-Type_B_dax_rods-vs-Type_E_dax_rods,adjective_counts,6.666666666666667,0.35294117647058826,6.66667,0.352941,adjective_counts,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,9,170,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
huge,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type B dax rods is 9 centimeters. Compared only to that 9-centimeter length standard for Type B dax rods, an overall length of 60 centimeters counts as",tiny,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, an overall length of 60 centimeters counts as",Type B dax rods,Type F dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"tiny,small,large,huge",1.8971199848858813,-1.7635885922613588,False,size-v2-fictional_semantic-p0060-Type_B_dax_rods-vs-Type_F_dax_rods,size-v2-fictional_semantic-adjective_counts-p0060-Type_B_dax_rods-vs-Type_F_dax_rods,adjective_counts,6.666666666666667,0.17142857142857143,6.66667,0.171429,adjective_counts,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,9,350,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
large,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type C dax rods is 46 centimeters. Compared only to that 46-centimeter length standard for Type C dax rods, an overall length of 60 centimeters counts as",tiny,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type E dax rods is 170 centimeters. Compared only to that 170-centimeter length standard for Type E dax rods, an overall length of 60 centimeters counts as",Type C dax rods,Type E dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"tiny,small,large,huge",0.2657031657330057,-1.041453874828161,False,size-v2-fictional_semantic-p0060-Type_C_dax_rods-vs-Type_E_dax_rods,size-v2-fictional_semantic-adjective_counts-p0060-Type_C_dax_rods-vs-Type_E_dax_rods,adjective_counts,1.3043478260869565,0.35294117647058826,1.30435,0.352941,adjective_counts,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,46,170,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
large,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type C dax rods is 46 centimeters. Compared only to that 46-centimeter length standard for Type C dax rods, an overall length of 60 centimeters counts as",tiny,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, an overall length of 60 centimeters counts as",Type C dax rods,Type F dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"tiny,small,large,huge",0.2657031657330057,-1.7635885922613588,False,size-v2-fictional_semantic-p0060-Type_C_dax_rods-vs-Type_F_dax_rods,size-v2-fictional_semantic-adjective_counts-p0060-Type_C_dax_rods-vs-Type_F_dax_rods,adjective_counts,1.3043478260869565,0.17142857142857143,1.30435,0.171429,adjective_counts,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,46,350,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
large,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type C dax rods is 46 centimeters. Compared only to that 46-centimeter length standard for Type C dax rods, an overall length of 90 centimeters counts as",huge,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type A dax rods is 1 centimeter. Compared only to that 1-centimeter length standard for Type A dax rods, an overall length of 90 centimeters counts as",Type C dax rods,Type A dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"tiny,small,large,huge",0.6711682738411701,4.499809670330265,True,size-v2-fictional_semantic-p0090-Type_C_dax_rods-vs-Type_A_dax_rods,size-v2-fictional_semantic-adjective_counts-p0090-Type_A_dax_rods-vs-Type_C_dax_rods,adjective_counts,1.9565217391304348,90.0,1.95652,90,adjective_counts,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,46,1,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
large,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type D dax rods is 60 centimeters. Compared only to that 60-centimeter length standard for Type D dax rods, an overall length of 90 centimeters counts as",huge,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type A dax rods is 1 centimeter. Compared only to that 1-centimeter length standard for Type A dax rods, an overall length of 90 centimeters counts as",Type D dax rods,Type A dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"tiny,small,large,huge",0.4054651081081644,4.499809670330265,True,size-v2-fictional_semantic-p0090-Type_D_dax_rods-vs-Type_A_dax_rods,size-v2-fictional_semantic-adjective_counts-p0090-Type_A_dax_rods-vs-Type_D_dax_rods,adjective_counts,1.5,90.0,1.5,90,adjective_counts,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,60,1,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
huge,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type A dax rods is 1 centimeter. Compared only to that 1-centimeter length standard for Type A dax rods, an overall length of 90 centimeters counts as",small,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type E dax rods is 170 centimeters. Compared only to that 170-centimeter length standard for Type E dax rods, an overall length of 90 centimeters counts as",Type A dax rods,Type E dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"tiny,small,large,huge",4.499809670330265,-0.6359887667199967,False,size-v2-fictional_semantic-p0090-Type_A_dax_rods-vs-Type_E_dax_rods,size-v2-fictional_semantic-adjective_counts-p0090-Type_A_dax_rods-vs-Type_E_dax_rods,adjective_counts,90.0,0.5294117647058824,90,0.529412,adjective_counts,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,1,170,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
tiny,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, an overall length of 90 centimeters counts as",huge,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type A dax rods is 1 centimeter. Compared only to that 1-centimeter length standard for Type A dax rods, an overall length of 90 centimeters counts as",Type F dax rods,Type A dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"tiny,small,large,huge",-1.3581234841531944,4.499809670330265,True,size-v2-fictional_semantic-p0090-Type_F_dax_rods-vs-Type_A_dax_rods,size-v2-fictional_semantic-adjective_counts-p0090-Type_A_dax_rods-vs-Type_F_dax_rods,adjective_counts,0.2571428571428571,90.0,0.257143,90,adjective_counts,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,350,1,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
huge,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type B dax rods is 9 centimeters. Compared only to that 9-centimeter length standard for Type B dax rods, an overall length of 90 centimeters counts as",large,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type C dax rods is 46 centimeters. Compared only to that 46-centimeter length standard for Type C dax rods, an overall length of 90 centimeters counts as",Type B dax rods,Type C dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"tiny,small,large,huge",2.302585092994046,0.6711682738411701,False,size-v2-fictional_semantic-p0090-Type_B_dax_rods-vs-Type_C_dax_rods,size-v2-fictional_semantic-adjective_counts-p0090-Type_B_dax_rods-vs-Type_C_dax_rods,adjective_counts,10.0,1.9565217391304348,10,1.95652,adjective_counts,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,9,46,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
large,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type D dax rods is 60 centimeters. Compared only to that 60-centimeter length standard for Type D dax rods, an overall length of 90 centimeters counts as",huge,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type B dax rods is 9 centimeters. Compared only to that 9-centimeter length standard for Type B dax rods, an overall length of 90 centimeters counts as",Type D dax rods,Type B dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"tiny,small,large,huge",0.4054651081081644,2.302585092994046,True,size-v2-fictional_semantic-p0090-Type_D_dax_rods-vs-Type_B_dax_rods,size-v2-fictional_semantic-adjective_counts-p0090-Type_B_dax_rods-vs-Type_D_dax_rods,adjective_counts,1.5,10.0,1.5,10,adjective_counts,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,60,9,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
huge,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type B dax rods is 9 centimeters. Compared only to that 9-centimeter length standard for Type B dax rods, an overall length of 90 centimeters counts as",small,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type E dax rods is 170 centimeters. Compared only to that 170-centimeter length standard for Type E dax rods, an overall length of 90 centimeters counts as",Type B dax rods,Type E dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"tiny,small,large,huge",2.302585092994046,-0.6359887667199967,False,size-v2-fictional_semantic-p0090-Type_B_dax_rods-vs-Type_E_dax_rods,size-v2-fictional_semantic-adjective_counts-p0090-Type_B_dax_rods-vs-Type_E_dax_rods,adjective_counts,10.0,0.5294117647058824,10,0.529412,adjective_counts,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,9,170,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
huge,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type B dax rods is 9 centimeters. Compared only to that 9-centimeter length standard for Type B dax rods, an overall length of 90 centimeters counts as",tiny,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, an overall length of 90 centimeters counts as",Type B dax rods,Type F dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"tiny,small,large,huge",2.302585092994046,-1.3581234841531944,False,size-v2-fictional_semantic-p0090-Type_B_dax_rods-vs-Type_F_dax_rods,size-v2-fictional_semantic-adjective_counts-p0090-Type_B_dax_rods-vs-Type_F_dax_rods,adjective_counts,10.0,0.2571428571428571,10,0.257143,adjective_counts,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,9,350,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
small,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type E dax rods is 170 centimeters. Compared only to that 170-centimeter length standard for Type E dax rods, an overall length of 90 centimeters counts as",large,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type C dax rods is 46 centimeters. Compared only to that 46-centimeter length standard for Type C dax rods, an overall length of 90 centimeters counts as",Type E dax rods,Type C dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"tiny,small,large,huge",-0.6359887667199967,0.6711682738411701,True,size-v2-fictional_semantic-p0090-Type_E_dax_rods-vs-Type_C_dax_rods,size-v2-fictional_semantic-adjective_counts-p0090-Type_C_dax_rods-vs-Type_E_dax_rods,adjective_counts,0.5294117647058824,1.9565217391304348,0.529412,1.95652,adjective_counts,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,170,46,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
