comparison_a,comparison_b,control_type,correct,design,dimension,entropy,expected_label,expected_label_index,is_artificial_norm,is_borderline,logscore_huge,logscore_large,logscore_small,logscore_tiny,margin,ordered_label_score,pair_id,pred_label,pred_label_index,predicate_family,prob_huge,prob_large,prob_small,prob_tiny,prompt,scale_type,side,source,standard_type,target,type,unit,value
an ant,an african elephant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.8248394306699731,huge,3.0,False,False,-16.763336181640625,-13.40086555480957,-12.705926895141602,-15.540140151977539,-4.057409286499023,1.3015101799452247,size-v1_3a-p0025-an_ant-vs-an_african_elephant,small,1.0,tiny_huge,0.010979027625983025,0.31685919656774575,0.6348547039317838,0.03730707187448725,"For an ant, a typical body length is 1 centimeters. Relative to that 1-centimeter reference, a body length of 25 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
an ant,an african elephant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5226171816428649,tiny,0.0,False,False,-15.975325584411621,-12.238283157348633,-10.362380027770996,-13.828911781311035,-3.466531753540039,1.108823219286763,size-v1_3a-p0025-an_ant-vs-an_african_elephant,small,1.0,tiny_huge,0.0030724063681982173,0.1289601594148044,0.8416856813525595,0.026281752864437877,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 25 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
a house mouse,a domestic cat,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.750551134841339,huge,3.0,False,False,-14.640037536621094,-9.874037742614746,-9.913193702697754,-14.291543960571289,-4.765999794006348,1.5069997566379563,size-v1_3a-p0025-a_house_mouse-vs-a_domestic_cat,large,2.0,tiny_huge,0.004295459564700121,0.5044952092175935,0.4851229595086688,0.00608637170903753,"For a house mouse, a typical body length is 9 centimeters. Relative to that 9-centimeter reference, a body length of 25 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
a house mouse,a domestic cat,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.44924828724029187,small,1.0,False,False,-17.158109664916992,-13.097494125366211,-11.097451210021973,-15.193865776062012,2.0000429153442383,1.1068730702776988,size-v1_3a-p0025-a_house_mouse-vs-a_domestic_cat,small,1.0,tiny_huge,0.0020210303444510957,0.11723998553134125,0.8663300081816631,0.014408975942544554,"For a domestic cat, a typical body length is 46 centimeters. Relative to that 46-centimeter reference, a body length of 25 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
a labrador dog,a house mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.42624373336630017,tiny,0.0,False,False,-15.626890182495117,-11.925910949707031,-9.811161041259766,-13.977145195007324,-4.165984153747559,1.097536616131993,size-v1_3a-p0025-a_labrador_dog-vs-a_house_mouse,small,1.0,tiny_huge,0.002616235786996558,0.10592335801132438,0.8778411927483549,0.013619213453324279,"For a labrador dog, a typical body length is 60 centimeters. Relative to that 60-centimeter reference, a body length of 25 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
a labrador dog,a house mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.750551134841339,huge,3.0,False,False,-14.640037536621094,-9.874037742614746,-9.913193702697754,-14.291543960571289,-4.765999794006348,1.5069997566379563,size-v1_3a-p0025-a_labrador_dog-vs-a_house_mouse,large,2.0,tiny_huge,0.004295459564700121,0.5044952092175935,0.4851229595086688,0.00608637170903753,"For a house mouse, a typical body length is 9 centimeters. Relative to that 9-centimeter reference, a body length of 25 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
an adult human,a house mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.6004602775849567,tiny,0.0,False,False,-16.26726722717285,-11.644072532653809,-10.429400444030762,-14.830093383789062,-4.400692939758301,1.2213190111941215,size-v1_3a-p0025-an_adult_human-vs-a_house_mouse,small,1.0,tiny_huge,0.002221855153114153,0.22622660999410077,0.7622002257465774,0.009351309106207671,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 25 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
an adult human,a house mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.750551134841339,huge,3.0,False,False,-14.640037536621094,-9.874037742614746,-9.913193702697754,-14.291543960571289,-4.765999794006348,1.5069997566379563,size-v1_3a-p0025-an_adult_human-vs-a_house_mouse,large,2.0,tiny_huge,0.004295459564700121,0.5044952092175935,0.4851229595086688,0.00608637170903753,"For a house mouse, a typical body length is 9 centimeters. Relative to that 9-centimeter reference, a body length of 25 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
an african elephant,a house mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5226171816428649,tiny,0.0,False,False,-15.975325584411621,-12.238283157348633,-10.362380027770996,-13.828911781311035,-3.466531753540039,1.108823219286763,size-v1_3a-p0025-an_african_elephant-vs-a_house_mouse,small,1.0,tiny_huge,0.0030724063681982173,0.1289601594148044,0.8416856813525595,0.026281752864437877,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 25 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
an african elephant,a house mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.750551134841339,huge,3.0,False,False,-14.640037536621094,-9.874037742614746,-9.913193702697754,-14.291543960571289,-4.765999794006348,1.5069997566379563,size-v1_3a-p0025-an_african_elephant-vs-a_house_mouse,large,2.0,tiny_huge,0.004295459564700121,0.5044952092175935,0.4851229595086688,0.00608637170903753,"For a house mouse, a typical body length is 9 centimeters. Relative to that 9-centimeter reference, a body length of 25 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
a labrador dog,a domestic cat,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.42624373336630017,tiny,0.0,False,False,-15.626890182495117,-11.925910949707031,-9.811161041259766,-13.977145195007324,-4.165984153747559,1.097536616131993,size-v1_3a-p0025-a_labrador_dog-vs-a_domestic_cat,small,1.0,tiny_huge,0.002616235786996558,0.10592335801132438,0.8778411927483549,0.013619213453324279,"For a labrador dog, a typical body length is 60 centimeters. Relative to that 60-centimeter reference, a body length of 25 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
a labrador dog,a domestic cat,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.44924828724029187,small,1.0,False,False,-17.158109664916992,-13.097494125366211,-11.097451210021973,-15.193865776062012,2.0000429153442383,1.1068730702776988,size-v1_3a-p0025-a_labrador_dog-vs-a_domestic_cat,small,1.0,tiny_huge,0.0020210303444510957,0.11723998553134125,0.8663300081816631,0.014408975942544554,"For a domestic cat, a typical body length is 46 centimeters. Relative to that 46-centimeter reference, a body length of 25 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
a domestic cat,an adult human,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.44924828724029187,small,1.0,False,False,-17.158109664916992,-13.097494125366211,-11.097451210021973,-15.193865776062012,2.0000429153442383,1.1068730702776988,size-v1_3a-p0025-a_domestic_cat-vs-an_adult_human,small,1.0,tiny_huge,0.0020210303444510957,0.11723998553134125,0.8663300081816631,0.014408975942544554,"For a domestic cat, a typical body length is 46 centimeters. Relative to that 46-centimeter reference, a body length of 25 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
a domestic cat,an adult human,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.6004602775849567,tiny,0.0,False,False,-16.26726722717285,-11.644072532653809,-10.429400444030762,-14.830093383789062,-4.400692939758301,1.2213190111941215,size-v1_3a-p0025-a_domestic_cat-vs-an_adult_human,small,1.0,tiny_huge,0.002221855153114153,0.22622660999410077,0.7622002257465774,0.009351309106207671,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 25 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
an african elephant,a domestic cat,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5226171816428649,tiny,0.0,False,False,-15.975325584411621,-12.238283157348633,-10.362380027770996,-13.828911781311035,-3.466531753540039,1.108823219286763,size-v1_3a-p0025-an_african_elephant-vs-a_domestic_cat,small,1.0,tiny_huge,0.0030724063681982173,0.1289601594148044,0.8416856813525595,0.026281752864437877,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 25 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
an african elephant,a domestic cat,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.44924828724029187,small,1.0,False,False,-17.158109664916992,-13.097494125366211,-11.097451210021973,-15.193865776062012,2.0000429153442383,1.1068730702776988,size-v1_3a-p0025-an_african_elephant-vs-a_domestic_cat,small,1.0,tiny_huge,0.0020210303444510957,0.11723998553134125,0.8663300081816631,0.014408975942544554,"For a domestic cat, a typical body length is 46 centimeters. Relative to that 46-centimeter reference, a body length of 25 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
a labrador dog,an ant,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.3402820430987662,small,1.0,False,False,-15.875899314880371,-11.891400337219238,-9.397384643554688,-13.75366497039795,2.494015693664551,1.066388207729709,size-v1_3a-p0040-a_labrador_dog-vs-an_ant,small,1.0,tiny_huge,0.0014003417482431756,0.07528005985546869,0.9116270627740422,0.011692535622246085,"For a labrador dog, a typical body length is 60 centimeters. Relative to that 60-centimeter reference, a body length of 40 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
a labrador dog,an ant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.7492064022487879,huge,3.0,False,False,-16.946199417114258,-13.790067672729492,-12.648988723754883,-15.533075332641602,-4.297210693359375,1.2093477811521118,size-v1_3a-p0040-a_labrador_dog-vs-an_ant,small,1.0,tiny_huge,0.009795962321044365,0.2300052275414407,0.7199494391060972,0.040249371031417604,"For an ant, a typical body length is 1 centimeters. Relative to that 1-centimeter reference, a body length of 40 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
an ant,an adult human,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.7492064022487879,huge,3.0,False,False,-16.946199417114258,-13.790067672729492,-12.648988723754883,-15.533075332641602,-4.297210693359375,1.2093477811521118,size-v1_3a-p0040-an_ant-vs-an_adult_human,small,1.0,tiny_huge,0.009795962321044365,0.2300052275414407,0.7199494391060972,0.040249371031417604,"For an ant, a typical body length is 1 centimeters. Relative to that 1-centimeter reference, a body length of 40 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
an ant,an adult human,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5683468349153331,tiny,0.0,False,False,-16.076826095581055,-11.622071266174316,-10.271843910217285,-14.80244255065918,-4.5305986404418945,1.199873137485285,size-v1_3a-p0040-an_ant-vs-an_adult_human,small,1.0,tiny_huge,0.002366523178022059,0.20360395176506155,0.7855656644210958,0.008463860635820723,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 40 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
an african elephant,an ant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5371833212188057,tiny,0.0,False,False,-15.922282218933105,-11.90404987335205,-10.227511405944824,-14.029735565185547,-3.8022241592407227,1.1413585372823178,size-v1_3a-p0040-an_african_elephant-vs-an_ant,small,1.0,tiny_huge,0.0027735586835093713,0.1542174415288867,0.8246029781740163,0.01840602161358758,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 40 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
an african elephant,an ant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.7492064022487879,huge,3.0,False,False,-16.946199417114258,-13.790067672729492,-12.648988723754883,-15.533075332641602,-4.297210693359375,1.2093477811521118,size-v1_3a-p0040-an_african_elephant-vs-an_ant,small,1.0,tiny_huge,0.009795962321044365,0.2300052275414407,0.7199494391060972,0.040249371031417604,"For an ant, a typical body length is 1 centimeters. Relative to that 1-centimeter reference, a body length of 40 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
a house mouse,a labrador dog,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.7241642993173203,huge,3.0,False,False,-14.835744857788086,-9.922937393188477,-9.45856761932373,-13.831585884094238,-5.3771772384643555,1.3798596130618097,size-v1_3a-p0040-a_house_mouse-vs-a_labrador_dog,small,1.0,tiny_huge,0.002807719769061031,0.38190815525936905,0.6076201432358883,0.007663981735681478,"For a house mouse, a typical body length is 9 centimeters. Relative to that 9-centimeter reference, a body length of 40 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
a house mouse,a labrador dog,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.3402820430987662,small,1.0,False,False,-15.875899314880371,-11.891400337219238,-9.397384643554688,-13.75366497039795,2.494015693664551,1.066388207729709,size-v1_3a-p0040-a_house_mouse-vs-a_labrador_dog,small,1.0,tiny_huge,0.0014003417482431756,0.07528005985546869,0.9116270627740422,0.011692535622246085,"For a labrador dog, a typical body length is 60 centimeters. Relative to that 60-centimeter reference, a body length of 40 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
an adult human,a house mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5683468349153331,tiny,0.0,False,False,-16.076826095581055,-11.622071266174316,-10.271843910217285,-14.80244255065918,-4.5305986404418945,1.199873137485285,size-v1_3a-p0040-an_adult_human-vs-a_house_mouse,small,1.0,tiny_huge,0.002366523178022059,0.20360395176506155,0.7855656644210958,0.008463860635820723,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 40 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
an adult human,a house mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.7241642993173203,huge,3.0,False,False,-14.835744857788086,-9.922937393188477,-9.45856761932373,-13.831585884094238,-5.3771772384643555,1.3798596130618097,size-v1_3a-p0040-an_adult_human-vs-a_house_mouse,small,1.0,tiny_huge,0.002807719769061031,0.38190815525936905,0.6076201432358883,0.007663981735681478,"For a house mouse, a typical body length is 9 centimeters. Relative to that 9-centimeter reference, a body length of 40 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
a house mouse,an african elephant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.7241642993173203,huge,3.0,False,False,-14.835744857788086,-9.922937393188477,-9.45856761932373,-13.831585884094238,-5.3771772384643555,1.3798596130618097,size-v1_3a-p0040-a_house_mouse-vs-an_african_elephant,small,1.0,tiny_huge,0.002807719769061031,0.38190815525936905,0.6076201432358883,0.007663981735681478,"For a house mouse, a typical body length is 9 centimeters. Relative to that 9-centimeter reference, a body length of 40 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
a house mouse,an african elephant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5371833212188057,tiny,0.0,False,False,-15.922282218933105,-11.90404987335205,-10.227511405944824,-14.029735565185547,-3.8022241592407227,1.1413585372823178,size-v1_3a-p0040-a_house_mouse-vs-an_african_elephant,small,1.0,tiny_huge,0.0027735586835093713,0.1542174415288867,0.8246029781740163,0.01840602161358758,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 40 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
an adult human,a labrador dog,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5683468349153331,tiny,0.0,False,False,-16.076826095581055,-11.622071266174316,-10.271843910217285,-14.80244255065918,-4.5305986404418945,1.199873137485285,size-v1_3a-p0040-an_adult_human-vs-a_labrador_dog,small,1.0,tiny_huge,0.002366523178022059,0.20360395176506155,0.7855656644210958,0.008463860635820723,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 40 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
an adult human,a labrador dog,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.3402820430987662,small,1.0,False,False,-15.875899314880371,-11.891400337219238,-9.397384643554688,-13.75366497039795,2.494015693664551,1.066388207729709,size-v1_3a-p0040-an_adult_human-vs-a_labrador_dog,small,1.0,tiny_huge,0.0014003417482431756,0.07528005985546869,0.9116270627740422,0.011692535622246085,"For a labrador dog, a typical body length is 60 centimeters. Relative to that 60-centimeter reference, a body length of 40 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
an african elephant,a labrador dog,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5371833212188057,tiny,0.0,False,False,-15.922282218933105,-11.90404987335205,-10.227511405944824,-14.029735565185547,-3.8022241592407227,1.1413585372823178,size-v1_3a-p0040-an_african_elephant-vs-a_labrador_dog,small,1.0,tiny_huge,0.0027735586835093713,0.1542174415288867,0.8246029781740163,0.01840602161358758,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 40 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
an african elephant,a labrador dog,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.3402820430987662,small,1.0,False,False,-15.875899314880371,-11.891400337219238,-9.397384643554688,-13.75366497039795,2.494015693664551,1.066388207729709,size-v1_3a-p0040-an_african_elephant-vs-a_labrador_dog,small,1.0,tiny_huge,0.0014003417482431756,0.07528005985546869,0.9116270627740422,0.011692535622246085,"For a labrador dog, a typical body length is 60 centimeters. Relative to that 60-centimeter reference, a body length of 40 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
an ant,a domestic cat,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.6982514327711609,huge,3.0,False,False,-16.92333984375,-13.672945022583008,-12.32726001739502,-15.258872032165527,-4.5960798263549805,1.1716567031268805,size-v1_3a-p0060-an_ant-vs-a_domestic_cat,small,1.0,tiny_huge,0.007623202261309748,0.19668261670915438,0.7554218629246428,0.04027231810489323,"For an ant, a typical body length is 1 centimeters. Relative to that 1-centimeter reference, a body length of 60 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
an ant,a domestic cat,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5885320916938809,large,2.0,False,False,-16.814044952392578,-12.11569881439209,-10.877978324890137,-15.449177742004395,-1.2377204895019531,1.2187081834769409,size-v1_3a-p0060-an_ant-vs-a_domestic_cat,small,1.0,tiny_huge,0.0020278869844680128,0.2225919989549188,0.7674405246136994,0.007939589446913956,"For a domestic cat, a typical body length is 46 centimeters. Relative to that 46-centimeter reference, a body length of 60 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
an adult human,an ant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5466302382990273,tiny,0.0,False,False,-16.167804718017578,-11.87149429321289,-10.400323867797852,-14.845760345458984,-4.445436477661133,1.1801341045250686,size-v1_3a-p0060-an_adult_human-vs-an_ant,small,1.0,tiny_huge,0.0025131265483761263,0.18453479557284366,0.8035251337342532,0.009426944144527136,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 60 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
an adult human,an ant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.6982514327711609,huge,3.0,False,False,-16.92333984375,-13.672945022583008,-12.32726001739502,-15.258872032165527,-4.5960798263549805,1.1716567031268805,size-v1_3a-p0060-an_adult_human-vs-an_ant,small,1.0,tiny_huge,0.007623202261309748,0.19668261670915438,0.7554218629246428,0.04027231810489323,"For an ant, a typical body length is 1 centimeters. Relative to that 1-centimeter reference, a body length of 60 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
an ant,an african elephant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.6982514327711609,huge,3.0,False,False,-16.92333984375,-13.672945022583008,-12.32726001739502,-15.258872032165527,-4.5960798263549805,1.1716567031268805,size-v1_3a-p0060-an_ant-vs-an_african_elephant,small,1.0,tiny_huge,0.007623202261309748,0.19668261670915438,0.7554218629246428,0.04027231810489323,"For an ant, a typical body length is 1 centimeters. Relative to that 1-centimeter reference, a body length of 60 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
an ant,an african elephant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.426482424170446,tiny,0.0,False,False,-15.923707008361816,-12.244730949401855,-10.003263473510742,-13.756735801696777,-3.753472328186035,1.0779163045383369,size-v1_3a-p0060-an_ant-vs-an_african_elephant,small,1.0,tiny_huge,0.002370148204230118,0.093871661441742,0.8830625370421622,0.020695653311865677,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 60 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
a house mouse,a domestic cat,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.643465440508261,huge,3.0,False,False,-15.052175521850586,-10.212042808532715,-9.227327346801758,-13.658293724060059,-5.824848175048828,1.2647281507569372,size-v1_3a-p0060-a_house_mouse-vs-a_domestic_cat,small,1.0,tiny_huge,0.0021270878767926287,0.2690471286188175,0.7202526298889242,0.008573153615465623,"For a house mouse, a typical body length is 9 centimeters. Relative to that 9-centimeter reference, a body length of 60 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
a house mouse,a domestic cat,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5885320916938809,large,2.0,False,False,-16.814044952392578,-12.11569881439209,-10.877978324890137,-15.449177742004395,-1.2377204895019531,1.2187081834769409,size-v1_3a-p0060-a_house_mouse-vs-a_domestic_cat,small,1.0,tiny_huge,0.0020278869844680128,0.2225919989549188,0.7674405246136994,0.007939589446913956,"For a domestic cat, a typical body length is 46 centimeters. Relative to that 46-centimeter reference, a body length of 60 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
a house mouse,an adult human,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.643465440508261,huge,3.0,False,False,-15.052175521850586,-10.212042808532715,-9.227327346801758,-13.658293724060059,-5.824848175048828,1.2647281507569372,size-v1_3a-p0060-a_house_mouse-vs-an_adult_human,small,1.0,tiny_huge,0.0021270878767926287,0.2690471286188175,0.7202526298889242,0.008573153615465623,"For a house mouse, a typical body length is 9 centimeters. Relative to that 9-centimeter reference, a body length of 60 centimeters is best described as",relative_open_size,a,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
a house mouse,an adult human,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5466302382990273,tiny,0.0,False,False,-16.167804718017578,-11.87149429321289,-10.400323867797852,-14.845760345458984,-4.445436477661133,1.1801341045250686,size-v1_3a-p0060-a_house_mouse-vs-an_adult_human,small,1.0,tiny_huge,0.0025131265483761263,0.18453479557284366,0.8035251337342532,0.009426944144527136,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 60 centimeters is best described as",relative_open_size,b,bierwisch_kennedy_size_v1_3_a,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
