comparison_a,comparison_b,control_type,correct,design,dimension,entropy,expected_label,expected_label_index,is_artificial_norm,is_borderline,logscore_huge,logscore_large,logscore_small,logscore_tiny,margin,ordered_label_score,pair_id,pred_label,pred_label_index,predicate_family,prob_huge,prob_large,prob_small,prob_tiny,prompt,scale_type,side,source,standard_type,target,type,unit,value
a house mouse,a domestic cat,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.660207698154188,small,1.0,False,False,-16.319547653198242,-10.67940902709961,-9.51357364654541,-12.872218132019043,1.1658353805541992,1.2071119806135246,size-v1_3b-p0025-a_house_mouse-vs-a_domestic_cat,small,1.0,tiny_huge,0.000821594653558418,0.23128032394213008,0.742086548768589,0.02581153263572238,"If the normal body length for a domestic cat is 46 centimeters, then 25 centimeters would best be called",relative_open_size,b,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
a labrador dog,a house mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5200979931652497,tiny,0.0,False,False,-17.234416961669922,-11.980467796325684,-10.180426597595215,-13.697049140930176,-3.516622543334961,1.11483026171441,size-v1_3b-p0025-a_labrador_dog-vs-a_house_mouse,small,1.0,tiny_huge,0.0007224572689332732,0.13822076609911374,0.8362213577093826,0.02483541892257059,"If the normal body length for a labrador dog is 60 centimeters, then 25 centimeters would best be called",relative_open_size,a,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
a labrador dog,a house mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.7669824502728672,huge,3.0,False,False,-16.249921798706055,-11.321854591369629,-11.484272956848145,-15.163496017456055,-4.928067207336426,1.528545298479215,size-v1_3b-p0025-a_labrador_dog-vs-a_house_mouse,large,2.0,tiny_huge,0.003853813368230512,0.5322590732953729,0.45246571178377726,0.011421401552619236,"If the normal body length for a house mouse is 9 centimeters, then 25 centimeters would best be called",relative_open_size,b,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
an adult human,a house mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.74099391301918,tiny,0.0,False,False,-16.321760177612305,-11.349204063415527,-10.685993194580078,-14.160436630249023,-3.4744434356689453,1.3170536981223893,size-v1_3b-p0025-an_adult_human-vs-a_house_mouse,small,1.0,tiny_huge,0.002302280551864146,0.3324389686000121,0.6452689192667723,0.01998983158135138,"If the normal body length for an adult human is 170 centimeters, then 25 centimeters would best be called",relative_open_size,a,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
an adult human,a house mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.7669824502728672,huge,3.0,False,False,-16.249921798706055,-11.321854591369629,-11.484272956848145,-15.163496017456055,-4.928067207336426,1.528545298479215,size-v1_3b-p0025-an_adult_human-vs-a_house_mouse,large,2.0,tiny_huge,0.003853813368230512,0.5322590732953729,0.45246571178377726,0.011421401552619236,"If the normal body length for a house mouse is 9 centimeters, then 25 centimeters would best be called",relative_open_size,b,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
an african elephant,a house mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.7581340014431373,tiny,0.0,False,False,-16.03390884399414,-12.356999397277832,-11.269495010375977,-14.007411003112793,-2.7379159927368164,1.205211282703665,size-v1_3b-p0025-an_african_elephant-vs-a_house_mouse,small,1.0,tiny_huge,0.006046904030173796,0.23899816097353607,0.7090742486660714,0.045880686330218724,"If the normal body length for an african elephant is 350 centimeters, then 25 centimeters would best be called",relative_open_size,a,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
an african elephant,a house mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.7669824502728672,huge,3.0,False,False,-16.249921798706055,-11.321854591369629,-11.484272956848145,-15.163496017456055,-4.928067207336426,1.528545298479215,size-v1_3b-p0025-an_african_elephant-vs-a_house_mouse,large,2.0,tiny_huge,0.003853813368230512,0.5322590732953729,0.45246571178377726,0.011421401552619236,"If the normal body length for a house mouse is 9 centimeters, then 25 centimeters would best be called",relative_open_size,b,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
a labrador dog,a domestic cat,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5200979931652497,tiny,0.0,False,False,-17.234416961669922,-11.980467796325684,-10.180426597595215,-13.697049140930176,-3.516622543334961,1.11483026171441,size-v1_3b-p0025-a_labrador_dog-vs-a_domestic_cat,small,1.0,tiny_huge,0.0007224572689332732,0.13822076609911374,0.8362213577093826,0.02483541892257059,"If the normal body length for a labrador dog is 60 centimeters, then 25 centimeters would best be called",relative_open_size,a,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
a labrador dog,a domestic cat,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.660207698154188,small,1.0,False,False,-16.319547653198242,-10.67940902709961,-9.51357364654541,-12.872218132019043,1.1658353805541992,1.2071119806135246,size-v1_3b-p0025-a_labrador_dog-vs-a_domestic_cat,small,1.0,tiny_huge,0.000821594653558418,0.23128032394213008,0.742086548768589,0.02581153263572238,"If the normal body length for a domestic cat is 46 centimeters, then 25 centimeters would best be called",relative_open_size,b,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
a domestic cat,an adult human,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.660207698154188,small,1.0,False,False,-16.319547653198242,-10.67940902709961,-9.51357364654541,-12.872218132019043,1.1658353805541992,1.2071119806135246,size-v1_3b-p0025-a_domestic_cat-vs-an_adult_human,small,1.0,tiny_huge,0.000821594653558418,0.23128032394213008,0.742086548768589,0.02581153263572238,"If the normal body length for a domestic cat is 46 centimeters, then 25 centimeters would best be called",relative_open_size,a,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
a domestic cat,an adult human,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.74099391301918,tiny,0.0,False,False,-16.321760177612305,-11.349204063415527,-10.685993194580078,-14.160436630249023,-3.4744434356689453,1.3170536981223893,size-v1_3b-p0025-a_domestic_cat-vs-an_adult_human,small,1.0,tiny_huge,0.002302280551864146,0.3324389686000121,0.6452689192667723,0.01998983158135138,"If the normal body length for an adult human is 170 centimeters, then 25 centimeters would best be called",relative_open_size,b,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
a domestic cat,an african elephant,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.660207698154188,small,1.0,False,False,-16.319547653198242,-10.67940902709961,-9.51357364654541,-12.872218132019043,1.1658353805541992,1.2071119806135246,size-v1_3b-p0025-a_domestic_cat-vs-an_african_elephant,small,1.0,tiny_huge,0.000821594653558418,0.23128032394213008,0.742086548768589,0.02581153263572238,"If the normal body length for a domestic cat is 46 centimeters, then 25 centimeters would best be called",relative_open_size,a,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
a domestic cat,an african elephant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.7581340014431373,tiny,0.0,False,False,-16.03390884399414,-12.356999397277832,-11.269495010375977,-14.007411003112793,-2.7379159927368164,1.205211282703665,size-v1_3b-p0025-a_domestic_cat-vs-an_african_elephant,small,1.0,tiny_huge,0.006046904030173796,0.23899816097353607,0.7090742486660714,0.045880686330218724,"If the normal body length for an african elephant is 350 centimeters, then 25 centimeters would best be called",relative_open_size,b,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
an ant,a labrador dog,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.8841766190052981,huge,3.0,False,False,-13.789196968078613,-9.550634384155273,-9.643402099609375,-11.92509937286377,-4.23856258392334,1.46351647087965,size-v1_3b-p0040-an_ant-vs-a_labrador_dog,large,2.0,tiny_huge,0.007146630551196415,0.4953197818747481,0.45143701547656456,0.04609657209749097,"If the normal body length for an ant is 1 centimeters, then 40 centimeters would best be called",relative_open_size,a,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
an ant,a labrador dog,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5142658356761134,small,1.0,False,False,-16.993270874023438,-11.48826789855957,-9.661721229553223,-13.169458389282227,1.8265466690063477,1.1110392141675278,size-v1_3b-p0040-an_ant-vs-a_labrador_dog,small,1.0,tiny_huge,0.0005493162395742739,0.13508740326249255,0.83921645892382,0.025146821574113267,"If the normal body length for a labrador dog is 60 centimeters, then 40 centimeters would best be called",relative_open_size,b,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
an adult human,an ant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.7596230962187099,tiny,0.0,False,False,-15.711699485778809,-10.765451431274414,-10.061515808105469,-13.202010154724121,-3.1404943466186523,1.297394074357083,size-v1_3b-p0040-an_adult_human-vs-an_ant,small,1.0,tiny_huge,0.00228158879723562,0.32089696672854356,0.6487553745082891,0.02806606996593164,"If the normal body length for an adult human is 170 centimeters, then 40 centimeters would best be called",relative_open_size,a,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
an adult human,an ant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.8841766190052981,huge,3.0,False,False,-13.789196968078613,-9.550634384155273,-9.643402099609375,-11.92509937286377,-4.23856258392334,1.46351647087965,size-v1_3b-p0040-an_adult_human-vs-an_ant,large,2.0,tiny_huge,0.007146630551196415,0.4953197818747481,0.45143701547656456,0.04609657209749097,"If the normal body length for an ant is 1 centimeters, then 40 centimeters would best be called",relative_open_size,b,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
an ant,an african elephant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.8841766190052981,huge,3.0,False,False,-13.789196968078613,-9.550634384155273,-9.643402099609375,-11.92509937286377,-4.23856258392334,1.46351647087965,size-v1_3b-p0040-an_ant-vs-an_african_elephant,large,2.0,tiny_huge,0.007146630551196415,0.4953197818747481,0.45143701547656456,0.04609657209749097,"If the normal body length for an ant is 1 centimeters, then 40 centimeters would best be called",relative_open_size,a,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
an ant,an african elephant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.835459632311402,tiny,0.0,False,False,-15.667623519897461,-11.778947830200195,-10.881163597106934,-13.184350967407227,-2.303187370300293,1.213897350721771,size-v1_3b-p0040-an_ant-vs-an_african_elephant,small,1.0,tiny_huge,0.005503492258677596,0.26882444253359256,0.659737988878553,0.06593407632917678,"If the normal body length for an african elephant is 350 centimeters, then 40 centimeters would best be called",relative_open_size,b,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
a labrador dog,a house mouse,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5142658356761134,small,1.0,False,False,-16.993270874023438,-11.48826789855957,-9.661721229553223,-13.169458389282227,1.8265466690063477,1.1110392141675278,size-v1_3b-p0040-a_labrador_dog-vs-a_house_mouse,small,1.0,tiny_huge,0.0005493162395742739,0.13508740326249255,0.83921645892382,0.025146821574113267,"If the normal body length for a labrador dog is 60 centimeters, then 40 centimeters would best be called",relative_open_size,a,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
a labrador dog,a house mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.7080771096052093,huge,3.0,False,False,-15.562973022460938,-10.60513687133789,-11.338008880615234,-14.768916130065918,-4.957836151123047,1.6642971691504653,size-v1_3b-p0040-a_labrador_dog-vs-a_house_mouse,large,2.0,tiny_huge,0.004675737960639007,0.6652900785891739,0.3196897980902004,0.010344385359986781,"If the normal body length for a house mouse is 9 centimeters, then 40 centimeters would best be called",relative_open_size,b,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
an adult human,a house mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.7596230962187099,tiny,0.0,False,False,-15.711699485778809,-10.765451431274414,-10.061515808105469,-13.202010154724121,-3.1404943466186523,1.297394074357083,size-v1_3b-p0040-an_adult_human-vs-a_house_mouse,small,1.0,tiny_huge,0.00228158879723562,0.32089696672854356,0.6487553745082891,0.02806606996593164,"If the normal body length for an adult human is 170 centimeters, then 40 centimeters would best be called",relative_open_size,a,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
an adult human,a house mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.7080771096052093,huge,3.0,False,False,-15.562973022460938,-10.60513687133789,-11.338008880615234,-14.768916130065918,-4.957836151123047,1.6642971691504653,size-v1_3b-p0040-an_adult_human-vs-a_house_mouse,large,2.0,tiny_huge,0.004675737960639007,0.6652900785891739,0.3196897980902004,0.010344385359986781,"If the normal body length for a house mouse is 9 centimeters, then 40 centimeters would best be called",relative_open_size,b,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
a house mouse,an african elephant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.7080771096052093,huge,3.0,False,False,-15.562973022460938,-10.60513687133789,-11.338008880615234,-14.768916130065918,-4.957836151123047,1.6642971691504653,size-v1_3b-p0040-a_house_mouse-vs-an_african_elephant,large,2.0,tiny_huge,0.004675737960639007,0.6652900785891739,0.3196897980902004,0.010344385359986781,"If the normal body length for a house mouse is 9 centimeters, then 40 centimeters would best be called",relative_open_size,a,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
a house mouse,an african elephant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.835459632311402,tiny,0.0,False,False,-15.667623519897461,-11.778947830200195,-10.881163597106934,-13.184350967407227,-2.303187370300293,1.213897350721771,size-v1_3b-p0040-a_house_mouse-vs-an_african_elephant,small,1.0,tiny_huge,0.005503492258677596,0.26882444253359256,0.659737988878553,0.06593407632917678,"If the normal body length for an african elephant is 350 centimeters, then 40 centimeters would best be called",relative_open_size,b,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
an adult human,a labrador dog,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.7596230962187099,tiny,0.0,False,False,-15.711699485778809,-10.765451431274414,-10.061515808105469,-13.202010154724121,-3.1404943466186523,1.297394074357083,size-v1_3b-p0040-an_adult_human-vs-a_labrador_dog,small,1.0,tiny_huge,0.00228158879723562,0.32089696672854356,0.6487553745082891,0.02806606996593164,"If the normal body length for an adult human is 170 centimeters, then 40 centimeters would best be called",relative_open_size,a,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
an adult human,a labrador dog,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5142658356761134,small,1.0,False,False,-16.993270874023438,-11.48826789855957,-9.661721229553223,-13.169458389282227,1.8265466690063477,1.1110392141675278,size-v1_3b-p0040-an_adult_human-vs-a_labrador_dog,small,1.0,tiny_huge,0.0005493162395742739,0.13508740326249255,0.83921645892382,0.025146821574113267,"If the normal body length for a labrador dog is 60 centimeters, then 40 centimeters would best be called",relative_open_size,b,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
an african elephant,a labrador dog,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.835459632311402,tiny,0.0,False,False,-15.667623519897461,-11.778947830200195,-10.881163597106934,-13.184350967407227,-2.303187370300293,1.213897350721771,size-v1_3b-p0040-an_african_elephant-vs-a_labrador_dog,small,1.0,tiny_huge,0.005503492258677596,0.26882444253359256,0.659737988878553,0.06593407632917678,"If the normal body length for an african elephant is 350 centimeters, then 40 centimeters would best be called",relative_open_size,a,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
an african elephant,a labrador dog,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5142658356761134,small,1.0,False,False,-16.993270874023438,-11.48826789855957,-9.661721229553223,-13.169458389282227,1.8265466690063477,1.1110392141675278,size-v1_3b-p0040-an_african_elephant-vs-a_labrador_dog,small,1.0,tiny_huge,0.0005493162395742739,0.13508740326249255,0.83921645892382,0.025146821574113267,"If the normal body length for a labrador dog is 60 centimeters, then 40 centimeters would best be called",relative_open_size,b,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
an ant,a domestic cat,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.8393122796832306,huge,3.0,False,False,-14.753737449645996,-10.551719665527344,-11.041908264160156,-13.355552673339844,-4.202017784118652,1.5742431722496046,size-v1_3b-p0060-an_ant-vs-a_domestic_cat,large,2.0,tiny_huge,0.008865446665098907,0.5923982377404787,0.36285035677335054,0.03588595882107183,"If the normal body length for an ant is 1 centimeters, then 60 centimeters would best be called",relative_open_size,a,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
an ant,a domestic cat,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.727573180869393,large,2.0,False,False,-15.63768482208252,-10.631239891052246,-9.96821403503418,-13.663593292236328,-0.6630258560180664,1.3222067751981628,size-v1_3b-p0060-an_ant-vs-a_domestic_cat,small,1.0,tiny_huge,0.002234866994223712,0.3338282525864934,0.6478456690425048,0.016091211376778228,"If the normal body length for a domestic cat is 46 centimeters, then 60 centimeters would best be called",relative_open_size,b,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
an adult human,an ant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.6158688732927166,tiny,0.0,False,False,-16.50751304626465,-11.604509353637695,-10.177471160888672,-13.499369621276855,-3.3218984603881836,1.162376441550604,size-v1_3b-p0060-an_adult_human-vs-an_ant,small,1.0,tiny_huge,0.0013944597173179206,0.18782501037011756,0.782543041658415,0.02823748825414938,"If the normal body length for an adult human is 170 centimeters, then 60 centimeters would best be called",relative_open_size,a,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
an adult human,an ant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.8393122796832306,huge,3.0,False,False,-14.753737449645996,-10.551719665527344,-11.041908264160156,-13.355552673339844,-4.202017784118652,1.5742431722496046,size-v1_3b-p0060-an_adult_human-vs-an_ant,large,2.0,tiny_huge,0.008865446665098907,0.5923982377404787,0.36285035677335054,0.03588595882107183,"If the normal body length for an ant is 1 centimeters, then 60 centimeters would best be called",relative_open_size,b,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
an ant,an african elephant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.8393122796832306,huge,3.0,False,False,-14.753737449645996,-10.551719665527344,-11.041908264160156,-13.355552673339844,-4.202017784118652,1.5742431722496046,size-v1_3b-p0060-an_ant-vs-an_african_elephant,large,2.0,tiny_huge,0.008865446665098907,0.5923982377404787,0.36285035677335054,0.03588595882107183,"If the normal body length for an ant is 1 centimeters, then 60 centimeters would best be called",relative_open_size,a,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
an ant,an african elephant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.7537530125371816,tiny,0.0,False,False,-15.8222074508667,-12.221297264099121,-11.031929016113281,-13.652299880981445,-2.620370864868164,1.1791829811362742,size-v1_3b-p0060-an_ant-vs-an_african_elephant,small,1.0,tiny_huge,0.005997940134816279,0.21971390894344056,0.7217613428449444,0.052526808076798825,"If the normal body length for an african elephant is 350 centimeters, then 60 centimeters would best be called",relative_open_size,b,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
a domestic cat,a house mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.727573180869393,large,2.0,False,False,-15.63768482208252,-10.631239891052246,-9.96821403503418,-13.663593292236328,-0.6630258560180664,1.3222067751981628,size-v1_3b-p0060-a_domestic_cat-vs-a_house_mouse,small,1.0,tiny_huge,0.002234866994223712,0.3338282525864934,0.6478456690425048,0.016091211376778228,"If the normal body length for a domestic cat is 46 centimeters, then 60 centimeters would best be called",relative_open_size,a,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
a domestic cat,a house mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.7788287614874767,huge,3.0,False,False,-15.624909400939941,-11.086438179016113,-11.410874366760254,-14.757197380065918,-4.538471221923828,1.5661603616013524,size-v1_3b-p0060-a_domestic_cat-vs-a_house_mouse,large,2.0,tiny_huge,0.006076884456894525,0.5684784249952732,0.4109728582401224,0.014471832307709901,"If the normal body length for a house mouse is 9 centimeters, then 60 centimeters would best be called",relative_open_size,b,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
a house mouse,an adult human,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.7788287614874767,huge,3.0,False,False,-15.624909400939941,-11.086438179016113,-11.410874366760254,-14.757197380065918,-4.538471221923828,1.5661603616013524,size-v1_3b-p0060-a_house_mouse-vs-an_adult_human,large,2.0,tiny_huge,0.006076884456894525,0.5684784249952732,0.4109728582401224,0.014471832307709901,"If the normal body length for a house mouse is 9 centimeters, then 60 centimeters would best be called",relative_open_size,a,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
a house mouse,an adult human,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.6158688732927166,tiny,0.0,False,False,-16.50751304626465,-11.604509353637695,-10.177471160888672,-13.499369621276855,-3.3218984603881836,1.162376441550604,size-v1_3b-p0060-a_house_mouse-vs-an_adult_human,small,1.0,tiny_huge,0.0013944597173179206,0.18782501037011756,0.782543041658415,0.02823748825414938,"If the normal body length for an adult human is 170 centimeters, then 60 centimeters would best be called",relative_open_size,b,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
an african elephant,a house mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.7537530125371816,tiny,0.0,False,False,-15.8222074508667,-12.221297264099121,-11.031929016113281,-13.652299880981445,-2.620370864868164,1.1791829811362742,size-v1_3b-p0060-an_african_elephant-vs-a_house_mouse,small,1.0,tiny_huge,0.005997940134816279,0.21971390894344056,0.7217613428449444,0.052526808076798825,"If the normal body length for an african elephant is 350 centimeters, then 60 centimeters would best be called",relative_open_size,a,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
an african elephant,a house mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.7788287614874767,huge,3.0,False,False,-15.624909400939941,-11.086438179016113,-11.410874366760254,-14.757197380065918,-4.538471221923828,1.5661603616013524,size-v1_3b-p0060-an_african_elephant-vs-a_house_mouse,large,2.0,tiny_huge,0.006076884456894525,0.5684784249952732,0.4109728582401224,0.014471832307709901,"If the normal body length for a house mouse is 9 centimeters, then 60 centimeters would best be called",relative_open_size,b,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
a domestic cat,an adult human,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.727573180869393,large,2.0,False,False,-15.63768482208252,-10.631239891052246,-9.96821403503418,-13.663593292236328,-0.6630258560180664,1.3222067751981628,size-v1_3b-p0060-a_domestic_cat-vs-an_adult_human,small,1.0,tiny_huge,0.002234866994223712,0.3338282525864934,0.6478456690425048,0.016091211376778228,"If the normal body length for a domestic cat is 46 centimeters, then 60 centimeters would best be called",relative_open_size,a,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
a domestic cat,an adult human,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.6158688732927166,tiny,0.0,False,False,-16.50751304626465,-11.604509353637695,-10.177471160888672,-13.499369621276855,-3.3218984603881836,1.162376441550604,size-v1_3b-p0060-a_domestic_cat-vs-an_adult_human,small,1.0,tiny_huge,0.0013944597173179206,0.18782501037011756,0.782543041658415,0.02823748825414938,"If the normal body length for an adult human is 170 centimeters, then 60 centimeters would best be called",relative_open_size,b,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
an african elephant,a domestic cat,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.7537530125371816,tiny,0.0,False,False,-15.8222074508667,-12.221297264099121,-11.031929016113281,-13.652299880981445,-2.620370864868164,1.1791829811362742,size-v1_3b-p0060-an_african_elephant-vs-a_domestic_cat,small,1.0,tiny_huge,0.005997940134816279,0.21971390894344056,0.7217613428449444,0.052526808076798825,"If the normal body length for an african elephant is 350 centimeters, then 60 centimeters would best be called",relative_open_size,a,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
an african elephant,a domestic cat,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.727573180869393,large,2.0,False,False,-15.63768482208252,-10.631239891052246,-9.96821403503418,-13.663593292236328,-0.6630258560180664,1.3222067751981628,size-v1_3b-p0060-an_african_elephant-vs-a_domestic_cat,small,1.0,tiny_huge,0.002234866994223712,0.3338282525864934,0.6478456690425048,0.016091211376778228,"If the normal body length for a domestic cat is 46 centimeters, then 60 centimeters would best be called",relative_open_size,b,bierwisch_kennedy_size_v1_3_b,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
