a_expected_label,a_prompt,b_expected_label,b_prompt,comparison_a,comparison_b,context_type,control_type,design,dimension,is_artificial_norm,is_borderline,log_ratio_a,log_ratio_b,pair_flipped,pair_id,pair_orientation_base_key,predicate_family,ratio_a,ratio_b,ratio_bucket_a,ratio_bucket_b,regime,scale_type,source,standard_a,standard_b,standard_type,target,type,unit,value
large,"The normal body length for Class C objects is 46 centimeters. Compared only to that 46-centimeter baseline for Class C objects, a body length of 60 centimeters feels",huge,"The normal body length for Class A objects is 1 centimeters. Compared only to that 1-centimeter baseline for Class A objects, a body length of 60 centimeters feels",Class C objects,Class A objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,0.2657031657330057,4.0943445622221,True,size-v2-neutral-p0060-Class_C_objects-vs-Class_A_objects,size-v2-neutral-p0060-Class_A_objects-vs-Class_C_objects,tiny_huge,1.3043478260869565,60.0,1.30435,60,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,46,1,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
huge,"The normal body length for Class A objects is 1 centimeters. Compared only to that 1-centimeter baseline for Class A objects, a body length of 60 centimeters feels",tiny,"The normal body length for Class E objects is 170 centimeters. Compared only to that 170-centimeter baseline for Class E objects, a body length of 60 centimeters feels",Class A objects,Class E objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,4.0943445622221,-1.041453874828161,False,size-v2-neutral-p0060-Class_A_objects-vs-Class_E_objects,size-v2-neutral-p0060-Class_A_objects-vs-Class_E_objects,tiny_huge,60.0,0.35294117647058826,60,0.352941,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,1,170,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
tiny,"The normal body length for Class F objects is 350 centimeters. Compared only to that 350-centimeter baseline for Class F objects, a body length of 60 centimeters feels",huge,"The normal body length for Class A objects is 1 centimeters. Compared only to that 1-centimeter baseline for Class A objects, a body length of 60 centimeters feels",Class F objects,Class A objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,-1.7635885922613588,4.0943445622221,True,size-v2-neutral-p0060-Class_F_objects-vs-Class_A_objects,size-v2-neutral-p0060-Class_A_objects-vs-Class_F_objects,tiny_huge,0.17142857142857143,60.0,0.171429,60,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,350,1,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
large,"The normal body length for Class C objects is 46 centimeters. Compared only to that 46-centimeter baseline for Class C objects, a body length of 60 centimeters feels",huge,"The normal body length for Class B objects is 9 centimeters. Compared only to that 9-centimeter baseline for Class B objects, a body length of 60 centimeters feels",Class C objects,Class B objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,0.2657031657330057,1.8971199848858813,True,size-v2-neutral-p0060-Class_C_objects-vs-Class_B_objects,size-v2-neutral-p0060-Class_B_objects-vs-Class_C_objects,tiny_huge,1.3043478260869565,6.666666666666667,1.30435,6.66667,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,46,9,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
huge,"The normal body length for Class B objects is 9 centimeters. Compared only to that 9-centimeter baseline for Class B objects, a body length of 60 centimeters feels",tiny,"The normal body length for Class E objects is 170 centimeters. Compared only to that 170-centimeter baseline for Class E objects, a body length of 60 centimeters feels",Class B objects,Class E objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,1.8971199848858813,-1.041453874828161,False,size-v2-neutral-p0060-Class_B_objects-vs-Class_E_objects,size-v2-neutral-p0060-Class_B_objects-vs-Class_E_objects,tiny_huge,6.666666666666667,0.35294117647058826,6.66667,0.352941,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,9,170,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
huge,"The normal body length for Class B objects is 9 centimeters. Compared only to that 9-centimeter baseline for Class B objects, a body length of 60 centimeters feels",tiny,"The normal body length for Class F objects is 350 centimeters. Compared only to that 350-centimeter baseline for Class F objects, a body length of 60 centimeters feels",Class B objects,Class F objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,1.8971199848858813,-1.7635885922613588,False,size-v2-neutral-p0060-Class_B_objects-vs-Class_F_objects,size-v2-neutral-p0060-Class_B_objects-vs-Class_F_objects,tiny_huge,6.666666666666667,0.17142857142857143,6.66667,0.171429,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,9,350,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
tiny,"The normal body length for Class E objects is 170 centimeters. Compared only to that 170-centimeter baseline for Class E objects, a body length of 60 centimeters feels",large,"The normal body length for Class C objects is 46 centimeters. Compared only to that 46-centimeter baseline for Class C objects, a body length of 60 centimeters feels",Class E objects,Class C objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,-1.041453874828161,0.2657031657330057,True,size-v2-neutral-p0060-Class_E_objects-vs-Class_C_objects,size-v2-neutral-p0060-Class_C_objects-vs-Class_E_objects,tiny_huge,0.35294117647058826,1.3043478260869565,0.352941,1.30435,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,170,46,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
tiny,"The normal body length for Class F objects is 350 centimeters. Compared only to that 350-centimeter baseline for Class F objects, a body length of 60 centimeters feels",large,"The normal body length for Class C objects is 46 centimeters. Compared only to that 46-centimeter baseline for Class C objects, a body length of 60 centimeters feels",Class F objects,Class C objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,-1.7635885922613588,0.2657031657330057,True,size-v2-neutral-p0060-Class_F_objects-vs-Class_C_objects,size-v2-neutral-p0060-Class_C_objects-vs-Class_F_objects,tiny_huge,0.17142857142857143,1.3043478260869565,0.171429,1.30435,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,350,46,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
large,"The normal body length for Class C objects is 46 centimeters. Compared only to that 46-centimeter baseline for Class C objects, a body length of 90 centimeters feels",huge,"The normal body length for Class A objects is 1 centimeters. Compared only to that 1-centimeter baseline for Class A objects, a body length of 90 centimeters feels",Class C objects,Class A objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,0.6711682738411701,4.499809670330265,True,size-v2-neutral-p0090-Class_C_objects-vs-Class_A_objects,size-v2-neutral-p0090-Class_A_objects-vs-Class_C_objects,tiny_huge,1.9565217391304348,90.0,1.95652,90,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,46,1,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
large,"The normal body length for Class D objects is 60 centimeters. Compared only to that 60-centimeter baseline for Class D objects, a body length of 90 centimeters feels",huge,"The normal body length for Class A objects is 1 centimeters. Compared only to that 1-centimeter baseline for Class A objects, a body length of 90 centimeters feels",Class D objects,Class A objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,0.4054651081081644,4.499809670330265,True,size-v2-neutral-p0090-Class_D_objects-vs-Class_A_objects,size-v2-neutral-p0090-Class_A_objects-vs-Class_D_objects,tiny_huge,1.5,90.0,1.5,90,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,60,1,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
small,"The normal body length for Class E objects is 170 centimeters. Compared only to that 170-centimeter baseline for Class E objects, a body length of 90 centimeters feels",huge,"The normal body length for Class A objects is 1 centimeters. Compared only to that 1-centimeter baseline for Class A objects, a body length of 90 centimeters feels",Class E objects,Class A objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,-0.6359887667199967,4.499809670330265,True,size-v2-neutral-p0090-Class_E_objects-vs-Class_A_objects,size-v2-neutral-p0090-Class_A_objects-vs-Class_E_objects,tiny_huge,0.5294117647058824,90.0,0.529412,90,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,170,1,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
huge,"The normal body length for Class A objects is 1 centimeters. Compared only to that 1-centimeter baseline for Class A objects, a body length of 90 centimeters feels",tiny,"The normal body length for Class F objects is 350 centimeters. Compared only to that 350-centimeter baseline for Class F objects, a body length of 90 centimeters feels",Class A objects,Class F objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,4.499809670330265,-1.3581234841531944,False,size-v2-neutral-p0090-Class_A_objects-vs-Class_F_objects,size-v2-neutral-p0090-Class_A_objects-vs-Class_F_objects,tiny_huge,90.0,0.2571428571428571,90,0.257143,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,1,350,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
large,"The normal body length for Class C objects is 46 centimeters. Compared only to that 46-centimeter baseline for Class C objects, a body length of 90 centimeters feels",huge,"The normal body length for Class B objects is 9 centimeters. Compared only to that 9-centimeter baseline for Class B objects, a body length of 90 centimeters feels",Class C objects,Class B objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,0.6711682738411701,2.302585092994046,True,size-v2-neutral-p0090-Class_C_objects-vs-Class_B_objects,size-v2-neutral-p0090-Class_B_objects-vs-Class_C_objects,tiny_huge,1.9565217391304348,10.0,1.95652,10,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,46,9,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
large,"The normal body length for Class D objects is 60 centimeters. Compared only to that 60-centimeter baseline for Class D objects, a body length of 90 centimeters feels",huge,"The normal body length for Class B objects is 9 centimeters. Compared only to that 9-centimeter baseline for Class B objects, a body length of 90 centimeters feels",Class D objects,Class B objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,0.4054651081081644,2.302585092994046,True,size-v2-neutral-p0090-Class_D_objects-vs-Class_B_objects,size-v2-neutral-p0090-Class_B_objects-vs-Class_D_objects,tiny_huge,1.5,10.0,1.5,10,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,60,9,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
small,"The normal body length for Class E objects is 170 centimeters. Compared only to that 170-centimeter baseline for Class E objects, a body length of 90 centimeters feels",huge,"The normal body length for Class B objects is 9 centimeters. Compared only to that 9-centimeter baseline for Class B objects, a body length of 90 centimeters feels",Class E objects,Class B objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,-0.6359887667199967,2.302585092994046,True,size-v2-neutral-p0090-Class_E_objects-vs-Class_B_objects,size-v2-neutral-p0090-Class_B_objects-vs-Class_E_objects,tiny_huge,0.5294117647058824,10.0,0.529412,10,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,170,9,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
tiny,"The normal body length for Class F objects is 350 centimeters. Compared only to that 350-centimeter baseline for Class F objects, a body length of 90 centimeters feels",huge,"The normal body length for Class B objects is 9 centimeters. Compared only to that 9-centimeter baseline for Class B objects, a body length of 90 centimeters feels",Class F objects,Class B objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,-1.3581234841531944,2.302585092994046,True,size-v2-neutral-p0090-Class_F_objects-vs-Class_B_objects,size-v2-neutral-p0090-Class_B_objects-vs-Class_F_objects,tiny_huge,0.2571428571428571,10.0,0.257143,10,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,350,9,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
small,"The normal body length for Class E objects is 170 centimeters. Compared only to that 170-centimeter baseline for Class E objects, a body length of 90 centimeters feels",large,"The normal body length for Class C objects is 46 centimeters. Compared only to that 46-centimeter baseline for Class C objects, a body length of 90 centimeters feels",Class E objects,Class C objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,-0.6359887667199967,0.6711682738411701,True,size-v2-neutral-p0090-Class_E_objects-vs-Class_C_objects,size-v2-neutral-p0090-Class_C_objects-vs-Class_E_objects,tiny_huge,0.5294117647058824,1.9565217391304348,0.529412,1.95652,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,170,46,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
large,"The normal body length for Class C objects is 46 centimeters. Compared only to that 46-centimeter baseline for Class C objects, a body length of 90 centimeters feels",tiny,"The normal body length for Class F objects is 350 centimeters. Compared only to that 350-centimeter baseline for Class F objects, a body length of 90 centimeters feels",Class C objects,Class F objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,0.6711682738411701,-1.3581234841531944,False,size-v2-neutral-p0090-Class_C_objects-vs-Class_F_objects,size-v2-neutral-p0090-Class_C_objects-vs-Class_F_objects,tiny_huge,1.9565217391304348,0.2571428571428571,1.95652,0.257143,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,46,350,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
small,"The normal body length for Class E objects is 170 centimeters. Compared only to that 170-centimeter baseline for Class E objects, a body length of 90 centimeters feels",large,"The normal body length for Class D objects is 60 centimeters. Compared only to that 60-centimeter baseline for Class D objects, a body length of 90 centimeters feels",Class E objects,Class D objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,-0.6359887667199967,0.4054651081081644,True,size-v2-neutral-p0090-Class_E_objects-vs-Class_D_objects,size-v2-neutral-p0090-Class_D_objects-vs-Class_E_objects,tiny_huge,0.5294117647058824,1.5,0.529412,1.5,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,170,60,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
tiny,"The normal body length for Class F objects is 350 centimeters. Compared only to that 350-centimeter baseline for Class F objects, a body length of 90 centimeters feels",large,"The normal body length for Class D objects is 60 centimeters. Compared only to that 60-centimeter baseline for Class D objects, a body length of 90 centimeters feels",Class F objects,Class D objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,-1.3581234841531944,0.4054651081081644,True,size-v2-neutral-p0090-Class_F_objects-vs-Class_D_objects,size-v2-neutral-p0090-Class_D_objects-vs-Class_F_objects,tiny_huge,0.2571428571428571,1.5,0.257143,1.5,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,350,60,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
small,"The normal body length for Class E objects is 170 centimeters. Compared only to that 170-centimeter baseline for Class E objects, a body length of 90 centimeters feels",tiny,"The normal body length for Class F objects is 350 centimeters. Compared only to that 350-centimeter baseline for Class F objects, a body length of 90 centimeters feels",Class E objects,Class F objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,-0.6359887667199967,-1.3581234841531944,False,size-v2-neutral-p0090-Class_E_objects-vs-Class_F_objects,size-v2-neutral-p0090-Class_E_objects-vs-Class_F_objects,tiny_huge,0.5294117647058824,0.2571428571428571,0.529412,0.257143,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,170,350,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
small,"The normal body length for Class E objects is 170 centimeters. Compared only to that 170-centimeter baseline for Class E objects, a body length of 130 centimeters feels",huge,"The normal body length for Class A objects is 1 centimeters. Compared only to that 1-centimeter baseline for Class A objects, a body length of 130 centimeters feels",Class E objects,Class A objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,-0.2682639865946794,4.867534450455582,True,size-v2-neutral-p0130-Class_E_objects-vs-Class_A_objects,size-v2-neutral-p0130-Class_A_objects-vs-Class_E_objects,tiny_huge,0.7647058823529411,130.0,0.764706,130,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,170,1,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
tiny,"The normal body length for Class F objects is 350 centimeters. Compared only to that 350-centimeter baseline for Class F objects, a body length of 130 centimeters feels",huge,"The normal body length for Class A objects is 1 centimeters. Compared only to that 1-centimeter baseline for Class A objects, a body length of 130 centimeters feels",Class F objects,Class A objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,-0.9903987040278769,4.867534450455582,True,size-v2-neutral-p0130-Class_F_objects-vs-Class_A_objects,size-v2-neutral-p0130-Class_A_objects-vs-Class_F_objects,tiny_huge,0.37142857142857144,130.0,0.371429,130,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,350,1,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
huge,"The normal body length for Class B objects is 9 centimeters. Compared only to that 9-centimeter baseline for Class B objects, a body length of 130 centimeters feels",small,"The normal body length for Class E objects is 170 centimeters. Compared only to that 170-centimeter baseline for Class E objects, a body length of 130 centimeters feels",Class B objects,Class E objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,2.670309873119363,-0.2682639865946794,False,size-v2-neutral-p0130-Class_B_objects-vs-Class_E_objects,size-v2-neutral-p0130-Class_B_objects-vs-Class_E_objects,tiny_huge,14.444444444444445,0.7647058823529411,14.4444,0.764706,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,9,170,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
huge,"The normal body length for Class B objects is 9 centimeters. Compared only to that 9-centimeter baseline for Class B objects, a body length of 130 centimeters feels",tiny,"The normal body length for Class F objects is 350 centimeters. Compared only to that 350-centimeter baseline for Class F objects, a body length of 130 centimeters feels",Class B objects,Class F objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,2.670309873119363,-0.9903987040278769,False,size-v2-neutral-p0130-Class_B_objects-vs-Class_F_objects,size-v2-neutral-p0130-Class_B_objects-vs-Class_F_objects,tiny_huge,14.444444444444445,0.37142857142857144,14.4444,0.371429,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,9,350,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
small,"The normal body length for Class E objects is 170 centimeters. Compared only to that 170-centimeter baseline for Class E objects, a body length of 130 centimeters feels",huge,"The normal body length for Class C objects is 46 centimeters. Compared only to that 46-centimeter baseline for Class C objects, a body length of 130 centimeters feels",Class E objects,Class C objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,-0.2682639865946794,1.0388930539664876,True,size-v2-neutral-p0130-Class_E_objects-vs-Class_C_objects,size-v2-neutral-p0130-Class_C_objects-vs-Class_E_objects,tiny_huge,0.7647058823529411,2.8260869565217392,0.764706,2.82609,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,170,46,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
tiny,"The normal body length for Class F objects is 350 centimeters. Compared only to that 350-centimeter baseline for Class F objects, a body length of 130 centimeters feels",huge,"The normal body length for Class C objects is 46 centimeters. Compared only to that 46-centimeter baseline for Class C objects, a body length of 130 centimeters feels",Class F objects,Class C objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,-0.9903987040278769,1.0388930539664876,True,size-v2-neutral-p0130-Class_F_objects-vs-Class_C_objects,size-v2-neutral-p0130-Class_C_objects-vs-Class_F_objects,tiny_huge,0.37142857142857144,2.8260869565217392,0.371429,2.82609,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,350,46,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
small,"The normal body length for Class E objects is 170 centimeters. Compared only to that 170-centimeter baseline for Class E objects, a body length of 130 centimeters feels",huge,"The normal body length for Class D objects is 60 centimeters. Compared only to that 60-centimeter baseline for Class D objects, a body length of 130 centimeters feels",Class E objects,Class D objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,-0.2682639865946794,0.7731898882334817,True,size-v2-neutral-p0130-Class_E_objects-vs-Class_D_objects,size-v2-neutral-p0130-Class_D_objects-vs-Class_E_objects,tiny_huge,0.7647058823529411,2.1666666666666665,0.764706,2.16667,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,170,60,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
tiny,"The normal body length for Class F objects is 350 centimeters. Compared only to that 350-centimeter baseline for Class F objects, a body length of 130 centimeters feels",huge,"The normal body length for Class D objects is 60 centimeters. Compared only to that 60-centimeter baseline for Class D objects, a body length of 130 centimeters feels",Class F objects,Class D objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,-0.9903987040278769,0.7731898882334817,True,size-v2-neutral-p0130-Class_F_objects-vs-Class_D_objects,size-v2-neutral-p0130-Class_D_objects-vs-Class_F_objects,tiny_huge,0.37142857142857144,2.1666666666666665,0.371429,2.16667,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,350,60,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
tiny,"The normal body length for Class F objects is 350 centimeters. Compared only to that 350-centimeter baseline for Class F objects, a body length of 130 centimeters feels",small,"The normal body length for Class E objects is 170 centimeters. Compared only to that 170-centimeter baseline for Class E objects, a body length of 130 centimeters feels",Class F objects,Class E objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,-0.9903987040278769,-0.2682639865946794,True,size-v2-neutral-p0130-Class_F_objects-vs-Class_E_objects,size-v2-neutral-p0130-Class_E_objects-vs-Class_F_objects,tiny_huge,0.37142857142857144,0.7647058823529411,0.371429,0.764706,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,350,170,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
huge,"The normal body length for Class A objects is 1 centimeters. Compared only to that 1-centimeter baseline for Class A objects, a body length of 200 centimeters feels",large,"The normal body length for Class E objects is 170 centimeters. Compared only to that 170-centimeter baseline for Class E objects, a body length of 200 centimeters feels",Class A objects,Class E objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,5.298317366548036,0.16251892949777494,False,size-v2-neutral-p0200-Class_A_objects-vs-Class_E_objects,size-v2-neutral-p0200-Class_A_objects-vs-Class_E_objects,tiny_huge,200.0,1.1764705882352942,200,1.17647,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,1,170,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
huge,"The normal body length for Class A objects is 1 centimeters. Compared only to that 1-centimeter baseline for Class A objects, a body length of 200 centimeters feels",small,"The normal body length for Class F objects is 350 centimeters. Compared only to that 350-centimeter baseline for Class F objects, a body length of 200 centimeters feels",Class A objects,Class F objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,5.298317366548036,-0.5596157879354228,False,size-v2-neutral-p0200-Class_A_objects-vs-Class_F_objects,size-v2-neutral-p0200-Class_A_objects-vs-Class_F_objects,tiny_huge,200.0,0.5714285714285714,200,0.571429,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,1,350,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
large,"The normal body length for Class E objects is 170 centimeters. Compared only to that 170-centimeter baseline for Class E objects, a body length of 200 centimeters feels",huge,"The normal body length for Class B objects is 9 centimeters. Compared only to that 9-centimeter baseline for Class B objects, a body length of 200 centimeters feels",Class E objects,Class B objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,0.16251892949777494,3.101092789211817,True,size-v2-neutral-p0200-Class_E_objects-vs-Class_B_objects,size-v2-neutral-p0200-Class_B_objects-vs-Class_E_objects,tiny_huge,1.1764705882352942,22.22222222222222,1.17647,22.2222,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,170,9,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
huge,"The normal body length for Class B objects is 9 centimeters. Compared only to that 9-centimeter baseline for Class B objects, a body length of 200 centimeters feels",small,"The normal body length for Class F objects is 350 centimeters. Compared only to that 350-centimeter baseline for Class F objects, a body length of 200 centimeters feels",Class B objects,Class F objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,3.101092789211817,-0.5596157879354228,False,size-v2-neutral-p0200-Class_B_objects-vs-Class_F_objects,size-v2-neutral-p0200-Class_B_objects-vs-Class_F_objects,tiny_huge,22.22222222222222,0.5714285714285714,22.2222,0.571429,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,9,350,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
huge,"The normal body length for Class C objects is 46 centimeters. Compared only to that 46-centimeter baseline for Class C objects, a body length of 200 centimeters feels",large,"The normal body length for Class E objects is 170 centimeters. Compared only to that 170-centimeter baseline for Class E objects, a body length of 200 centimeters feels",Class C objects,Class E objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,1.4696759700589417,0.16251892949777494,False,size-v2-neutral-p0200-Class_C_objects-vs-Class_E_objects,size-v2-neutral-p0200-Class_C_objects-vs-Class_E_objects,tiny_huge,4.3478260869565215,1.1764705882352942,4.34783,1.17647,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,46,170,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
small,"The normal body length for Class F objects is 350 centimeters. Compared only to that 350-centimeter baseline for Class F objects, a body length of 200 centimeters feels",huge,"The normal body length for Class C objects is 46 centimeters. Compared only to that 46-centimeter baseline for Class C objects, a body length of 200 centimeters feels",Class F objects,Class C objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,-0.5596157879354228,1.4696759700589417,True,size-v2-neutral-p0200-Class_F_objects-vs-Class_C_objects,size-v2-neutral-p0200-Class_C_objects-vs-Class_F_objects,tiny_huge,0.5714285714285714,4.3478260869565215,0.571429,4.34783,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,350,46,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
huge,"The normal body length for Class D objects is 60 centimeters. Compared only to that 60-centimeter baseline for Class D objects, a body length of 200 centimeters feels",large,"The normal body length for Class E objects is 170 centimeters. Compared only to that 170-centimeter baseline for Class E objects, a body length of 200 centimeters feels",Class D objects,Class E objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,1.2039728043259361,0.16251892949777494,False,size-v2-neutral-p0200-Class_D_objects-vs-Class_E_objects,size-v2-neutral-p0200-Class_D_objects-vs-Class_E_objects,tiny_huge,3.3333333333333335,1.1764705882352942,3.33333,1.17647,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,60,170,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
huge,"The normal body length for Class D objects is 60 centimeters. Compared only to that 60-centimeter baseline for Class D objects, a body length of 200 centimeters feels",small,"The normal body length for Class F objects is 350 centimeters. Compared only to that 350-centimeter baseline for Class F objects, a body length of 200 centimeters feels",Class D objects,Class F objects,neutral_class_labels,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,1.2039728043259361,-0.5596157879354228,False,size-v2-neutral-p0200-Class_D_objects-vs-Class_F_objects,size-v2-neutral-p0200-Class_D_objects-vs-Class_F_objects,tiny_huge,3.3333333333333335,0.5714285714285714,3.33333,0.571429,neutral,relative_open_size,bierwisch_kennedy_size_v2_neutral,60,350,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
