comparison_a,comparison_b,control_type,correct,design,dimension,entropy,expected_label,expected_label_index,is_artificial_norm,is_borderline,logscore_cold,logscore_cool,logscore_hot,logscore_warm,margin,ordered_label_score,pair_id,pred_label,pred_label_index,predicate_family,prob_cold,prob_cool,prob_hot,prob_warm,prompt,scale_type,side,source,standard_type,target,type,unit,value
freezer air,bath water,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1270885435004738,cold,0.0,False,False,-5.227299690246582,-6.6496429443359375,-6.367940902709961,-7.036401748657227,1.140641212463379,0.8857851163427933,temp-v1_3c-p015-freezer_air-vs-bath_water,cold,0.0,warm_cold,0.5798568897681431,0.13983149313697604,0.18533038901605536,0.0949812280788256,"For bath water, normal is 38 degrees Celsius. Compared to that, 15 degrees Celsius is",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,15 degrees Celsius,gradable_scalar,Celsius,15
freezer air,freshly served tea,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.7212532436745559,hot,3.0,False,False,-4.48892879486084,-6.79341983795166,-7.044639587402344,-7.087436676025391,-2.555710792541504,0.3846282808168585,temp-v1_3c-p015-freezer_air-vs-freshly_served_tea,cold,0.0,warm_cold,0.798829809498824,0.07973087297576052,0.06201877279026703,0.059420544735148434,"For freezer air, normal is -18 degrees Celsius. Compared to that, 15 degrees Celsius is",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,15 degrees Celsius,gradable_scalar,Celsius,15
freezer air,freshly served tea,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.225195075036769,cold,0.0,False,False,-5.6906208992004395,-7.449406147003174,-6.612886905670166,-6.14180326461792,0.45118236541748047,1.1958126501292374,temp-v1_3c-p015-freezer_air-vs-freshly_served_tea,cold,0.0,warm_cold,0.4531559779845547,0.07805792198648538,0.1801825280848322,0.28860357194412767,"For freshly served tea, normal is 80 degrees Celsius. Compared to that, 15 degrees Celsius is",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,15 degrees Celsius,gradable_scalar,Celsius,15
heated oven air,freezer air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1198049251193622,cold,0.0,False,False,-6.070011138916016,-8.113445281982422,-5.85628604888916,-7.248271942138672,-0.21372509002685547,1.6668879824977116,temp-v1_3c-p015-heated_oven_air-vs-freezer_air,hot,3.0,warm_cold,0.3737369438694707,0.04842993180201045,0.4627918020386633,0.11504132228985553,"For heated oven air, normal is 180 degrees Celsius. Compared to that, 15 degrees Celsius is",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,15 degrees Celsius,gradable_scalar,Celsius,15
heated oven air,freezer air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.7212532436745559,hot,3.0,False,False,-4.48892879486084,-6.79341983795166,-7.044639587402344,-7.087436676025391,-2.555710792541504,0.3846282808168585,temp-v1_3c-p015-heated_oven_air-vs-freezer_air,cold,0.0,warm_cold,0.798829809498824,0.07973087297576052,0.06201877279026703,0.059420544735148434,"For freezer air, normal is -18 degrees Celsius. Compared to that, 15 degrees Celsius is",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,15 degrees Celsius,gradable_scalar,Celsius,15
bath water,room air,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1270885435004738,cold,0.0,False,False,-5.227299690246582,-6.6496429443359375,-6.367940902709961,-7.036401748657227,1.140641212463379,0.8857851163427933,temp-v1_3c-p015-bath_water-vs-room_air,cold,0.0,warm_cold,0.5798568897681431,0.13983149313697604,0.18533038901605536,0.0949812280788256,"For bath water, normal is 38 degrees Celsius. Compared to that, 15 degrees Celsius is",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,15 degrees Celsius,gradable_scalar,Celsius,15
bath water,room air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1452288572585694,cool,1.0,False,False,-6.204577922821045,-8.096311569213867,-7.109982967376709,-7.575957775115967,-1.8917336463928223,1.0345575465643262,temp-v1_3c-p015-bath_water-vs-room_air,cold,0.0,warm_cold,0.5528084774145801,0.08336911869458619,0.22354362008807238,0.14027878380276146,"For room air, normal is 21 degrees Celsius. Compared to that, 15 degrees Celsius is",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,15 degrees Celsius,gradable_scalar,Celsius,15
room air,freshly served tea,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1452288572585694,cool,1.0,False,False,-6.204577922821045,-8.096311569213867,-7.109982967376709,-7.575957775115967,-1.8917336463928223,1.0345575465643262,temp-v1_3c-p015-room_air-vs-freshly_served_tea,cold,0.0,warm_cold,0.5528084774145801,0.08336911869458619,0.22354362008807238,0.14027878380276146,"For room air, normal is 21 degrees Celsius. Compared to that, 15 degrees Celsius is",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,15 degrees Celsius,gradable_scalar,Celsius,15
room air,freshly served tea,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.225195075036769,cold,0.0,False,False,-5.6906208992004395,-7.449406147003174,-6.612886905670166,-6.14180326461792,0.45118236541748047,1.1958126501292374,temp-v1_3c-p015-room_air-vs-freshly_served_tea,cold,0.0,warm_cold,0.4531559779845547,0.07805792198648538,0.1801825280848322,0.28860357194412767,"For freshly served tea, normal is 80 degrees Celsius. Compared to that, 15 degrees Celsius is",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,15 degrees Celsius,gradable_scalar,Celsius,15
heated oven air,room air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1198049251193622,cold,0.0,False,False,-6.070011138916016,-8.113445281982422,-5.85628604888916,-7.248271942138672,-0.21372509002685547,1.6668879824977116,temp-v1_3c-p015-heated_oven_air-vs-room_air,hot,3.0,warm_cold,0.3737369438694707,0.04842993180201045,0.4627918020386633,0.11504132228985553,"For heated oven air, normal is 180 degrees Celsius. Compared to that, 15 degrees Celsius is",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,15 degrees Celsius,gradable_scalar,Celsius,15
heated oven air,room air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1452288572585694,cool,1.0,False,False,-6.204577922821045,-8.096311569213867,-7.109982967376709,-7.575957775115967,-1.8917336463928223,1.0345575465643262,temp-v1_3c-p015-heated_oven_air-vs-room_air,cold,0.0,warm_cold,0.5528084774145801,0.08336911869458619,0.22354362008807238,0.14027878380276146,"For room air, normal is 21 degrees Celsius. Compared to that, 15 degrees Celsius is",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,15 degrees Celsius,gradable_scalar,Celsius,15
swimming-pool water,bath water,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1459755462077865,cool,1.0,False,False,-5.215143203735352,-7.519965171813965,-5.942262649536133,-6.303607940673828,-2.3048219680786133,1.1580008306931682,temp-v1_3c-p015-swimming_pool_water-vs-bath_water,cold,0.0,warm_cold,0.5208852076091597,0.051972135464847274,0.2517433813763346,0.1753992755496583,"For swimming-pool water, normal is 27 degrees Celsius. Compared to that, 15 degrees Celsius is",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,15 degrees Celsius,gradable_scalar,Celsius,15
swimming-pool water,bath water,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1270885435004738,cold,0.0,False,False,-5.227299690246582,-6.6496429443359375,-6.367940902709961,-7.036401748657227,1.140641212463379,0.8857851163427933,temp-v1_3c-p015-swimming_pool_water-vs-bath_water,cold,0.0,warm_cold,0.5798568897681431,0.13983149313697604,0.18533038901605536,0.0949812280788256,"For bath water, normal is 38 degrees Celsius. Compared to that, 15 degrees Celsius is",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,15 degrees Celsius,gradable_scalar,Celsius,15
swimming-pool water,freshly served tea,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1459755462077865,cool,1.0,False,False,-5.215143203735352,-7.519965171813965,-5.942262649536133,-6.303607940673828,-2.3048219680786133,1.1580008306931682,temp-v1_3c-p015-swimming_pool_water-vs-freshly_served_tea,cold,0.0,warm_cold,0.5208852076091597,0.051972135464847274,0.2517433813763346,0.1753992755496583,"For swimming-pool water, normal is 27 degrees Celsius. Compared to that, 15 degrees Celsius is",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,15 degrees Celsius,gradable_scalar,Celsius,15
swimming-pool water,freshly served tea,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.225195075036769,cold,0.0,False,False,-5.6906208992004395,-7.449406147003174,-6.612886905670166,-6.14180326461792,0.45118236541748047,1.1958126501292374,temp-v1_3c-p015-swimming_pool_water-vs-freshly_served_tea,cold,0.0,warm_cold,0.4531559779845547,0.07805792198648538,0.1801825280848322,0.28860357194412767,"For freshly served tea, normal is 80 degrees Celsius. Compared to that, 15 degrees Celsius is",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,15 degrees Celsius,gradable_scalar,Celsius,15
swimming-pool water,heated oven air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1459755462077865,cool,1.0,False,False,-5.215143203735352,-7.519965171813965,-5.942262649536133,-6.303607940673828,-2.3048219680786133,1.1580008306931682,temp-v1_3c-p015-swimming_pool_water-vs-heated_oven_air,cold,0.0,warm_cold,0.5208852076091597,0.051972135464847274,0.2517433813763346,0.1753992755496583,"For swimming-pool water, normal is 27 degrees Celsius. Compared to that, 15 degrees Celsius is",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,15 degrees Celsius,gradable_scalar,Celsius,15
swimming-pool water,heated oven air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1198049251193622,cold,0.0,False,False,-6.070011138916016,-8.113445281982422,-5.85628604888916,-7.248271942138672,-0.21372509002685547,1.6668879824977116,temp-v1_3c-p015-swimming_pool_water-vs-heated_oven_air,hot,3.0,warm_cold,0.3737369438694707,0.04842993180201045,0.4627918020386633,0.11504132228985553,"For heated oven air, normal is 180 degrees Celsius. Compared to that, 15 degrees Celsius is",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,15 degrees Celsius,gradable_scalar,Celsius,15
freezer air,room air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.5772926327419415,hot,3.0,False,False,-4.622480869293213,-6.772286891937256,-7.720983982086182,-8.317459106445312,-3.0985031127929688,0.25415934534959217,temp-v1_3c-p025-freezer_air-vs-room_air,cold,0.0,warm_cold,0.8428352925675446,0.09819600515065237,0.038025935635333984,0.020942766646468908,"For freezer air, normal is -18 degrees Celsius. Compared to that, 25 degrees Celsius is",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,25 degrees Celsius,gradable_scalar,Celsius,25
freezer air,room air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.260469941216783,warm,2.0,False,False,-7.7436842918396,-8.859895706176758,-7.664567470550537,-8.68774127960205,-1.0231738090515137,1.5551146476430908,temp-v1_3c-p025-freezer_air-vs-room_air,hot,3.0,warm_cold,0.35728381767082185,0.11701698077230192,0.38669926375703634,0.1389999377998399,"For room air, normal is 21 degrees Celsius. Compared to that, 25 degrees Celsius is",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,25 degrees Celsius,gradable_scalar,Celsius,25
bath water,freezer air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1608982140256823,cool,1.0,False,False,-5.523603916168213,-6.44523286819458,-6.490738391876221,-7.652588367462158,-0.9216289520263672,0.9363730793219698,temp-v1_3c-p025-bath_water-vs-freezer_air,cold,0.0,warm_cold,0.5271483206544142,0.20973671379383424,0.20040643442463246,0.06270853112711905,"For bath water, normal is 38 degrees Celsius. Compared to that, 25 degrees Celsius is",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,25 degrees Celsius,gradable_scalar,Celsius,25
bath water,freezer air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.5772926327419415,hot,3.0,False,False,-4.622480869293213,-6.772286891937256,-7.720983982086182,-8.317459106445312,-3.0985031127929688,0.25415934534959217,temp-v1_3c-p025-bath_water-vs-freezer_air,cold,0.0,warm_cold,0.8428352925675446,0.09819600515065237,0.038025935635333984,0.020942766646468908,"For freezer air, normal is -18 degrees Celsius. Compared to that, 25 degrees Celsius is",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,25 degrees Celsius,gradable_scalar,Celsius,25
freezer air,freshly served tea,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.5772926327419415,hot,3.0,False,False,-4.622480869293213,-6.772286891937256,-7.720983982086182,-8.317459106445312,-3.0985031127929688,0.25415934534959217,temp-v1_3c-p025-freezer_air-vs-freshly_served_tea,cold,0.0,warm_cold,0.8428352925675446,0.09819600515065237,0.038025935635333984,0.020942766646468908,"For freezer air, normal is -18 degrees Celsius. Compared to that, 25 degrees Celsius is",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,25 degrees Celsius,gradable_scalar,Celsius,25
freezer air,freshly served tea,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.029532329717507,cold,0.0,False,False,-6.070315837860107,-8.495047569274902,-6.9311699867248535,-7.948333263397217,0.8608541488647461,0.999095366865372,temp-v1_3c-p025-freezer_air-vs-freshly_served_tea,cold,0.0,warm_cold,0.6008909126764734,0.053179962302888205,0.254057154521207,0.09187197049943142,"For freshly served tea, normal is 80 degrees Celsius. Compared to that, 25 degrees Celsius is",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,25 degrees Celsius,gradable_scalar,Celsius,25
freezer air,heated oven air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.5772926327419415,hot,3.0,False,False,-4.622480869293213,-6.772286891937256,-7.720983982086182,-8.317459106445312,-3.0985031127929688,0.25415934534959217,temp-v1_3c-p025-freezer_air-vs-heated_oven_air,cold,0.0,warm_cold,0.8428352925675446,0.09819600515065237,0.038025935635333984,0.020942766646468908,"For freezer air, normal is -18 degrees Celsius. Compared to that, 25 degrees Celsius is",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,25 degrees Celsius,gradable_scalar,Celsius,25
freezer air,heated oven air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1264348409420637,cold,0.0,False,False,-6.409893035888672,-8.137422561645508,-5.901407241821289,-7.294560432434082,-0.5084857940673828,1.8417163640217864,temp-v1_3c-p025-freezer_air-vs-heated_oven_air,hot,3.0,warm_cold,0.30737586154355423,0.05462773810670095,0.5110958252155958,0.12690057513414904,"For heated oven air, normal is 180 degrees Celsius. Compared to that, 25 degrees Celsius is",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,25 degrees Celsius,gradable_scalar,Celsius,25
bath water,room air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1608982140256823,cool,1.0,False,False,-5.523603916168213,-6.44523286819458,-6.490738391876221,-7.652588367462158,-0.9216289520263672,0.9363730793219698,temp-v1_3c-p025-bath_water-vs-room_air,cold,0.0,warm_cold,0.5271483206544142,0.20973671379383424,0.20040643442463246,0.06270853112711905,"For bath water, normal is 38 degrees Celsius. Compared to that, 25 degrees Celsius is",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,25 degrees Celsius,gradable_scalar,Celsius,25
bath water,room air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.260469941216783,warm,2.0,False,False,-7.7436842918396,-8.859895706176758,-7.664567470550537,-8.68774127960205,-1.0231738090515137,1.5551146476430908,temp-v1_3c-p025-bath_water-vs-room_air,hot,3.0,warm_cold,0.35728381767082185,0.11701698077230192,0.38669926375703634,0.1389999377998399,"For room air, normal is 21 degrees Celsius. Compared to that, 25 degrees Celsius is",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,25 degrees Celsius,gradable_scalar,Celsius,25
room air,freshly served tea,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.260469941216783,warm,2.0,False,False,-7.7436842918396,-8.859895706176758,-7.664567470550537,-8.68774127960205,-1.0231738090515137,1.5551146476430908,temp-v1_3c-p025-room_air-vs-freshly_served_tea,hot,3.0,warm_cold,0.35728381767082185,0.11701698077230192,0.38669926375703634,0.1389999377998399,"For room air, normal is 21 degrees Celsius. Compared to that, 25 degrees Celsius is",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,25 degrees Celsius,gradable_scalar,Celsius,25
room air,freshly served tea,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.029532329717507,cold,0.0,False,False,-6.070315837860107,-8.495047569274902,-6.9311699867248535,-7.948333263397217,0.8608541488647461,0.999095366865372,temp-v1_3c-p025-room_air-vs-freshly_served_tea,cold,0.0,warm_cold,0.6008909126764734,0.053179962302888205,0.254057154521207,0.09187197049943142,"For freshly served tea, normal is 80 degrees Celsius. Compared to that, 25 degrees Celsius is",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,25 degrees Celsius,gradable_scalar,Celsius,25
room air,heated oven air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.260469941216783,warm,2.0,False,False,-7.7436842918396,-8.859895706176758,-7.664567470550537,-8.68774127960205,-1.0231738090515137,1.5551146476430908,temp-v1_3c-p025-room_air-vs-heated_oven_air,hot,3.0,warm_cold,0.35728381767082185,0.11701698077230192,0.38669926375703634,0.1389999377998399,"For room air, normal is 21 degrees Celsius. Compared to that, 25 degrees Celsius is",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,25 degrees Celsius,gradable_scalar,Celsius,25
room air,heated oven air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1264348409420637,cold,0.0,False,False,-6.409893035888672,-8.137422561645508,-5.901407241821289,-7.294560432434082,-0.5084857940673828,1.8417163640217864,temp-v1_3c-p025-room_air-vs-heated_oven_air,hot,3.0,warm_cold,0.30737586154355423,0.05462773810670095,0.5110958252155958,0.12690057513414904,"For heated oven air, normal is 180 degrees Celsius. Compared to that, 25 degrees Celsius is",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,25 degrees Celsius,gradable_scalar,Celsius,25
bath water,freshly served tea,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1608982140256823,cool,1.0,False,False,-5.523603916168213,-6.44523286819458,-6.490738391876221,-7.652588367462158,-0.9216289520263672,0.9363730793219698,temp-v1_3c-p025-bath_water-vs-freshly_served_tea,cold,0.0,warm_cold,0.5271483206544142,0.20973671379383424,0.20040643442463246,0.06270853112711905,"For bath water, normal is 38 degrees Celsius. Compared to that, 25 degrees Celsius is",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,25 degrees Celsius,gradable_scalar,Celsius,25
bath water,freshly served tea,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.029532329717507,cold,0.0,False,False,-6.070315837860107,-8.495047569274902,-6.9311699867248535,-7.948333263397217,0.8608541488647461,0.999095366865372,temp-v1_3c-p025-bath_water-vs-freshly_served_tea,cold,0.0,warm_cold,0.6008909126764734,0.053179962302888205,0.254057154521207,0.09187197049943142,"For freshly served tea, normal is 80 degrees Celsius. Compared to that, 25 degrees Celsius is",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,25 degrees Celsius,gradable_scalar,Celsius,25
heated oven air,bath water,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1264348409420637,cold,0.0,False,False,-6.409893035888672,-8.137422561645508,-5.901407241821289,-7.294560432434082,-0.5084857940673828,1.8417163640217864,temp-v1_3c-p025-heated_oven_air-vs-bath_water,hot,3.0,warm_cold,0.30737586154355423,0.05462773810670095,0.5110958252155958,0.12690057513414904,"For heated oven air, normal is 180 degrees Celsius. Compared to that, 25 degrees Celsius is",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,25 degrees Celsius,gradable_scalar,Celsius,25
heated oven air,bath water,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.1608982140256823,cool,1.0,False,False,-5.523603916168213,-6.44523286819458,-6.490738391876221,-7.652588367462158,-0.9216289520263672,0.9363730793219698,temp-v1_3c-p025-heated_oven_air-vs-bath_water,cold,0.0,warm_cold,0.5271483206544142,0.20973671379383424,0.20040643442463246,0.06270853112711905,"For bath water, normal is 38 degrees Celsius. Compared to that, 25 degrees Celsius is",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,25 degrees Celsius,gradable_scalar,Celsius,25
room air,freezer air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.2309968250337666,warm,2.0,False,False,-6.861799240112305,-8.063872337341309,-6.463001251220703,-7.500202178955078,-1.037200927734375,1.7557692693105345,temp-v1_3c-p035-room_air-vs-freezer_air,hot,3.0,warm_cold,0.3013193338765242,0.09056768892351492,0.44897562598709784,0.15913735121286293,"For room air, normal is 21 degrees Celsius. Compared to that, 35 degrees Celsius is",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,35 degrees Celsius,gradable_scalar,Celsius,35
room air,freezer air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.5215633391158869,hot,3.0,False,False,-5.241029739379883,-7.935991287231445,-8.549700736999512,-8.366338729858398,-3.308670997619629,0.23090441587752045,temp-v1_3c-p035-room_air-vs-freezer_air,cold,0.0,warm_cold,0.8710550436559662,0.058835394608806435,0.03184989779825955,0.038259663936967656,"For freezer air, normal is -18 degrees Celsius. Compared to that, 35 degrees Celsius is",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,35 degrees Celsius,gradable_scalar,Celsius,35
swimming-pool water,freezer air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.167062875623755,warm,2.0,False,False,-6.632451057434082,-7.796666145324707,-5.789457321166992,-6.887807846069336,-1.0983505249023438,2.0025269992874986,temp-v1_3c-p035-swimming_pool_water-vs-freezer_air,hot,3.0,warm_cold,0.22675121930701764,0.07078438166475114,0.5268138195662848,0.17565057946194645,"For swimming-pool water, normal is 27 degrees Celsius. Compared to that, 35 degrees Celsius is",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,35 degrees Celsius,gradable_scalar,Celsius,35
swimming-pool water,freezer air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.5215633391158869,hot,3.0,False,False,-5.241029739379883,-7.935991287231445,-8.549700736999512,-8.366338729858398,-3.308670997619629,0.23090441587752045,temp-v1_3c-p035-swimming_pool_water-vs-freezer_air,cold,0.0,warm_cold,0.8710550436559662,0.058835394608806435,0.03184989779825955,0.038259663936967656,"For freezer air, normal is -18 degrees Celsius. Compared to that, 35 degrees Celsius is",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,35 degrees Celsius,gradable_scalar,Celsius,35
freezer air,freshly served tea,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.5215633391158869,hot,3.0,False,False,-5.241029739379883,-7.935991287231445,-8.549700736999512,-8.366338729858398,-3.308670997619629,0.23090441587752045,temp-v1_3c-p035-freezer_air-vs-freshly_served_tea,cold,0.0,warm_cold,0.8710550436559662,0.058835394608806435,0.03184989779825955,0.038259663936967656,"For freezer air, normal is -18 degrees Celsius. Compared to that, 35 degrees Celsius is",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,35 degrees Celsius,gradable_scalar,Celsius,35
freezer air,freshly served tea,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.0762969793003103,cold,0.0,False,False,-6.42655086517334,-8.76850414276123,-7.667311668395996,-7.685978889465332,1.2407608032226562,0.9174083352469702,temp-v1_3c-p035-freezer_air-vs-freshly_served_tea,cold,0.0,warm_cold,0.5991180548720777,0.057599010440759164,0.173243455431885,0.17003947925527804,"For freshly served tea, normal is 80 degrees Celsius. Compared to that, 35 degrees Celsius is",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,35 degrees Celsius,gradable_scalar,Celsius,35
freezer air,heated oven air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,0.5215633391158869,hot,3.0,False,False,-5.241029739379883,-7.935991287231445,-8.549700736999512,-8.366338729858398,-3.308670997619629,0.23090441587752045,temp-v1_3c-p035-freezer_air-vs-heated_oven_air,cold,0.0,warm_cold,0.8710550436559662,0.058835394608806435,0.03184989779825955,0.038259663936967656,"For freezer air, normal is -18 degrees Celsius. Compared to that, 35 degrees Celsius is",relative_open_temperature,a,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,35 degrees Celsius,gradable_scalar,Celsius,35
freezer air,heated oven air,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,temperature,1.160422462164791,cold,0.0,False,False,-6.524399757385254,-8.374336242675781,-6.211610794067383,-7.3633928298950195,-0.3127889633178711,1.7327987014771358,temp-v1_3c-p035-freezer_air-vs-heated_oven_air,hot,3.0,warm_cold,0.3382234169520576,0.053184669564015505,0.4624302049452666,0.14616170853866042,"For heated oven air, normal is 180 degrees Celsius. Compared to that, 35 degrees Celsius is",relative_open_temperature,b,bierwisch_kennedy_temperature_v1_3_c,comparison_class_explicit,35 degrees Celsius,gradable_scalar,Celsius,35
