a_expected_label,a_prompt,b_expected_label,b_prompt,comparison_a,comparison_b,control_type,design,dimension,is_artificial_norm,is_borderline,pair_flipped,pair_id,pair_orientation_base_key,paraphrase,predicate_family,ratio_a,ratio_b,scale_type,source,standard_a,standard_b,standard_type,target,type,unit,value
huge,"For a house mouse, normal is 9 centimeters. Compared to that, 90 centimeters is",large,"For a domestic cat, normal is 46 centimeters. Compared to that, 90 centimeters is",a house mouse,a domestic cat,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3c-p0090-a_house_mouse-vs-a_domestic_cat,size-v1_3c-p0090-a_house_mouse-vs-a_domestic_cat,c,tiny_huge,10.0,1.9565217391304348,relative_open_size,bierwisch_kennedy_size_v1_3_c,9,46,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
huge,"For a house mouse, normal is 9 centimeters. Compared to that, 90 centimeters is",large,"For a labrador dog, normal is 60 centimeters. Compared to that, 90 centimeters is",a house mouse,a labrador dog,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3c-p0090-a_house_mouse-vs-a_labrador_dog,size-v1_3c-p0090-a_house_mouse-vs-a_labrador_dog,c,tiny_huge,10.0,1.5,relative_open_size,bierwisch_kennedy_size_v1_3_c,9,60,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
huge,"For a house mouse, normal is 9 centimeters. Compared to that, 90 centimeters is",small,"For an adult human, normal is 170 centimeters. Compared to that, 90 centimeters is",a house mouse,an adult human,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3c-p0090-a_house_mouse-vs-an_adult_human,size-v1_3c-p0090-a_house_mouse-vs-an_adult_human,c,tiny_huge,10.0,0.5294117647058824,relative_open_size,bierwisch_kennedy_size_v1_3_c,9,170,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
huge,"For a house mouse, normal is 9 centimeters. Compared to that, 90 centimeters is",tiny,"For an african elephant, normal is 350 centimeters. Compared to that, 90 centimeters is",a house mouse,an african elephant,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3c-p0090-a_house_mouse-vs-an_african_elephant,size-v1_3c-p0090-a_house_mouse-vs-an_african_elephant,c,tiny_huge,10.0,0.2571428571428571,relative_open_size,bierwisch_kennedy_size_v1_3_c,9,350,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
small,"For an adult human, normal is 170 centimeters. Compared to that, 90 centimeters is",large,"For a domestic cat, normal is 46 centimeters. Compared to that, 90 centimeters is",an adult human,a domestic cat,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3c-p0090-an_adult_human-vs-a_domestic_cat,size-v1_3c-p0090-a_domestic_cat-vs-an_adult_human,c,tiny_huge,0.5294117647058824,1.9565217391304348,relative_open_size,bierwisch_kennedy_size_v1_3_c,170,46,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
tiny,"For an african elephant, normal is 350 centimeters. Compared to that, 90 centimeters is",large,"For a domestic cat, normal is 46 centimeters. Compared to that, 90 centimeters is",an african elephant,a domestic cat,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3c-p0090-an_african_elephant-vs-a_domestic_cat,size-v1_3c-p0090-a_domestic_cat-vs-an_african_elephant,c,tiny_huge,0.2571428571428571,1.9565217391304348,relative_open_size,bierwisch_kennedy_size_v1_3_c,350,46,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
small,"For an adult human, normal is 170 centimeters. Compared to that, 90 centimeters is",large,"For a labrador dog, normal is 60 centimeters. Compared to that, 90 centimeters is",an adult human,a labrador dog,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3c-p0090-an_adult_human-vs-a_labrador_dog,size-v1_3c-p0090-a_labrador_dog-vs-an_adult_human,c,tiny_huge,0.5294117647058824,1.5,relative_open_size,bierwisch_kennedy_size_v1_3_c,170,60,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
tiny,"For an african elephant, normal is 350 centimeters. Compared to that, 90 centimeters is",large,"For a labrador dog, normal is 60 centimeters. Compared to that, 90 centimeters is",an african elephant,a labrador dog,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3c-p0090-an_african_elephant-vs-a_labrador_dog,size-v1_3c-p0090-a_labrador_dog-vs-an_african_elephant,c,tiny_huge,0.2571428571428571,1.5,relative_open_size,bierwisch_kennedy_size_v1_3_c,350,60,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
small,"For an adult human, normal is 170 centimeters. Compared to that, 90 centimeters is",tiny,"For an african elephant, normal is 350 centimeters. Compared to that, 90 centimeters is",an adult human,an african elephant,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3c-p0090-an_adult_human-vs-an_african_elephant,size-v1_3c-p0090-an_adult_human-vs-an_african_elephant,c,tiny_huge,0.5294117647058824,0.2571428571428571,relative_open_size,bierwisch_kennedy_size_v1_3_c,170,350,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
small,"For an adult human, normal is 170 centimeters. Compared to that, 130 centimeters is",huge,"For an ant, normal is 1 centimeters. Compared to that, 130 centimeters is",an adult human,an ant,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3c-p0130-an_adult_human-vs-an_ant,size-v1_3c-p0130-an_ant-vs-an_adult_human,c,tiny_huge,0.7647058823529411,130.0,relative_open_size,bierwisch_kennedy_size_v1_3_c,170,1,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
huge,"For an ant, normal is 1 centimeters. Compared to that, 130 centimeters is",tiny,"For an african elephant, normal is 350 centimeters. Compared to that, 130 centimeters is",an ant,an african elephant,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3c-p0130-an_ant-vs-an_african_elephant,size-v1_3c-p0130-an_ant-vs-an_african_elephant,c,tiny_huge,130.0,0.37142857142857144,relative_open_size,bierwisch_kennedy_size_v1_3_c,1,350,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
huge,"For a house mouse, normal is 9 centimeters. Compared to that, 130 centimeters is",small,"For an adult human, normal is 170 centimeters. Compared to that, 130 centimeters is",a house mouse,an adult human,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3c-p0130-a_house_mouse-vs-an_adult_human,size-v1_3c-p0130-a_house_mouse-vs-an_adult_human,c,tiny_huge,14.444444444444445,0.7647058823529411,relative_open_size,bierwisch_kennedy_size_v1_3_c,9,170,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
tiny,"For an african elephant, normal is 350 centimeters. Compared to that, 130 centimeters is",huge,"For a house mouse, normal is 9 centimeters. Compared to that, 130 centimeters is",an african elephant,a house mouse,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3c-p0130-an_african_elephant-vs-a_house_mouse,size-v1_3c-p0130-a_house_mouse-vs-an_african_elephant,c,tiny_huge,0.37142857142857144,14.444444444444445,relative_open_size,bierwisch_kennedy_size_v1_3_c,350,9,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
small,"For an adult human, normal is 170 centimeters. Compared to that, 130 centimeters is",huge,"For a domestic cat, normal is 46 centimeters. Compared to that, 130 centimeters is",an adult human,a domestic cat,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3c-p0130-an_adult_human-vs-a_domestic_cat,size-v1_3c-p0130-a_domestic_cat-vs-an_adult_human,c,tiny_huge,0.7647058823529411,2.8260869565217392,relative_open_size,bierwisch_kennedy_size_v1_3_c,170,46,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
tiny,"For an african elephant, normal is 350 centimeters. Compared to that, 130 centimeters is",huge,"For a domestic cat, normal is 46 centimeters. Compared to that, 130 centimeters is",an african elephant,a domestic cat,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3c-p0130-an_african_elephant-vs-a_domestic_cat,size-v1_3c-p0130-a_domestic_cat-vs-an_african_elephant,c,tiny_huge,0.37142857142857144,2.8260869565217392,relative_open_size,bierwisch_kennedy_size_v1_3_c,350,46,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
small,"For an adult human, normal is 170 centimeters. Compared to that, 130 centimeters is",huge,"For a labrador dog, normal is 60 centimeters. Compared to that, 130 centimeters is",an adult human,a labrador dog,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3c-p0130-an_adult_human-vs-a_labrador_dog,size-v1_3c-p0130-a_labrador_dog-vs-an_adult_human,c,tiny_huge,0.7647058823529411,2.1666666666666665,relative_open_size,bierwisch_kennedy_size_v1_3_c,170,60,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
tiny,"For an african elephant, normal is 350 centimeters. Compared to that, 130 centimeters is",huge,"For a labrador dog, normal is 60 centimeters. Compared to that, 130 centimeters is",an african elephant,a labrador dog,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3c-p0130-an_african_elephant-vs-a_labrador_dog,size-v1_3c-p0130-a_labrador_dog-vs-an_african_elephant,c,tiny_huge,0.37142857142857144,2.1666666666666665,relative_open_size,bierwisch_kennedy_size_v1_3_c,350,60,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
tiny,"For an african elephant, normal is 350 centimeters. Compared to that, 130 centimeters is",small,"For an adult human, normal is 170 centimeters. Compared to that, 130 centimeters is",an african elephant,an adult human,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3c-p0130-an_african_elephant-vs-an_adult_human,size-v1_3c-p0130-an_adult_human-vs-an_african_elephant,c,tiny_huge,0.37142857142857144,0.7647058823529411,relative_open_size,bierwisch_kennedy_size_v1_3_c,350,170,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
large,"For an adult human, normal is 170 centimeters. Compared to that, 200 centimeters is",huge,"For an ant, normal is 1 centimeters. Compared to that, 200 centimeters is",an adult human,an ant,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3c-p0200-an_adult_human-vs-an_ant,size-v1_3c-p0200-an_ant-vs-an_adult_human,c,tiny_huge,1.1764705882352942,200.0,relative_open_size,bierwisch_kennedy_size_v1_3_c,170,1,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
small,"For an african elephant, normal is 350 centimeters. Compared to that, 200 centimeters is",huge,"For an ant, normal is 1 centimeters. Compared to that, 200 centimeters is",an african elephant,an ant,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3c-p0200-an_african_elephant-vs-an_ant,size-v1_3c-p0200-an_ant-vs-an_african_elephant,c,tiny_huge,0.5714285714285714,200.0,relative_open_size,bierwisch_kennedy_size_v1_3_c,350,1,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
huge,"For a house mouse, normal is 9 centimeters. Compared to that, 200 centimeters is",large,"For an adult human, normal is 170 centimeters. Compared to that, 200 centimeters is",a house mouse,an adult human,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3c-p0200-a_house_mouse-vs-an_adult_human,size-v1_3c-p0200-a_house_mouse-vs-an_adult_human,c,tiny_huge,22.22222222222222,1.1764705882352942,relative_open_size,bierwisch_kennedy_size_v1_3_c,9,170,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
small,"For an african elephant, normal is 350 centimeters. Compared to that, 200 centimeters is",huge,"For a house mouse, normal is 9 centimeters. Compared to that, 200 centimeters is",an african elephant,a house mouse,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3c-p0200-an_african_elephant-vs-a_house_mouse,size-v1_3c-p0200-a_house_mouse-vs-an_african_elephant,c,tiny_huge,0.5714285714285714,22.22222222222222,relative_open_size,bierwisch_kennedy_size_v1_3_c,350,9,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
huge,"For a domestic cat, normal is 46 centimeters. Compared to that, 200 centimeters is",large,"For an adult human, normal is 170 centimeters. Compared to that, 200 centimeters is",a domestic cat,an adult human,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3c-p0200-a_domestic_cat-vs-an_adult_human,size-v1_3c-p0200-a_domestic_cat-vs-an_adult_human,c,tiny_huge,4.3478260869565215,1.1764705882352942,relative_open_size,bierwisch_kennedy_size_v1_3_c,46,170,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
small,"For an african elephant, normal is 350 centimeters. Compared to that, 200 centimeters is",huge,"For a domestic cat, normal is 46 centimeters. Compared to that, 200 centimeters is",an african elephant,a domestic cat,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3c-p0200-an_african_elephant-vs-a_domestic_cat,size-v1_3c-p0200-a_domestic_cat-vs-an_african_elephant,c,tiny_huge,0.5714285714285714,4.3478260869565215,relative_open_size,bierwisch_kennedy_size_v1_3_c,350,46,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
huge,"For a labrador dog, normal is 60 centimeters. Compared to that, 200 centimeters is",large,"For an adult human, normal is 170 centimeters. Compared to that, 200 centimeters is",a labrador dog,an adult human,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3c-p0200-a_labrador_dog-vs-an_adult_human,size-v1_3c-p0200-a_labrador_dog-vs-an_adult_human,c,tiny_huge,3.3333333333333335,1.1764705882352942,relative_open_size,bierwisch_kennedy_size_v1_3_c,60,170,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
small,"For an african elephant, normal is 350 centimeters. Compared to that, 200 centimeters is",huge,"For a labrador dog, normal is 60 centimeters. Compared to that, 200 centimeters is",an african elephant,a labrador dog,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3c-p0200-an_african_elephant-vs-a_labrador_dog,size-v1_3c-p0200-a_labrador_dog-vs-an_african_elephant,c,tiny_huge,0.5714285714285714,3.3333333333333335,relative_open_size,bierwisch_kennedy_size_v1_3_c,350,60,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
small,"For an african elephant, normal is 350 centimeters. Compared to that, 200 centimeters is",large,"For an adult human, normal is 170 centimeters. Compared to that, 200 centimeters is",an african elephant,an adult human,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3c-p0200-an_african_elephant-vs-an_adult_human,size-v1_3c-p0200-an_adult_human-vs-an_african_elephant,c,tiny_huge,0.5714285714285714,1.1764705882352942,relative_open_size,bierwisch_kennedy_size_v1_3_c,350,170,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
large,"For an adult human, normal is 170 centimeters. Compared to that, 320 centimeters is",huge,"For an ant, normal is 1 centimeters. Compared to that, 320 centimeters is",an adult human,an ant,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3c-p0320-an_adult_human-vs-an_ant,size-v1_3c-p0320-an_ant-vs-an_adult_human,c,tiny_huge,1.8823529411764706,320.0,relative_open_size,bierwisch_kennedy_size_v1_3_c,170,1,comparison_class_explicit,320 centimeters,gradable_scalar,centimeters,320
huge,"For a house mouse, normal is 9 centimeters. Compared to that, 320 centimeters is",large,"For an adult human, normal is 170 centimeters. Compared to that, 320 centimeters is",a house mouse,an adult human,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3c-p0320-a_house_mouse-vs-an_adult_human,size-v1_3c-p0320-a_house_mouse-vs-an_adult_human,c,tiny_huge,35.55555555555556,1.8823529411764706,relative_open_size,bierwisch_kennedy_size_v1_3_c,9,170,comparison_class_explicit,320 centimeters,gradable_scalar,centimeters,320
large,"For an adult human, normal is 170 centimeters. Compared to that, 320 centimeters is",huge,"For a domestic cat, normal is 46 centimeters. Compared to that, 320 centimeters is",an adult human,a domestic cat,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3c-p0320-an_adult_human-vs-a_domestic_cat,size-v1_3c-p0320-a_domestic_cat-vs-an_adult_human,c,tiny_huge,1.8823529411764706,6.956521739130435,relative_open_size,bierwisch_kennedy_size_v1_3_c,170,46,comparison_class_explicit,320 centimeters,gradable_scalar,centimeters,320
huge,"For a labrador dog, normal is 60 centimeters. Compared to that, 320 centimeters is",large,"For an adult human, normal is 170 centimeters. Compared to that, 320 centimeters is",a labrador dog,an adult human,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3c-p0320-a_labrador_dog-vs-an_adult_human,size-v1_3c-p0320-a_labrador_dog-vs-an_adult_human,c,tiny_huge,5.333333333333333,1.8823529411764706,relative_open_size,bierwisch_kennedy_size_v1_3_c,60,170,comparison_class_explicit,320 centimeters,gradable_scalar,centimeters,320
huge,"For an ant, normal is 1 centimeters. Compared to that, 500 centimeters is",large,"For an african elephant, normal is 350 centimeters. Compared to that, 500 centimeters is",an ant,an african elephant,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3c-p0500-an_ant-vs-an_african_elephant,size-v1_3c-p0500-an_ant-vs-an_african_elephant,c,tiny_huge,500.0,1.4285714285714286,relative_open_size,bierwisch_kennedy_size_v1_3_c,1,350,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
huge,"For a house mouse, normal is 9 centimeters. Compared to that, 500 centimeters is",large,"For an african elephant, normal is 350 centimeters. Compared to that, 500 centimeters is",a house mouse,an african elephant,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3c-p0500-a_house_mouse-vs-an_african_elephant,size-v1_3c-p0500-a_house_mouse-vs-an_african_elephant,c,tiny_huge,55.55555555555556,1.4285714285714286,relative_open_size,bierwisch_kennedy_size_v1_3_c,9,350,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
huge,"For a domestic cat, normal is 46 centimeters. Compared to that, 500 centimeters is",large,"For an african elephant, normal is 350 centimeters. Compared to that, 500 centimeters is",a domestic cat,an african elephant,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3c-p0500-a_domestic_cat-vs-an_african_elephant,size-v1_3c-p0500-a_domestic_cat-vs-an_african_elephant,c,tiny_huge,10.869565217391305,1.4285714285714286,relative_open_size,bierwisch_kennedy_size_v1_3_c,46,350,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
large,"For an african elephant, normal is 350 centimeters. Compared to that, 500 centimeters is",huge,"For a labrador dog, normal is 60 centimeters. Compared to that, 500 centimeters is",an african elephant,a labrador dog,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3c-p0500-an_african_elephant-vs-a_labrador_dog,size-v1_3c-p0500-a_labrador_dog-vs-an_african_elephant,c,tiny_huge,1.4285714285714286,8.333333333333334,relative_open_size,bierwisch_kennedy_size_v1_3_c,350,60,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
huge,"For an adult human, normal is 170 centimeters. Compared to that, 500 centimeters is",large,"For an african elephant, normal is 350 centimeters. Compared to that, 500 centimeters is",an adult human,an african elephant,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3c-p0500-an_adult_human-vs-an_african_elephant,size-v1_3c-p0500-an_adult_human-vs-an_african_elephant,c,tiny_huge,2.9411764705882355,1.4285714285714286,relative_open_size,bierwisch_kennedy_size_v1_3_c,170,350,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
